"intercept.1" "intercept.2" "intercept.3" "intercept.4" "intercept.5" "model1.1" "model1.2" "model1.3" "model1.4" "model1.5" "model2.1" "model2.2" "model2.3" "model2.4" "model2.5" "model3.1" "model3.2" "model3.3" "model3.4" "model3.5" "model4.1" "model4.2" "model4.3" "model4.4" "model4.5"
"67" 0.319577916834965 0.485029234430379 0.585786247755877 0.653668419600135 0.702227280728329 0.296269121086622 0.466804018622568 0.571975036348963 0.64147321536671 0.691725931297114 0.299054237893112 0.47017876984476 0.573466584468661 0.641915756801719 0.692764576312692 0.311412512250985 0.474942395407727 0.576799211987994 0.645217397880363 0.694461204336354 0.314814904656921 0.479967310377292 0.579864183604831 0.649087199278232 0.698766844168018
"68" 0.320026377687645 0.485286643589642 0.586131665340358 0.65425842721305 0.702692331908316 0.321794553217191 0.495301912267686 0.597349858191446 0.66521331757825 0.707467527751698 0.301194689636134 0.463415329391813 0.573094931462688 0.644243203447196 0.694611591535893 0.324921062656045 0.478102683562667 0.57471589696059 0.649235375576732 0.698711379331703 0.32792609461202 0.474908345030484 0.58278656660667 0.654101333183266 0.699400884229965
"69" 0.320165977593991 0.48610245128361 0.586509200072443 0.654096746438493 0.703048690690351 0.313908587277279 0.479241522422772 0.58478439489853 0.656291362062758 0.706321456364803 0.31346701669063 0.487746930662964 0.591370998054749 0.660667362969081 0.709115094686357 0.31420313671295 0.489832399617484 0.585200859217237 0.656634832381625 0.702012742959054 0.318974453760066 0.491346324846683 0.58706843672899 0.657769155324327 0.707682978255386
"70" 0.320341345022608 0.484978551077216 0.585844417252119 0.653594162442261 0.702622559176139 0.322643256698712 0.497131648941984 0.59802968332991 0.659845925543581 0.710455262984895 0.326558600174628 0.500920106607082 0.597468106073639 0.658139883540951 0.70529659041783 0.321000048143104 0.49426945020646 0.585933470968796 0.658198701772036 0.708315096067605 0.330917892679642 0.482297340354327 0.581455534109333 0.652411366423718 0.703776301315571
"71" 0.321130458113062 0.485248690124297 0.585630560144709 0.653734757515504 0.702409242592246 0.305664291123682 0.470647218264502 0.584257246831361 0.65467395324449 0.704738410373335 0.322031522050443 0.481055145906107 0.584499145806479 0.654312719794372 0.707014733473049 0.307954209762772 0.472468160361108 0.579007694460092 0.650707442461148 0.698467162327235 0.308697551687559 0.473769962051974 0.583250889074519 0.654613184664884 0.701826342782673
"72" 0.319435735586271 0.484724613175657 0.585537350075273 0.653351649744977 0.702249045214302 0.31493791562051 0.480285812774421 0.589217104209107 0.653437602892029 0.701441410798198 0.305145285240492 0.487539385952908 0.585537032304298 0.650665095660657 0.698310474362899 0.311814299854165 0.478634493830947 0.576333711389111 0.644809619192717 0.700400986818814 0.312015117359555 0.476195043673128 0.582303912368311 0.649901364540882 0.700413521913737
"73" 0.318984658322823 0.483276935410722 0.585073379843975 0.653466143920759 0.702054594512881 0.321593910054356 0.485063166124271 0.588046852642934 0.661098725961843 0.709053447258237 0.337221289521936 0.484213372140707 0.585023671639171 0.649059085961555 0.696242634091884 0.3359161868485 0.496111517330756 0.58605619253179 0.659040166141693 0.708352042372651 0.308865558427186 0.485174671777898 0.586230194605537 0.656829035471444 0.700965803520348
"74" 0.319593810255855 0.485473793132538 0.586052509806629 0.653784002020927 0.702747043059395 0.312668296225911 0.482827358604474 0.587432888500769 0.650235175439442 0.703202779060213 0.312618254117601 0.47030229714515 0.573065980040148 0.645513217307204 0.695756938460965 0.311634201076918 0.479455250294321 0.589051102047635 0.660512795125151 0.708573481726565 0.300095621422863 0.482211488723346 0.574350279920797 0.648711352568358 0.697782424615776
"75" 0.320011061266567 0.485741482988689 0.586139125322561 0.654221108167614 0.702742020058445 0.312436965517315 0.481207125893048 0.589994529229842 0.652274678370602 0.699214153828714 0.337825963088417 0.495627784570865 0.598098760737449 0.662204776666439 0.706960732102249 0.334053448394576 0.487266041133095 0.580064606579473 0.644997415016684 0.692544478013479 0.332052451622843 0.497517088964054 0.598083041032287 0.665097927723567 0.713482556572412
"76" 0.320584622648198 0.486080397118213 0.586639056224678 0.654328557514528 0.70291625770921 0.33854382262474 0.503070594930972 0.602812539785336 0.661649072692149 0.705150505972727 0.302784574303466 0.465601405326394 0.570793888199019 0.638506229112692 0.692235247665225 0.318996772187433 0.475002000269421 0.586432599641689 0.649737103918286 0.703846153867517 0.30231923831546 0.473542209902449 0.569120523425404 0.63370010431321 0.683273858570604
"77" 0.320619858888891 0.48955516073943 0.588632959043215 0.656134213869954 0.704204819005634 0.318619420715568 0.485267558175248 0.585724790188681 0.658920655307188 0.705443421492206 0.322093225835913 0.477653060120649 0.583748788650306 0.650887026329464 0.699935489103752 0.327795664844724 0.486942681955807 0.588974948086436 0.65515628449352 0.702679942597518 0.324602495471597 0.493569063518014 0.594647498089958 0.662658729933353 0.709043705484987
"78" 0.31897283396547 0.485115288187092 0.585194186618277 0.653318435578562 0.701865374156614 0.309478063867082 0.470257257738091 0.581295429887201 0.654066061766041 0.701830261655963 0.317610915256201 0.479896430154828 0.578567961913642 0.654277195015259 0.699473056544641 0.303625022587388 0.467711668266507 0.574107255665658 0.651047605585568 0.698927018629541 0.324944346395787 0.493470576790241 0.594698307142292 0.662909793801703 0.711367495621201
"79" 0.322662501537899 0.486786255338276 0.587104287352269 0.654616850934886 0.702871151464281 0.310022619393237 0.471578449814727 0.570635705897766 0.639200491290673 0.688077685225962 0.299657517584364 0.464177535118667 0.577326228488587 0.643394767583882 0.696552216742522 0.310445226064775 0.470384995702358 0.579094720001444 0.646182601250941 0.699660908621623 0.324774171462383 0.477360795063976 0.584489672858533 0.650831289180349 0.702451316554609
"80" 0.321714885429398 0.485890175716358 0.586345897915603 0.654247298965183 0.702959940410685 0.343057480277516 0.492581687608645 0.584745806839433 0.654846988857918 0.701998812275121 0.338802380291956 0.501216177234548 0.602522872530669 0.670142587083075 0.711049906553968 0.33783568318868 0.499254807956385 0.601272396061174 0.667626842984148 0.715863133746768 0.330541841083808 0.493858199564287 0.596563724271516 0.653568506247361 0.702729124295851
"81" 0.319563460902591 0.485261524380042 0.586238265571972 0.654085830648347 0.702987336074674 0.338822001404853 0.494915402046856 0.591479340995647 0.654160576732458 0.701750780501489 0.316244074072953 0.474613637029134 0.575219240054462 0.646936184489238 0.696548523055843 0.313511754076308 0.470593062344717 0.570913892029038 0.643663509521714 0.694452499514986 0.299780482853322 0.47276002332762 0.581654474319336 0.646563835564423 0.69703143146656
"82" 0.318788747641728 0.484967058754489 0.585673159509165 0.653427702376366 0.70257752187091 0.319181263381107 0.485018391850508 0.585196362822369 0.653140220906351 0.700928362562569 0.318795269929881 0.484949939197752 0.585432183399896 0.652327439536997 0.701260574826208 0.317090582679289 0.479553349614325 0.580135595034077 0.648260041967964 0.697430584357179 0.316573354803268 0.479319538792502 0.581544311010452 0.650899313921182 0.699559873713146
"83" 0.319486604415261 0.485131229490076 0.585695648441109 0.653831790519675 0.702813283711346 0.320312013867584 0.487825027938492 0.589070149002317 0.657552722253696 0.702742097367029 0.332315042224604 0.492706436428217 0.591475919115175 0.658816263954024 0.709859487943324 0.34304909064697 0.50106756353396 0.598432111227706 0.664038166648945 0.711027998619288 0.331083271753251 0.496935278794799 0.597331873589724 0.66353318011387 0.711187191321849
"84" 0.319956743830656 0.48520871764544 0.585831737177972 0.654141040984232 0.702765411511184 0.333686390098887 0.507131914810637 0.606043734930429 0.672627852640823 0.719219642731214 0.318742188146604 0.498083391099291 0.592170587346607 0.659892996985117 0.709940124580676 0.340238102797479 0.487146510714409 0.581326045469554 0.647487494027053 0.699930724665235 0.330000026591083 0.480104448337814 0.586334019589434 0.656072328388364 0.706679332829478
"85" 0.320148735184598 0.484864069804456 0.585756821796461 0.653557261485554 0.70280239003444 0.326253122059723 0.492926692933 0.584698649360885 0.65342811705842 0.703485385635752 0.303752129479462 0.476457295701688 0.576710440087757 0.647918481920862 0.700724526473066 0.305853379691981 0.479099307152787 0.589161494815298 0.653630289829185 0.70003951865666 0.305427143415148 0.481915304707763 0.57654960271691 0.64962562583299 0.701431103967452
"86" 0.3213471316203 0.485936151012487 0.586845800049016 0.654399958260224 0.703210180325015 0.332519612349843 0.500542551436332 0.588696858966721 0.652920236354633 0.698571873732424 0.332020822668909 0.482105284791025 0.580641847993239 0.645695674954455 0.692808612574806 0.325826100608062 0.477540729648275 0.577483282890235 0.652915079597069 0.70014389459507 0.331353270321461 0.47645604467806 0.570901622815151 0.64342054449044 0.69313497434202
"87" 0.320442324086267 0.48545962821905 0.586278728722085 0.654112904445724 0.702607510692981 0.311407162687204 0.469568361636902 0.57085575909963 0.643762042814686 0.693718569640425 0.324279364990451 0.476690281037469 0.573398023000671 0.642260751769811 0.694069925531843 0.308520875201028 0.468677116854675 0.579489721203826 0.651115053424344 0.702424061292966 0.306044065515051 0.462199794097075 0.573924622692164 0.641212985660224 0.69528189102426
"88" 0.319646016475302 0.485513798808095 0.585995199740186 0.65379033878354 0.702440959496064 0.335021826875305 0.491340559260634 0.589991773017715 0.655512077738618 0.706647452828988 0.334436241878094 0.484469935507755 0.590921099793355 0.660845532152544 0.711593753751208 0.327230196626238 0.491744556701159 0.589257971828515 0.654512326853024 0.700765235994885 0.333382893752953 0.49378755573208 0.58966916731611 0.659526404944872 0.705730276220019
"89" 0.320459354142365 0.485372610595834 0.586222640980113 0.655111498946218 0.703322366297817 0.317802218022433 0.472722884188684 0.581238484543856 0.653810186167408 0.702114031664088 0.317803591900946 0.474306623350265 0.582722316465442 0.646589255129423 0.693213336008658 0.300411018360575 0.474923588168921 0.58365368874969 0.655411019102694 0.704311666261475 0.331605082057695 0.496596716265224 0.582887304712433 0.654641656364935 0.698089160201077
"90" 0.319843663415907 0.485100936543823 0.586200210859967 0.654236419239855 0.702599835236506 0.332066319191752 0.502114321897797 0.599162615569257 0.664163964051269 0.71189057669626 0.330985166864016 0.493009335044859 0.586117803738456 0.655996139125582 0.707048559001975 0.330390135480298 0.488873182607594 0.594201487201598 0.664004400879677 0.712682483085501 0.304743115801112 0.48283858790577 0.588290390796247 0.657452652611482 0.707503906424595
"91" 0.320646350565025 0.485986929007625 0.586674130199807 0.654354147521281 0.703239317648096 0.317046557735823 0.483696609998633 0.592750978787185 0.657107858991491 0.705782022470698 0.326419390877726 0.479583075969545 0.586652981206374 0.658343549624067 0.70605856603636 0.323081299241812 0.477976886883221 0.582007831786495 0.655419140678396 0.706080227096441 0.331544466167607 0.497722503247292 0.583330151435966 0.65505785811822 0.704876287641969
"92" 0.320669282145003 0.485072411898997 0.586502448376234 0.653930472154718 0.703125997338346 0.310721923374572 0.469156260187426 0.570556868807172 0.639389686664719 0.691059061180298 0.30577647671717 0.470675081205145 0.571875826929697 0.64128781448863 0.69414765637755 0.303607226357105 0.466436307826495 0.569474438151832 0.638999367237244 0.688887079966193 0.330043117645292 0.48354397400582 0.579703491527754 0.646041688442053 0.697050428348006
"93" 0.323115781527089 0.486611785520125 0.587002337900592 0.654278640292926 0.702872706257834 0.326456149201253 0.485717426727467 0.588910986638449 0.657719912426672 0.7087813827416 0.336437235106936 0.493377009770117 0.589912253664265 0.658492488767919 0.707731856283266 0.317117161377342 0.487762638141751 0.587313980225134 0.656478088709195 0.703482214350081 0.335927807724605 0.494409343502874 0.595472757141829 0.661328940910171 0.708837959830896
"94" 0.314547674849132 0.481485623270429 0.585228054791585 0.653346767314283 0.702215942411659 0.304485286838524 0.464487198356045 0.574472010929109 0.641632285532587 0.690443748061724 0.304757057811693 0.467290054566996 0.576714707293518 0.642181709565659 0.690759856147647 0.301259657547883 0.4629340669769 0.56672074746625 0.636354259888742 0.686940212011413 0.301903316071313 0.466334953260962 0.578345987267183 0.644087686635457 0.692076299015454
"95" 0.320375505183782 0.48486356075674 0.585680078484916 0.653945499080627 0.702646311814917 0.333458392331748 0.489596111792016 0.588823285552625 0.655086371363756 0.70249745941944 0.313211519271016 0.490093839294635 0.589382867730286 0.653575863912114 0.700205586881689 0.339005288440163 0.493613069451121 0.591011161466359 0.654882704207876 0.704845094799383 0.324395795593103 0.484260852359432 0.584306071440571 0.650907728412885 0.698795613277815
"96" 0.317727771028203 0.483961444547474 0.585171820826913 0.653474778866967 0.702417115373877 0.322003192766395 0.496801689320789 0.587499482758362 0.656071313894324 0.702393024894245 0.327847892503265 0.49802723007042 0.588710459592392 0.656892444875962 0.707114257100685 0.329378865113201 0.498582724439763 0.590193976336135 0.661456623831533 0.70652547120126 0.327944779712332 0.475546505342825 0.572204485338405 0.640768134980621 0.692444541177322
"97" 0.319629236606719 0.485265818040114 0.586524132459198 0.654037031862808 0.702644286480335 0.305565169406515 0.487149748489864 0.59488072580281 0.665323280386885 0.71221515203002 0.335805525969108 0.502205337471986 0.604387954533922 0.66604859910569 0.711112188801634 0.335084326757539 0.501004683979765 0.600974292139965 0.66264847875157 0.710723218073403 0.302324552205072 0.480940260913105 0.584017863458713 0.655228011121014 0.705387501720411
"98" 0.321564598487811 0.486794613648811 0.587200295589782 0.654674837685496 0.70322731094099 0.314096237772603 0.496184212117913 0.587739697246228 0.650765126931109 0.699774623160833 0.335000351353795 0.493446460095886 0.592042747481665 0.659938547179156 0.705801430202059 0.331538855539943 0.495192141071961 0.59569473697608 0.664360837804797 0.70795615928218 0.318914214493983 0.492599266378581 0.593543625032089 0.662501412588601 0.711028752833839
"99" 0.319609502518584 0.485761556480158 0.586874899089779 0.654923501844339 0.703441292381719 0.316475497747551 0.484650012504985 0.591606012115928 0.66345683501477 0.712752361191881 0.315369753634423 0.479788332042429 0.588085582223501 0.657921230560817 0.707891636004489 0.307682412751216 0.480721154617802 0.580223806051691 0.648550494764516 0.701790531313223 0.312877965377884 0.487157812355915 0.591730063008875 0.660566885791081 0.709775729441425
