"NIGfd-" "NIGfd" "lasso" "ridge" "null"
"alphaf1" NA 0.273970426288684 NA NA NA
"alphaf1" NA 0.305256421318153 NA NA NA
"alphaf1" NA 0.284186440099679 NA NA NA
"alphaf1" NA 0.300986262333184 NA NA NA
"alphaf1" NA 0.247773971131016 NA NA NA
"alphaf1" NA 0.309333580668506 NA NA NA
"alphaf1" NA 0.326070602590876 NA NA NA
"alphaf1" NA 0.283752153658937 NA NA NA
"alphaf1" NA 0.297731024092395 NA NA NA
"alphaf1" NA 0.299356163707571 NA NA NA
"alphaf1" NA 0.274512019522413 NA NA NA
"alphaf1" NA 0.300764914507208 NA NA NA
"alphaf1" NA 0.295595516165103 NA NA NA
"alphaf1" NA 0.273580315821861 NA NA NA
"alphaf1" NA 0.262895805722379 NA NA NA
"alphaf1" NA 0.286356676616299 NA NA NA
"alphaf1" NA 0.292609774379331 NA NA NA
"alphaf1" NA 0.340214812255068 NA NA NA
"alphaf1" NA 0.28875401152775 NA NA NA
"alphaf1" NA 0.271275741056342 NA NA NA
"alphaf1" NA 0.304466661182127 NA NA NA
"alphaf1" NA 0.266805484242842 NA NA NA
"alphaf1" NA 0.318232431754647 NA NA NA
"alphaf1" NA 0.284355828424828 NA NA NA
"alphaf1" NA 0.309731048214736 NA NA NA
"alphaf1" NA 0.338226762562106 NA NA NA
"alphaf1" NA 0.258245283403433 NA NA NA
"alphaf1" NA 0.315397089066415 NA NA NA
"alphaf1" NA 0.298035616425199 NA NA NA
"alphaf1" NA 0.306247518299878 NA NA NA
"alphaf1" NA 0.295339699926648 NA NA NA
"alphaf1" NA 0.274852573111241 NA NA NA
"alphaf1" NA 0.301115556539214 NA NA NA
"alphaf1" NA 0.27770517518268 NA NA NA
"alphaf1" NA 0.261112722366068 NA NA NA
"alphaf1" NA 0.330565061722055 NA NA NA
"alphaf1" NA 0.276492789313923 NA NA NA
"alphaf1" NA 0.285619214274819 NA NA NA
"alphaf1" NA 0.263676667397263 NA NA NA
"alphaf1" NA 0.260960121462248 NA NA NA
"alphaf1" NA 0.323047681946497 NA NA NA
"alphaf1" NA 0.290002460186681 NA NA NA
"alphaf1" NA 0.258665877396754 NA NA NA
"alphaf1" NA 0.296750752958118 NA NA NA
"alphaf1" NA 0.255180062977615 NA NA NA
"alphaf1" NA 0.282138395086316 NA NA NA
"alphaf1" NA 0.318953004488043 NA NA NA
"alphaf1" NA 0.274240309187086 NA NA NA
"alphaf1" NA 0.294520077929873 NA NA NA
"alphaf1" NA 0.264286609655454 NA NA NA
"alphaf1" NA 0.287287617252655 NA NA NA
"alphaf1" NA 0.279333630605653 NA NA NA
"alphaf1" NA 0.281566613591536 NA NA NA
"alphaf1" NA 0.29289341166781 NA NA NA
"alphaf1" NA 0.295846154276716 NA NA NA
"alphaf1" NA 0.292534441547032 NA NA NA
"alphaf1" NA 0.290376928673096 NA NA NA
"alphaf1" NA 0.267863296055957 NA NA NA
"alphaf1" NA 0.307294596810716 NA NA NA
"alphaf1" NA 0.275657202077519 NA NA NA
"alphaf1" NA 0.275600289550963 NA NA NA
"alphaf1" NA 0.292299247696716 NA NA NA
"alphaf1" NA 0.320092227974851 NA NA NA
"alphaf1" NA 0.301297116710294 NA NA NA
"alphaf1" NA 0.34248761363457 NA NA NA
"alphaf1" NA 0.298031450136233 NA NA NA
"alphaf1" NA 0.319566861273295 NA NA NA
"alphaf1" NA 0.277463762569711 NA NA NA
"alphaf1" NA 0.268476485780862 NA NA NA
"alphaf1" NA 0.296679488396256 NA NA NA
"alphaf1" NA 0.288242746284916 NA NA NA
"alphaf1" NA 0.333251242096296 NA NA NA
"alphaf1" NA 0.288823615469939 NA NA NA
"alphaf1" NA 0.286611016668048 NA NA NA
"alphaf2" NA 0.86658968211176 NA NA NA
"alphaf2" NA 0.903721572601036 NA NA NA
"alphaf2" NA 0.753205085326207 NA NA NA
"alphaf2" NA 0.955490765432607 NA NA NA
"alphaf2" NA 0.88174636126174 NA NA NA
"alphaf2" NA 0.86377681349944 NA NA NA
"alphaf2" NA 0.885877344713231 NA NA NA
"alphaf2" NA 0.793294744958457 NA NA NA
"alphaf2" NA 0.830427249391651 NA NA NA
"alphaf2" NA 0.842626054578479 NA NA NA
"alphaf2" NA 0.873916719796013 NA NA NA
"alphaf2" NA 0.809200496455367 NA NA NA
"alphaf2" NA 0.760657910982831 NA NA NA
"alphaf2" NA 0.853152639320713 NA NA NA
"alphaf2" NA 0.774535607779344 NA NA NA
"alphaf2" NA 0.807347685644955 NA NA NA
"alphaf2" NA 0.833976413027448 NA NA NA
"alphaf2" NA 0.915601176643778 NA NA NA
"alphaf2" NA 0.89444468404891 NA NA NA
"alphaf2" NA 0.938038960963884 NA NA NA
"alphaf2" NA 0.864463306929338 NA NA NA
"alphaf2" NA 0.884154944189502 NA NA NA
"alphaf2" NA 0.981479436373326 NA NA NA
"alphaf2" NA 0.806774873481714 NA NA NA
"alphaf2" NA 0.881333154995238 NA NA NA
"alphaf2" NA 0.88969612921378 NA NA NA
"alphaf2" NA 0.79626122930013 NA NA NA
"alphaf2" NA 0.90091722737798 NA NA NA
"alphaf2" NA 0.791935316241768 NA NA NA
"alphaf2" NA 0.946527190867125 NA NA NA
"alphaf2" NA 0.766440306584281 NA NA NA
"alphaf2" NA 0.950706999928122 NA NA NA
"alphaf2" NA 0.853490433828637 NA NA NA
"alphaf2" NA 0.788056742445475 NA NA NA
"alphaf2" NA 0.859612188556647 NA NA NA
"alphaf2" NA 0.824436492638663 NA NA NA
"alphaf2" NA 0.841974238286258 NA NA NA
"alphaf2" NA 0.940983005320069 NA NA NA
"alphaf2" NA 0.8522661665579 NA NA NA
"alphaf2" NA 0.840934078308051 NA NA NA
"alphaf2" NA 0.831222165321454 NA NA NA
"alphaf2" NA 0.851202560669464 NA NA NA
"alphaf2" NA 0.802368715946175 NA NA NA
"alphaf2" NA 0.896903553773664 NA NA NA
"alphaf2" NA 0.876702173021679 NA NA NA
"alphaf2" NA 0.846149192113618 NA NA NA
"alphaf2" NA 0.890755064841095 NA NA NA
"alphaf2" NA 0.833871154888723 NA NA NA
"alphaf2" NA 0.814123102370761 NA NA NA
"alphaf2" NA 0.743920509911007 NA NA NA
"alphaf2" NA 0.906712972187033 NA NA NA
"alphaf2" NA 0.888988413107984 NA NA NA
"alphaf2" NA 0.831352995631169 NA NA NA
"alphaf2" NA 0.847145142142465 NA NA NA
"alphaf2" NA 0.841407320871535 NA NA NA
"alphaf2" NA 0.866184279750275 NA NA NA
"alphaf2" NA 0.874902423946744 NA NA NA
"alphaf2" NA 0.788558742835357 NA NA NA
"alphaf2" NA 0.900716546187217 NA NA NA
"alphaf2" NA 0.861581717356399 NA NA NA
"alphaf2" NA 0.81262115771342 NA NA NA
"alphaf2" NA 0.967904729913754 NA NA NA
"alphaf2" NA 0.836073257752343 NA NA NA
"alphaf2" NA 0.840438603385977 NA NA NA
"alphaf2" NA 0.815724502201349 NA NA NA
"alphaf2" NA 0.779514651877292 NA NA NA
"alphaf2" NA 0.943606421441833 NA NA NA
"alphaf2" NA 0.858478947665409 NA NA NA
"alphaf2" NA 0.888945359021836 NA NA NA
"alphaf2" NA 0.82131122181467 NA NA NA
"alphaf2" NA 0.7466903313197 NA NA NA
"alphaf2" NA 0.819317879133273 NA NA NA
"alphaf2" NA 0.877611494279259 NA NA NA
"alphaf2" NA 0.863916820398831 NA NA NA
"alphaf2" NA 0.921444336736684 NA NA NA
"alphaf2" NA 0.777505258425717 NA NA NA
"alphaf2" NA 0.866489128105859 NA NA NA
"alphaf2" NA 0.897029066354936 NA NA NA
"alphaf2" NA 0.832406389437349 NA NA NA
"alphaf2" NA 0.796620013079611 NA NA NA
"alphaf2" NA 0.887282064220523 NA NA NA
"alphaf2" NA 0.896459649107078 NA NA NA
"alphaf2" NA 0.865879442937739 NA NA NA
"alphaf2" NA 0.879448361402051 NA NA NA
"alphaf2" NA 0.866034887535816 NA NA NA
"alphaf2" NA 0.865813449559983 NA NA NA
"alphaf2" NA 0.880917526561609 NA NA NA
"alphaf2" NA 0.938595966024882 NA NA NA
"alphaf2" NA 0.895182698230053 NA NA NA
"alphaf2" NA 0.93183547153355 NA NA NA
"alphaf2" NA 0.910899699871217 NA NA NA
"alphaf2" NA 0.843163020409182 NA NA NA
"alphaf2" NA 0.853609799288496 NA NA NA
"alphaf2" NA 0.763815100179712 NA NA NA
"alphaf2" NA 0.81524324323945 NA NA NA
"alphaf2" NA 0.855715167712969 NA NA NA
"alphaf2" NA 0.930800053608125 NA NA NA
"alphaf2" NA 0.907969769118277 NA NA NA
"alphaf2" NA 0.898761152630365 NA NA NA
"alphaf2" NA 0.91328143291124 NA NA NA
"alphaf3" NA 1.86288075084178 NA NA NA
"alphaf3" NA 2.06056177179192 NA NA NA
"alphaf3" NA 1.79698376472054 NA NA NA
"alphaf3" NA 2.07098959997231 NA NA NA
"alphaf3" NA 1.96198247588925 NA NA NA
"alphaf3" NA 1.94304465939836 NA NA NA
"alphaf3" NA 1.99623638280725 NA NA NA
"alphaf3" NA 2.00020608239788 NA NA NA
"alphaf3" NA 1.94126169313671 NA NA NA
"alphaf3" NA 1.99588723141751 NA NA NA
"alphaf3" NA 2.17761765098021 NA NA NA
"alphaf3" NA 1.94957450428315 NA NA NA
"alphaf3" NA 1.86088509862735 NA NA NA
"alphaf3" NA 2.1190772999037 NA NA NA
"alphaf3" NA 2.00998899017048 NA NA NA
"alphaf3" NA 1.79211903020148 NA NA NA
"alphaf3" NA 1.72982502069847 NA NA NA
"alphaf3" NA 2.24118603473517 NA NA NA
"alphaf3" NA 1.89248125676696 NA NA NA
"alphaf3" NA 2.10264629532787 NA NA NA
"alphaf3" NA 1.91079527084936 NA NA NA
"alphaf3" NA 1.90053545700772 NA NA NA
"alphaf3" NA 2.12447704023286 NA NA NA
"alphaf3" NA 1.86204249854781 NA NA NA
"alphaf3" NA 2.01961988008452 NA NA NA
"alphaf3" NA 2.03320133487358 NA NA NA
"alphaf3" NA 1.86914275050453 NA NA NA
"alphaf3" NA 1.96285796312111 NA NA NA
"alphaf3" NA 1.84866988082326 NA NA NA
"alphaf3" NA 2.09682503542289 NA NA NA
"alphaf3" NA 1.89600922446997 NA NA NA
"alphaf3" NA 1.98832829613488 NA NA NA
"alphaf3" NA 1.85231990180727 NA NA NA
"alphaf3" NA 2.08227418775558 NA NA NA
"alphaf3" NA 1.95457459135587 NA NA NA
"alphaf3" NA 2.02035562483915 NA NA NA
"alphaf3" NA 1.74731703157694 NA NA NA
"alphaf3" NA 2.00398718283719 NA NA NA
"alphaf3" NA 1.97203924925526 NA NA NA
"alphaf3" NA 1.95197480828207 NA NA NA
"alphaf3" NA 1.95261655840852 NA NA NA
"alphaf3" NA 1.93121721373512 NA NA NA
"alphaf3" NA 1.93194078855134 NA NA NA
"alphaf3" NA 2.16703921729008 NA NA NA
"alphaf3" NA 1.96541869222079 NA NA NA
"alphaf3" NA 1.94086995655263 NA NA NA
"alphaf3" NA 2.05743529909827 NA NA NA
"alphaf3" NA 1.86913436546594 NA NA NA
"alphaf3" NA 1.88269631815796 NA NA NA
"alphaf3" NA 1.85337584456593 NA NA NA
"alphaf3" NA 1.94389360731473 NA NA NA
"alphaf3" NA 2.04543817389554 NA NA NA
"alphaf3" NA 1.9480540764588 NA NA NA
"alphaf3" NA 1.92624281035902 NA NA NA
"alphaf3" NA 2.119387789553 NA NA NA
"alphaf3" NA 1.91981829429217 NA NA NA
"alphaf3" NA 2.08382478027583 NA NA NA
"alphaf3" NA 1.80211576268707 NA NA NA
"alphaf3" NA 1.97542453064611 NA NA NA
"alphaf3" NA 1.8939074719336 NA NA NA
"alphaf3" NA 1.84110221496117 NA NA NA
"alphaf3" NA 2.14351950471683 NA NA NA
"alphaf3" NA 1.98102147633881 NA NA NA
"alphaf3" NA 2.08275140975755 NA NA NA
"alphaf3" NA 1.87063820799197 NA NA NA
"alphaf3" NA 1.83182430868366 NA NA NA
"alphaf3" NA 2.13469830794576 NA NA NA
"alphaf3" NA 1.87088180006813 NA NA NA
"alphaf3" NA 1.83802024324233 NA NA NA
"alphaf3" NA 1.89036291266521 NA NA NA
"alphaf3" NA 1.89985105739443 NA NA NA
"alphaf3" NA 2.07174705094658 NA NA NA
"alphaf3" NA 2.02161080632235 NA NA NA
"alphaf3" NA 1.89737620689376 NA NA NA
"alphaf3" NA 1.96016340592115 NA NA NA
"alphaf3" NA 1.83274089492725 NA NA NA
"alphaf3" NA 1.98567991404637 NA NA NA
"alphaf3" NA 2.09325587110159 NA NA NA
"alphaf3" NA 1.80205794469852 NA NA NA
"alphaf3" NA 1.92318343556249 NA NA NA
"alphaf3" NA 1.99811250868075 NA NA NA
"alphaf3" NA 1.94897860814189 NA NA NA
"alphaf3" NA 2.03546796917242 NA NA NA
"alphaf3" NA 1.86947987210098 NA NA NA
"alphaf3" NA 2.22472777501366 NA NA NA
"alphaf3" NA 2.05389545304449 NA NA NA
"alphaf3" NA 1.90464783145434 NA NA NA
"alphaf3" NA 1.9523198719065 NA NA NA
"alphaf3" NA 1.97214321269365 NA NA NA
"alphaf3" NA 2.03253130749038 NA NA NA
"alphaf3" NA 2.06904978746331 NA NA NA
"alphaf3" NA 2.01695981536301 NA NA NA
"alphaf3" NA 1.97010751106276 NA NA NA
"alphaf3" NA 1.91751380606767 NA NA NA
"alphaf3" NA 2.00601033628681 NA NA NA
"alphaf3" NA 1.93887461781842 NA NA NA
"alphaf3" NA 2.02855605479051 NA NA NA
"alphaf3" NA 2.09669046383763 NA NA NA
"alphaf3" NA 2.04102178589463 NA NA NA
"alphaf3" NA 2.10841905596846 NA NA NA
"lambdaf" 1.47018720207606 4.25869340364156 NA NA NA
"lambdaf" 1.40676540446645 4.46660067180013 NA NA NA
"lambdaf" 1.38400836969462 3.62546529552316 NA NA NA
"lambdaf" 1.29627465311803 4.19568138095269 NA NA NA
"lambdaf" 1.35624632228566 3.82273078163883 NA NA NA
"lambdaf" 1.39817548060108 4.10914734198949 NA NA NA
"lambdaf" 1.34096687566644 3.77746637723839 NA NA NA
"lambdaf" 1.25456486612789 3.35535598456019 NA NA NA
"lambdaf" 1.5561081712965 4.82049808290549 NA NA NA
"lambdaf" 1.47244286971985 4.36409934279679 NA NA NA
"lambdaf" 1.37600246769728 4.50394211580941 NA NA NA
"lambdaf" 1.36430329657773 4.01650777158711 NA NA NA
"lambdaf" 1.52106487337563 4.98117065919533 NA NA NA
"lambdaf" 1.3867363359264 4.6193459230519 NA NA NA
"lambdaf" 1.40358884789633 4.11735047399517 NA NA NA
"lambdaf" 1.42705807534316 3.73765239079178 NA NA NA
"lambdaf" 1.61124847511458 4.73206276279835 NA NA NA
"lambdaf" 1.28156756363282 4.2476215479513 NA NA NA
"lambdaf" 1.49060486240222 4.92968076215444 NA NA NA
"lambdaf" 1.18247004509062 3.42714262099811 NA NA NA
"lambdaf" 1.28452203354358 3.72014525467447 NA NA NA
"lambdaf" 1.34880458792674 4.20187952046696 NA NA NA
"lambdaf" 1.20514498837236 3.78237738907312 NA NA NA
"lambdaf" 1.36674740203242 3.78076371034664 NA NA NA
"lambdaf" 1.51440947909292 4.51672434827938 NA NA NA
"lambdaf" 1.28394884944767 3.79831434784438 NA NA NA
"lambdaf" 1.65362426423769 5.15190798268296 NA NA NA
"lambdaf" 1.27689889171324 3.46957260019431 NA NA NA
"lambdaf" 1.53338629592216 4.51028229016113 NA NA NA
"lambdaf" 1.30891972837361 4.36088874263631 NA NA NA
"lambdaf" 1.56590889563194 4.94461727475169 NA NA NA
"lambdaf" 1.39636743212472 4.3685791833062 NA NA NA
"lambdaf" 1.45579203631192 4.35477046248862 NA NA NA
"lambdaf" 1.44437126802722 4.26143195578036 NA NA NA
"lambdaf" 1.30795364724062 3.6247204528334 NA NA NA
"lambdaf" 1.40254970440551 4.75641938676348 NA NA NA
"lambdaf" 1.77271140249194 6.16030750627344 NA NA NA
"lambdaf" 1.45326665500409 4.53179034700388 NA NA NA
"lambdaf" 1.41868280770629 4.39898150293276 NA NA NA
"lambdaf" 1.36320923064316 3.95978731702877 NA NA NA
"lambdaf" 1.42179017845442 4.40357489294982 NA NA NA
"lambdaf" 1.44248509826437 4.61389177837193 NA NA NA
"lambdaf" 1.30018782357105 3.600047262442 NA NA NA
"lambdaf" 1.3504897098567 4.49988843893436 NA NA NA
"lambdaf" 1.47412147377949 4.48882197193483 NA NA NA
"lambdaf" 1.46736164186119 4.26176438296468 NA NA NA
"lambdaf" 1.5028778724532 5.09818438579813 NA NA NA
"lambdaf" 1.52864719595737 4.66559329103417 NA NA NA
"lambdaf" 1.48527646285708 4.40598226801959 NA NA NA
"lambdaf" 1.67485126467242 5.38629298179638 NA NA NA
"lambdaf" 1.22690599266234 3.3773884633383 NA NA NA
"lambdaf" 1.43392662286211 4.35860858766227 NA NA NA
"lambdaf" 1.53360748975175 4.96152907084698 NA NA NA
"lambdaf" 1.41314520705355 4.24048610591117 NA NA NA
"lambdaf" 1.42559185704584 4.5710550827808 NA NA NA
"lambdaf" 1.4415192171181 4.38693201366197 NA NA NA
"lambdaf" 1.51431315526859 5.09882755054769 NA NA NA
"lambdaf" 1.39799361170109 4.08250874442505 NA NA NA
"lambdaf" 1.30302777969472 3.75371622723131 NA NA NA
"lambdaf" 1.34903930530175 4.23724247709695 NA NA NA
"lambdaf" 1.40735792199595 3.82790466933683 NA NA NA
"lambdaf" 1.33610226384696 4.50363779021486 NA NA NA
"lambdaf" 1.3745402803427 4.55316738291062 NA NA NA
"lambdaf" 1.34122464555993 4.20235152646537 NA NA NA
"lambdaf" 1.51758339777126 4.76861714029114 NA NA NA
"lambdaf" 1.49709110168352 4.34372230609319 NA NA NA
"lambdaf" 1.32652063041572 3.81599044855737 NA NA NA
"lambdaf" 1.33028477819042 4.01076202186522 NA NA NA
"lambdaf" 1.34293428745279 3.96607386669572 NA NA NA
"lambdaf" 1.43205415856052 4.34305136629552 NA NA NA
"lambdaf" 1.60577500985811 5.15984682571855 NA NA NA
"lambdaf" 1.31265195592432 4.12156298968618 NA NA NA
"lambdaf" 1.43507281373892 4.59337601896715 NA NA NA
"lambdaf" 1.31834391999429 3.85453860573626 NA NA NA
"lambdaf" 1.29439786131814 3.99918869718423 NA NA NA
"lambdaf" 1.52831887500264 4.26783381708363 NA NA NA
"lambdaf" 1.2908423040651 3.94746335219015 NA NA NA
"lambdaf" 1.54268153875873 5.00034520390979 NA NA NA
"lambdaf" 1.52071207551997 4.16291994824987 NA NA NA
"lambdaf" 1.47953165543235 4.58622883772536 NA NA NA
"lambdaf" 1.45152037694587 4.29838866156635 NA NA NA
"lambdaf" 1.43985496344424 4.23737078947153 NA NA NA
"lambdaf" 1.41820443506178 4.25331540898596 NA NA NA
"lambdaf" 1.367142555939 4.17439593708482 NA NA NA
"lambdaf" 1.3053999549335 4.12707784525944 NA NA NA
"lambdaf" 1.38502257938794 4.31503307214499 NA NA NA
"lambdaf" 1.34139234475313 3.76880272861736 NA NA NA
"lambdaf" 1.47307762762419 5.04154544420016 NA NA NA
"lambdaf" 1.42227340886689 4.38736240643316 NA NA NA
"lambdaf" 1.47826735374909 4.71305174741466 NA NA NA
"lambdaf" 1.27762141850402 3.91555663641024 NA NA NA
"lambdaf" 1.34532362492547 4.24314665863567 NA NA NA
"lambdaf" 1.35784572556339 4.17476277579763 NA NA NA
"lambdaf" 1.45010232301113 4.09379376953186 NA NA NA
"lambdaf" 1.46950284963088 4.3040878399358 NA NA NA
"lambdaf" 1.30733220988954 3.80580303761402 NA NA NA
"lambdaf" 1.36770166771697 4.07648589931878 NA NA NA
"lambdaf" 1.26555849944341 3.61003502072603 NA NA NA
"lambdaf" 1.2840678695775 4.24225500869573 NA NA NA
"lambdaf" 1.40882624866852 4.39206696026454 NA NA NA
"alphad0" 7.60795010067211 7.9303426715774 NA NA NA
"alphad0" 7.14684952226546 7.3628516086165 NA NA NA
"alphad0" 7.31233439054374 7.43044981435914 NA NA NA
"alphad0" 7.01922297153098 7.20438412310959 NA NA NA
"alphad0" 7.91509530822477 8.54368176315685 NA NA NA
"alphad0" 6.97204627458562 7.19366329864731 NA NA NA
"alphad0" 7.64057136894828 8.08922083752951 NA NA NA
"alphad0" 7.33039803146768 7.35255846142426 NA NA NA
"alphad0" 7.02878636026634 7.49362667339783 NA NA NA
"alphad0" 6.91465498703341 7.45223815436972 NA NA NA
"alphad0" 7.45362632315317 7.81577449688608 NA NA NA
"alphad0" 7.65687720507431 7.65436115910056 NA NA NA
"alphad0" 7.04844030050147 7.31523252523164 NA NA NA
"alphad0" 7.30311401462115 7.70226743166247 NA NA NA
"alphad0" 7.37788524483423 7.78046963206267 NA NA NA
"alphad0" 7.77409953821984 8.28835097264813 NA NA NA
"alphad0" 7.24464181566213 7.60315918205605 NA NA NA
"alphad0" 7.01576596619465 7.35803562122646 NA NA NA
"alphad0" 6.88574215402301 7.09883368054779 NA NA NA
"alphad0" 7.49462160943533 8.07658272501724 NA NA NA
"alphad0" 7.21292642959406 7.54641445268193 NA NA NA
"alphad0" 6.85468665893515 7.07310071924273 NA NA NA
"alphad0" 6.9488480598277 6.97034521525349 NA NA NA
"alphad0" 7.67093828744649 7.77933064632094 NA NA NA
"alphad0" 7.38123144804815 7.57604258216267 NA NA NA
"alphad0" 7.0726115974956 7.35115579664776 NA NA NA
"alphad0" 7.2893675787885 7.59404776472111 NA NA NA
"alphad0" 7.68386081925553 8.4015622293508 NA NA NA
"alphad0" 7.1460337495992 7.23207188916707 NA NA NA
"alphad0" 6.91735160825383 7.20294623386634 NA NA NA
"alphad0" 7.27165372431088 8.01299253731347 NA NA NA
"alphad0" 7.24320224765909 7.67881477748649 NA NA NA
"alphad0" 6.8272892870481 7.19008378217672 NA NA NA
"alphad0" 7.82363030799146 8.04243564097332 NA NA NA
"alphad0" 7.2022522745463 7.87839470503762 NA NA NA
"alphad0" 7.19290546219276 7.36840416880199 NA NA NA
"alphad0" 6.31540542516826 6.52327377678866 NA NA NA
"alphad0" 7.99822048987498 7.90237695628318 NA NA NA
"alphad0" 7.11618567936847 7.37062682532803 NA NA NA
"alphad0" 7.39417862698467 7.90748256245843 NA NA NA
"alphad0" 7.22828551226751 7.52011711325052 NA NA NA
"alphad0" 6.36977461880217 6.81920212202369 NA NA NA
"alphad0" 7.15589627497375 7.35403800577301 NA NA NA
"alphad0" 7.19588041503993 7.34217685594132 NA NA NA
"alphad0" 7.70630746944834 7.80415819591201 NA NA NA
"alphad0" 8.15931714264009 9.20837024959508 NA NA NA
"alphad0" 6.8148657048431 6.85335670221707 NA NA NA
"alphad0" 6.57425018034712 6.82920083193906 NA NA NA
"alphad0" 7.27008640861446 7.67487378577513 NA NA NA
"alphad0" 7.50005576840965 7.53088597100861 NA NA NA
"alphad0" 7.87830861518999 8.27290908818 NA NA NA
"alphad0" 7.18883022576467 7.54192059839515 NA NA NA
"alphad0" 6.91177216002388 7.50544966061456 NA NA NA
"alphad0" 7.95636643193788 8.42546523782501 NA NA NA
"alphad0" 7.01402902599112 7.54090289539613 NA NA NA
"alphad0" 7.9882688840696 8.46565331078573 NA NA NA
"alphad0" 6.90776939984202 7.28619450362985 NA NA NA
"alphad0" 7.62221856338313 8.0106894050145 NA NA NA
"alphad0" 7.24322025849834 7.54109298849921 NA NA NA
"alphad0" 6.34467786074184 6.41458374688464 NA NA NA
"alphad0" 7.74827231853077 8.17558544707828 NA NA NA
"alphad0" 7.63790608252043 7.94120781281824 NA NA NA
"alphad0" 7.05433989662779 7.19241878267718 NA NA NA
"alphad0" 6.98124625450454 7.33859633266161 NA NA NA
"alphad0" 7.01028627016185 7.54226643011993 NA NA NA
"alphad0" 7.90505989186592 7.9713636752102 NA NA NA
"alphad0" 7.83068955190238 7.70380203572202 NA NA NA
"alphad0" 6.82210636246343 7.00098880412038 NA NA NA
"alphad0" 7.48361767129663 8.23452371542008 NA NA NA
"alphad0" 7.21189011516252 7.45413402294081 NA NA NA
"alphad0" 6.83429406277809 7.2192183266437 NA NA NA
"alphad0" 7.00065377171323 7.38794485220276 NA NA NA
"alphad0" 7.73257727414901 8.38249838607576 NA NA NA
"alphad0" 6.80570937558761 7.05519116853389 NA NA NA
"alphad0" 6.89834126976402 7.65155480324798 NA NA NA
"alphad0" 7.12466830402702 7.27424280141904 NA NA NA
"alphad0" 7.39737073652454 8.07914307151405 NA NA NA
"alphad0" 7.58935251310473 8.30298084874979 NA NA NA
"alphad0" 8.50033860129518 8.73987733989817 NA NA NA
"alphad0" 7.33968866704056 7.71583025740527 NA NA NA
"alphad0" 7.60230821362992 7.85024723247423 NA NA NA
"alphad0" 7.78152034338774 7.71129826096918 NA NA NA
"alphad0" 7.59491258884993 7.94674195912201 NA NA NA
"alphad0" 6.63100970674194 7.10310113037817 NA NA NA
"alphad0" 7.2359163574229 7.63072898933869 NA NA NA
"alphad0" 6.49939205014471 6.67265720548092 NA NA NA
"alphad0" 7.0563126831763 7.11958592717063 NA NA NA
"alphad0" 6.80298232390036 7.10891584005627 NA NA NA
"alphad0" 6.98230338757642 7.11304827853462 NA NA NA
"alphad0" 7.56481728030285 8.181834153526 NA NA NA
"alphad0" 7.33679424746655 7.5142021143227 NA NA NA
"alphad0" 6.29914771426364 6.73806932862357 NA NA NA
"alphad0" 7.33517958483933 7.79808557991288 NA NA NA
"alphad0" 7.62824929991678 7.8480902721769 NA NA NA
"alphad0" 7.74112155326985 8.15515524273748 NA NA NA
"alphad0" 7.11051897473327 7.06548070499038 NA NA NA
"alphad0" 7.53266677106429 7.78419616534283 NA NA NA
"alphad0" 8.41593614551323 9.40075514149166 NA NA NA
"alphad0" 6.60453103404446 7.00488879450808 NA NA NA
"alphad0" 7.87795361382429 8.36344922823703 NA NA NA
"alphad1" NA -0.00598398716067552 NA NA NA
"alphad1" NA 0.371499492970053 NA NA NA
"alphad1" NA -0.0462842226806203 NA NA NA
"alphad1" NA 0.103251275348483 NA NA NA
"alphad1" NA 0.243245408838729 NA NA NA
"alphad1" NA 0.183190171985937 NA NA NA
"alphad1" NA -0.0877544619635129 NA NA NA
"alphad1" NA 0.379496948510776 NA NA NA
"alphad1" NA -0.159953543982227 NA NA NA
"alphad1" NA -0.364607964635981 NA NA NA
"alphad1" NA -0.134423628542277 NA NA NA
"alphad1" NA 0.491813652819391 NA NA NA
"alphad1" NA -0.0737768729977554 NA NA NA
"alphad1" NA -0.0553187535852259 NA NA NA
"alphad1" NA -0.19413822444829 NA NA NA
"alphad1" NA -0.47801172860897 NA NA NA
"alphad1" NA -0.142579917451214 NA NA NA
"alphad1" NA 0.252968998832611 NA NA NA
"alphad1" NA 0.0641841001769583 NA NA NA
"alphad1" NA -0.406781401804232 NA NA NA
"alphad1" NA 0.255767967885165 NA NA NA
"alphad1" NA -0.191304509276311 NA NA NA
"alphad1" NA 0.305537696737876 NA NA NA
"alphad1" NA -0.156924741204158 NA NA NA
"alphad1" NA 0.044912825475574 NA NA NA
"alphad1" NA 0.106598384332087 NA NA NA
"alphad1" NA -0.0906916323517826 NA NA NA
"alphad1" NA -0.614267030131463 NA NA NA
"alphad1" NA 0.115543266120422 NA NA NA
"alphad1" NA -0.0133107689992338 NA NA NA
"alphad1" NA -0.711933030887759 NA NA NA
"alphad1" NA -0.0612243792032692 NA NA NA
"alphad1" NA -0.173867653232028 NA NA NA
"alphad1" NA 0.0871551530710882 NA NA NA
"alphad1" NA -0.395626740309014 NA NA NA
"alphad1" NA 0.166904924953333 NA NA NA
"alphad1" NA -0.26612325717377 NA NA NA
"alphad1" NA 0.750233664477133 NA NA NA
"alphad1" NA 0.304290464326993 NA NA NA
"alphad1" NA -0.0573281672497129 NA NA NA
"alphad1" NA -0.16354662629819 NA NA NA
"alphad1" NA -0.151813186465185 NA NA NA
