"semnig2" "lasso1" "dss.semnig2"
"pmse.drug170" 0.699103187809629 0.782368756329527 0.783961110195567
"pmse.drug171" 0.85628001438736 0.857429117651119 0.85365420165563
"pmse.drug172" 0.622069567261032 0.638474160333681 0.633759121812915
"pmse.drug173" 0.838724078250323 0.803951752460204 0.80274814020119
"pmse.drug174" 0.522304956421754 0.526983411107981 0.520847501244949
"pmse.drug175" 0.963748677643368 0.95863898067024 0.95471989421113
"pmse.drug176" 0.896024633961509 0.959400213736663 0.923439705543133
"pmse.drug177" 0.760857267474217 0.734898654773125 0.710936667535398
"pmse.drug178" 0.672407181408135 0.677551733017675 0.674936122822412
"pmse.drug179" 0.879527405268962 0.874866522226531 0.872883673019676
"pmse.drug180" 0.852469508807941 0.860800604579344 0.86120529992087
"pmse.drug181" 0.855471217374806 0.848837419484898 0.854717858852658
"pmse.drug182" 0.908847735925278 0.910444332219612 0.90629655933004
"pmse.drug183" 0.844715854719263 0.822418836447315 0.829903304536094
"pmse.drug184" 0.552613919094655 0.559954255985192 0.543040218691866
"pmse.drug185" 0.913417694437865 0.955604673536858 0.950859734456433
"pmse.drug186" 0.821214619153267 0.819392403376994 0.821135035416751
"pmse.drug187" 0.52367572888245 0.570368626074709 0.563093748692956
"pmse.drug188" 0.922399675196832 0.934727290382479 0.946659070659935
"pmse.drug189" 0.883226582206538 0.873460992676226 0.875379735889177
"pmse.drug190" 0.720611391720483 0.72211398211832 0.739309371305823
"pmse.drug191" 0.837548225526134 0.878633707214935 0.871492429566516
"pmse.drug192" 0.796546411662392 0.884023453356868 0.885766905645298
"pmse.drug193" 0.602597292688522 0.567514484628872 0.580739717835662
"pmse.drug194" 0.651891867419986 0.678941919006888 0.663283921103893
"pmse.drug195" 0.750076073562906 0.809749723866217 0.797069408671153
"pmse.drug196" 0.677359428585089 0.672199097325521 0.671936944690296
"pmse.drug197" 0.99817903904462 1.03449365093011 0.955164690870423
"pmse.drug198" 0.677125776467298 0.718042470244699 0.739026711813654
"pmse.drug199" 0.636369443396673 0.625543384339547 0.625989702384698
"pmse.drug200" 0.760015537941339 0.760475689739547 0.757175385942722
"pmse.drug201" 0.726567435144893 0.685494400155837 0.713114890250601
"pmse.drug202" 0.871906411311864 0.879706665107472 0.882094362671702
"pmse.drug203" 0.595134742257932 0.608657813121685 0.610538716909231
"pmse.drug204" 0.5992201402372 0.613113570084364 0.62563723356331
"pmse.drug205" 0.873559519323128 0.84937241648424 0.844476602226032
"pmse.drug206" 0.777923726477874 0.86839873323454 0.848817280910175
"pmse.drug207" 0.903012669407336 0.951011103393509 0.929844575496536
"pmse.drug208" 0.876127984837422 0.867995429899549 0.871012363028121
"pmse.drug209" 0.658604873143017 0.646655456959115 0.644734588863647
"pmse.drug210" 0.951218177022486 0.958945149445916 0.961890055798641
"pmse.drug211" 0.667266642994482 0.659718050185338 0.657225890711866
"pmse.drug212" 0.544365286511426 0.561633652488785 0.563134590560689
"pmse.drug213" 0.672047656802983 0.675611355914625 0.674735894226135
"pmse.drug214" 0.715596797324626 0.863534888141612 0.895706761872111
"pmse.drug215" 0.7350005765023 0.744918213885534 0.744878995113655
"pmse.drug216" 0.465542810853539 0.489871216004391 0.484465939706943
"pmse.drug217" 0.687965482996112 0.719176853256188 0.717340424678545
"pmse.drug218" 0.580172120945385 0.592561837068861 0.594619841836639
"pmse.drug219" 0.817132556047219 0.818767008593602 0.82897107126159
"pmse.drug220" 0.671292484196999 0.679908925973281 0.683815612930179
"pmse.drug221" 0.771966719651647 0.776720126140956 0.771988308633035
"pmse.drug222" 0.8224152731339 0.841642850133554 0.838440316923936
"pmse.drug223" 0.881450460956444 0.889380395385651 0.874345014491914
"pmse.drug224" 1.04246117095559 0.998878082306874 0.997486304785342
"pmse.drug225" 0.67621294815542 0.694496059249571 0.68162622209642
"pmse.drug226" 0.771069482142951 0.756628961810799 0.749611848940911
"pmse.drug227" 0.665946560024051 0.710608423870012 0.705677764283889
"pmse.drug228" 0.781387788087574 0.766543305643247 0.768864521600174
"pmse.drug229" 0.588175641041826 0.649457058544871 0.648104936042371
"pmse.drug230" 0.843793659869844 0.906297411748025 0.881611072645071
"pmse.drug231" 0.770176238868473 0.852556106116197 0.827420657302021
"pmse.drug232" 0.80615174623862 0.826712032976012 0.831714426370466
"pmse.drug233" 0.808870261863783 0.836679777412903 0.8508168993995
"pmse.drug234" 0.72323061200901 0.80057572216544 0.803429013177879
"pmse.drug235" 0.789411386261049 0.857997267090605 0.855637319700545
"pmse.drug236" 0.752908446357379 0.817283505263905 0.800731132830388
"pmse.drug237" 0.568387311572255 0.584170428205852 0.566779999614079
"pmse.drug238" 0.449059775545317 0.42274851661512 0.420110017918058
"pmse.drug239" 0.765078696694141 0.800380035158804 0.78581219986087
"pmse.drug240" 0.896744932305088 0.924571992050462 0.927095214020282
"pmse.drug241" 0.833926923729911 0.840677647630992 0.83410011159167
"pmse.drug242" 0.626393018901753 0.623573679470018 0.605272434530271
"pmse.drug243" 0.849047893796746 0.845462169960869 0.85763563024468
"pmse.drug244" 0.707616979384262 0.678349651696329 0.677917867111879
"pmse.drug245" 0.944068132548665 0.880833946958721 0.846670506852603
"pmse.drug246" 0.709315699363251 0.669968466172501 0.673307535561332
"pmse.drug247" 1.07999546852889 1.07883239724603 1.03505164674415
"pmse.drug248" 0.867975454164586 0.85745596311219 0.856764102346079
"pmse.drug249" 0.710618149051883 0.696912386338174 0.689642118510691
"pmse.drug1" 0.708849484649762 0.706266423288654 0.711534125293929
"pmse.drug2" 0.51012511478377 0.544406532230915 0.547493655717291
"pmse.drug3" 0.966874510707382 0.94954977092757 0.954493840037345
"pmse.drug4" 0.788783661674322 0.793514473021126 0.76826134029172
"pmse.drug5" 0.940766039481446 0.935353881894372 0.925728623213556
"pmse.drug6" 0.695235854395488 0.749995629766823 0.728970481765364
"pmse.drug7" 0.848256015812393 0.815506523699897 0.82211514859153
"pmse.drug8" 0.568776442736275 0.600930628457126 0.628389591156736
"pmse.drug9" 0.903432473396948 0.919549376760296 0.908594668717681
"pmse.drug10" 0.706456457439549 0.704587479667714 0.705072639826698
"pmse.drug11" 0.976047555570675 0.982367597239695 0.989754257487301
"pmse.drug12" 0.753576338711912 0.797591709864436 0.796663571796551
"pmse.drug13" 0.660203183791732 0.685708234845226 0.687812002286722
"pmse.drug14" 0.934339577669386 0.90890845609438 0.897875743705783
"pmse.drug15" 0.841021050396309 0.835070584333932 0.810336649620312
"pmse.drug16" 0.712475404513816 0.603744005400918 0.616385523325856
"pmse.drug17" 0.91105096159837 0.867280513729167 0.861058310278504
"pmse.drug18" 0.741555723221264 0.805172470018413 0.785432845667217
"pmse.drug19" 0.798820862977885 0.792389488972134 0.794219706612635
"pmse.drug20" 0.881799756564834 0.857755906693507 0.848839794923474
"pmse.drug21" 0.854752626095991 0.830354610609152 0.825789464101786
"pmse.drug22" 0.847373096245086 0.885242053990436 0.883947313564482
"pmse.drug23" 1.02325803446628 0.959053129169347 0.965080773653865
"pmse.drug24" 0.792703460935401 0.809589059753819 0.794496321993568
"pmse.drug25" 0.665426177487801 0.685061013047299 0.676464039282175
"pmse.drug26" 0.758548785273853 0.742354196097123 0.762274199201637
"pmse.drug27" 0.770547540150148 0.755626654247131 0.751918422908904
"pmse.drug28" 0.999670631300218 0.966962177780046 0.963326727586205
"pmse.drug29" 0.916416197027973 0.889355689112258 0.890837337994846
"pmse.drug30" 0.817481939504978 0.874934882965991 0.86115281961781
"pmse.drug31" 0.886229268109354 0.893588994132286 0.846060725665933
"pmse.drug32" 0.823617927562791 0.887894330286407 0.833206567673432
"pmse.drug33" 0.871368957119378 0.9066411752965 0.894030170720582
"pmse.drug34" 0.812227648332699 0.838027267773822 0.833412482272232
"pmse.drug35" 0.589021569640349 0.635566807035306 0.630672636582018
"pmse.drug36" 0.992786803206415 0.944707566546677 0.929217183583147
"pmse.drug37" 0.800890350827689 0.833088504855739 0.822616576314503
"pmse.drug38" 0.939754433762307 0.985691358142068 0.984564153606146
"pmse.drug39" 0.762371605705926 0.723215874908424 0.738698059335494
"pmse.drug40" 0.869599194065758 0.895651071326686 0.867274675384476
"pmse.drug41" 0.737954924131215 0.671642069074541 0.681982715280947
"pmse.drug42" 0.901983364303933 0.927661740151832 0.930250601389645
"pmse.drug43" 0.785476499688007 0.747582656038187 0.766474911167475
"pmse.drug44" 0.802309805425136 0.817067795148194 0.803633669777308
"pmse.drug45" 0.778749039780449 0.759505164121574 0.773343604901385
"pmse.drug46" 0.91397000657361 0.903976000986128 0.886969986140926
"pmse.drug47" 0.833274489636283 0.837273761242069 0.829977570095738
"pmse.drug48" 0.949534469055058 0.893341719003219 0.881731602967495
"pmse.drug49" 0.658379711263315 0.669580127333465 0.664917344837189
"pmse.drug50" 0.876614514017424 0.840167460814834 0.827683534826746
"pmse.drug51" 0.725670709395981 0.709978167423407 0.697784919406332
"pmse.drug52" 0.831536952155085 0.865478043651034 0.813954061507931
"pmse.drug53" 0.793967710301815 0.818262924736992 0.786284772555007
"pmse.drug54" 0.465608623252118 0.455038728627037 0.457171505181689
"pmse.drug55" 0.807306745061205 0.833242126902454 0.836323396636949
"pmse.drug56" 0.816268867626178 0.816495272941691 0.816138010331342
"pmse.drug57" 0.660690520678751 0.661034007312564 0.652674224959869
"pmse.drug58" 0.84285972146736 0.881056014335166 0.855316168823262
"pmse.drug59" 0.875238877805709 0.882506703615842 0.877198799583729
"pmse.drug60" 0.598973125984673 0.587486857971024 0.581019382810266
"pmse.drug61" 0.997635380776569 0.97811673849151 0.974769012485665
"pmse.drug62" 0.93981707373952 0.899069071938863 0.902872887115371
"pmse.drug63" 0.775367518733947 0.746790518266588 0.739900301693514
"pmse.drug64" 0.816253276745936 0.838737138931121 0.844397940136898
"pmse.drug65" 0.892057071500491 0.925063118683091 0.928638870625306
"pmse.drug66" 0.879269275085954 0.89661786891432 0.879824637492297
"pmse.drug67" 0.901676181767812 0.892509341908137 0.900970180321241
"pmse.drug68" 0.926668674286841 0.868381061376363 0.871213622614295
"pmse.drug69" 0.918592407662071 0.930579607997329 0.921345512868908
"pmse.drug70" 0.850032379215594 0.79344566404329 0.816715970196274
"pmse.drug71" 0.81342479995644 0.812473685027118 0.799864135302069
"pmse.drug72" 0.905843542974554 0.942514428331614 0.944628841257066
"pmse.drug73" 0.809576406046345 0.788697351531338 0.79206467013074
"pmse.drug74" 0.792378635743516 0.803450252265506 0.794540147541708
"pmse.drug75" 0.747077688854697 0.743846523427961 0.756633474591449
"pmse.drug76" 0.868685512038515 0.907908087222108 0.89191134381209
"pmse.drug77" 0.86549534687966 0.853744777110031 0.843440008075601
"pmse.drug78" 0.756347596065159 0.817973478310831 0.817805523688178
"pmse.drug79" 0.820507777549493 0.866117233553108 0.872706600913638
"pmse.drug80" 0.909466670489174 0.972159178233833 0.971393261882527
"pmse.drug81" 0.717562273538629 0.691180707247382 0.694618271711811
"pmse.drug82" 0.90762114909893 0.946424167386561 0.940748888585892
"pmse.drug83" 0.75889434966677 0.775274116243806 0.777224000959693
"pmse.drug84" 0.7842460185871 0.887895962375645 0.839423484068033
"pmse.drug85" 1.00201430075776 1.00458539118048 0.98054335230139
"pmse.drug86" 0.614384369651429 0.650387766450387 0.635120575397366
"pmse.drug87" 0.71150927032329 0.753798811383318 0.748103291273818
"pmse.drug88" 0.931997170006813 0.958108853703731 0.953480159340986
"pmse.drug89" 1.02745950247375 1.01430514083863 1.01037139927919
"pmse.drug90" 0.931302061980815 0.866066470672343 0.872491711189045
"pmse.drug91" 0.8541351322639 0.85471360260758 0.83656168529129
"pmse.drug92" 0.76883207417719 0.768373830482605 0.766930434326005
"pmse.drug93" 0.653975520622558 0.64967391458557 0.648415279348853
"pmse.drug94" 0.80034046340716 0.818622220025538 0.813133523835338
"pmse.drug95" 0.9435941438872 0.884855680339422 0.884109110025208
"pmse.drug96" 0.992869805603314 1.01273391981859 0.938795585568988
"pmse.drug97" 0.939467741425182 0.977099378407179 0.966160098197443
"pmse.drug98" 0.812855184820686 0.840608855677192 0.815025521180631
"pmse.drug99" 0.793566847639281 0.816659313058824 0.80736941005934
"pmse.drug100" 0.992875554582936 0.990508358878243 0.95662845468369
"pmse.drug101" 0.862742001691972 0.866480038317034 0.8758656632081
"pmse.drug102" 0.780051707726739 0.795265459530423 0.795103967048041
"pmse.drug103" 0.97839654571608 0.929056237870417 0.928180705590903
"pmse.drug104" 0.775267370334126 0.749578643712122 0.740874369683821
"pmse.drug105" 0.890369675451179 0.895781600045318 0.893176512184526
"pmse.drug106" 0.617565213798295 0.636732139237163 0.638751619151028
"pmse.drug107" 0.855987671511598 0.776194203898265 0.779456844486619
"pmse.drug108" 0.641998543491756 0.666805842590687 0.674253029062317
"pmse.drug109" 0.852597610558174 0.834852675775399 0.847785581474003
"pmse.drug110" 0.703491211632626 0.725422191941376 0.683869636086302
"pmse.drug111" 0.880544637144998 0.885907373679965 0.877698184207179
"pmse.drug112" 0.681274580036112 0.81690274786722 0.831791611435468
"pmse.drug113" 0.696543804225937 0.727473193099029 0.728632570650161
"pmse.drug114" 0.694307460336112 0.755991703631885 0.726790006136891
"pmse.drug115" 0.844975433453746 0.839130381410617 0.844277240915022
"pmse.drug116" 0.705028989912849 0.727141040173919 0.716872138857392
"pmse.drug117" 0.951863425248007 1.0559413888999 0.974731294846961
"pmse.drug118" 0.891529375986977 0.849547560376872 0.863205730935942
"pmse.drug119" 0.689216731215089 0.690354132619313 0.689230498712392
"pmse.drug120" 0.927858875843895 0.930236655549288 0.914642559618881
"pmse.drug121" 0.78968882182748 0.865056650635228 0.862147161304419
"pmse.drug122" 0.923889122164348 0.89509741228479 0.898823201837982
"pmse.drug123" 0.767118471481241 0.791571993770956 0.768952052465811
"pmse.drug124" 0.95350471054502 0.932753279289322 0.930346694726341
"pmse.drug125" 1.05001350603634 1.04025186455558 1.02226312698998
"pmse.drug126" 0.766454110980304 0.787039697628583 0.774576321667358
"pmse.drug127" 0.60078492795778 0.639962642377243 0.634329091670205
"pmse.drug128" 0.579514811684555 0.580213968678554 0.579853411497213
"pmse.drug129" 0.492904235840134 0.561082086824121 0.571349703522789
"pmse.drug130" 0.615520440572309 0.642271707102335 0.64430982618964
"pmse.drug131" 0.85706451683599 0.877835522350584 0.856759332354312
"pmse.drug132" 1.01861236375042 1.02294317809055 1.00077894997848
"pmse.drug133" 0.757856636365027 0.72703854487819 0.73441364905106
"pmse.drug134" 0.603996057892562 0.606726478862428 0.636790746728355
"pmse.drug135" 0.790528905865566 0.722481464789177 0.719152907151202
"pmse.drug136" 0.816785658621718 0.717378542202113 0.726363421041772
"pmse.drug137" 0.778216693032279 0.814937077518401 0.783160013889448
"pmse.drug138" 0.666852675465107 0.707064708687275 0.700418788629521
"pmse.drug139" 0.79617736646914 0.762115466133553 0.751715298313122
"pmse.drug140" 0.698161681448034 0.690298134591859 0.701332386069769
"pmse.drug141" 0.710007161624917 0.718899630333976 0.710548379023552
"pmse.drug142" 1.02393602211063 1.03853940470225 1.01312227426817
"pmse.drug143" 0.835881769654129 0.80482021392869 0.799011803891166
"pmse.drug144" 0.71786707904293 0.779746231641094 0.823654559542219
"pmse.drug145" 0.719275653676607 0.714028021628886 0.716441499872792
"pmse.drug146" 0.777124280372237 0.75833887085105 0.771330326295741
"pmse.drug147" 0.937223300360206 0.929608134989366 0.926836047951525
"pmse.drug148" 0.630546894548041 0.679363637994112 0.664543725847926
"pmse.drug149" 0.898526437869567 0.86549648681419 0.863711875281589
"pmse.drug150" 0.814388718270818 0.826596199483495 0.819596311672927
"pmse.drug151" 0.702380269364964 0.710017972081305 0.694614431588209
"pmse.drug152" 0.863485229497135 0.923710609600487 0.920270433846853
"pmse.drug153" 0.812620398481068 0.79934752007523 0.80185054209648
"pmse.drug154" 0.894622439229569 0.92642011365399 0.885666801890087
"pmse.drug155" 0.716584644064081 0.662012633118662 0.64523419450956
"pmse.drug156" 0.764601100602432 0.857300768636969 0.848286909710675
"pmse.drug157" 0.606460284973239 0.654729833460087 0.647803305486422
"pmse.drug158" 0.893240983093462 0.880488413974255 0.874172822547411
"pmse.drug159" 0.631605431125704 0.593385282995267 0.621926852551723
"pmse.drug160" 1.00605925620555 1.00464056191649 0.975344392838664
"pmse.drug161" 0.680051682062206 0.64808615618632 0.661866132471798
"pmse.drug162" 0.83194469254852 0.827649393904058 0.814620412659064
"pmse.drug163" 0.674929855506032 0.726263679662903 0.736836783018889
"pmse.drug164" 0.790033267711382 0.804493975141384 0.766001202741121
"pmse.drug165" 0.886640432894238 0.970443343360646 0.983221968154694
"pmse.drug166" 0.632129172428877 0.665674615669496 0.676411396463813
"pmse.drug167" 0.666524470308836 0.726521492737727 0.724007427415748
"pmse.drug168" 0.926244887978999 0.836922837327192 0.831682007717044
"pmse.drug169" 0.845632739201552 0.773861969509683 0.789737558094544
"pmse.drug170" 0.753325779025944 0.778480498249009 0.775483426462678
"pmse.drug171" 0.713306335655181 0.7573108759491 0.754902529567065
"pmse.drug172" 0.566576523832498 0.604657609693347 0.607167071952942
"pmse.drug173" 0.863554174159275 0.847893955885689 0.856177379189437
"pmse.drug174" 0.529830277632851 0.555925176148394 0.537863482911365
"pmse.drug175" 0.875281862332076 0.86841595535406 0.871447490977079
"pmse.drug176" 0.828398698399781 0.882742125396329 0.871198262388178
"pmse.drug177" 0.815117217972661 0.820974826157744 0.833177482654803
"pmse.drug178" 0.765004157491768 0.803756411113048 0.771761098030826
"pmse.drug179" 0.742012009400522 0.753260168763161 0.767222466219917
"pmse.drug180" 0.899800192822371 0.87326850997802 0.866026120200801
"pmse.drug181" 0.807877272366559 0.825581101708609 0.831922664338154
"pmse.drug182" 0.804052586069558 0.788226223289852 0.799878117144556
"pmse.drug183" 0.758519182012477 0.745707505388188 0.746365114461198
"pmse.drug184" 0.669887189295323 0.639391864932312 0.672177928712075
"pmse.drug185" 0.946919243514983 0.959659347658063 0.942006749970968
"pmse.drug186" 0.666745506620578 0.676293181439652 0.674430315058443
"pmse.drug187" 0.689154463070528 0.749817592045828 0.738212287996217
"pmse.drug188" 0.86292467598663 0.931390044045344 0.860288342490471
"pmse.drug189" 0.919610079185543 0.922081545677069 0.907020453511442
"pmse.drug190" 0.861698598906462 0.876715660467312 0.875582416791766
"pmse.drug191" 0.818390575198699 0.884072941125438 0.880036742656931
"pmse.drug192" 0.813496514833147 0.868990796222679 0.851708896714017
"pmse.drug193" 0.671882960825122 0.721971805764287 0.727040483239063
"pmse.drug194" 0.711931202472521 0.781444208446088 0.76179022896052
"pmse.drug195" 0.752196940886792 0.749329352096817 0.765422597508224
"pmse.drug196" 0.653940299248654 0.672145634288163 0.665902581027766
"pmse.drug197" 0.911787227848624 0.87001174174335 0.883045546282011
"pmse.drug198" 0.637774261280267 0.762257425274429 0.756976227217214
"pmse.drug199" 0.59031267726915 0.618793808011481 0.614619527918676
"pmse.drug200" 0.585620785614696 0.626753105481806 0.624510792617644
"pmse.drug201" 0.732942383706553 0.721681979858304 0.739812958424939
"pmse.drug202" 0.748565232960917 0.751564370643808 0.752505908418035
"pmse.drug203" 0.568739722017162 0.529076735949526 0.549404503027377
"pmse.drug204" 0.582791172680699 0.573241971498841 0.592787831411217
"pmse.drug205" 0.975793629272577 0.962712392674955 0.964729349045015
"pmse.drug206" 0.701190931715509 0.743574251897812 0.757824667237277
"pmse.drug207" 0.765992658865582 0.843279407587378 0.851251329480725
"pmse.drug208" 0.68270905611044 0.644702630694845 0.644491233696471
"pmse.drug209" 0.781216699008362 0.794192981733561 0.770147854042121
"pmse.drug210" 1.01054928402133 0.982601428868861 0.981414819733216
"pmse.drug211" 0.627557388740758 0.664548635871601 0.667847677638606
"pmse.drug212" 0.551480144933224 0.562920780192149 0.565076882537805
"pmse.drug213" 0.761153805472353 0.750583500936254 0.741720556369589
"pmse.drug214" 0.926525486485817 0.949690078354352 0.944679815664527
"pmse.drug215" 0.576890772096257 0.57365078410877 0.573638699035927
"pmse.drug216" 0.635537517400684 0.665903764056163 0.662697553438018
"pmse.drug217" 0.862730176031526 0.860448852189788 0.858828032800407
"pmse.drug218" 0.602276170491791 0.597203022321124 0.590628290090853
"pmse.drug219" 0.755267182594399 0.800289399776504 0.800876606485565
"pmse.drug220" 0.685427907952143 0.690081717886979 0.693658786254786
"pmse.drug221" 0.828708056842614 0.794748380800568 0.794663616182801
"pmse.drug222" 0.722745334524672 0.770077282617576 0.772286161393143
"pmse.drug223" 0.792401162123257 0.869223302149616 0.864878933516375
"pmse.drug224" 1.01770932848716 1.00628494713135 1.00449097920132
"pmse.drug225" 0.638862216191741 0.697777880348884 0.709320872812266
"pmse.drug226" 0.591204055771796 0.652832644882007 0.651278694707918
"pmse.drug227" 0.713351357005206 0.720469002634309 0.703073420151044
"pmse.drug228" 0.694185205507754 0.758925744164027 0.745266689675646
"pmse.drug229" 0.744536979455384 0.805569250269008 0.819102883667585
"pmse.drug230" 0.775743388504742 0.850725025146054 0.830213487420321
"pmse.drug231" 0.820804759185027 0.918073024532619 0.834491946303214
"pmse.drug232" 0.852104705872877 0.881401677201552 0.886285422977762
"pmse.drug233" 0.831716818934654 0.797488991881849 0.773010088318281
"pmse.drug234" 0.637448342441569 0.666985259813693 0.667227864263271
"pmse.drug235" 0.748394086434231 0.723030251537973 0.730643781292294
"pmse.drug236" 0.766763872341291 0.815042184490281 0.797288696099758
"pmse.drug237" 0.508783523745029 0.512794793788898 0.516804240070098
"pmse.drug238" 0.48898390913717 0.574321825948507 0.580276013059251
"pmse.drug239" 0.611659472639217 0.644975236970971 0.628708114654105
"pmse.drug240" 0.718263362942512 0.808638687434844 0.765834901871521
"pmse.drug241" 0.780391311432993 0.811738564587854 0.804708868682556
"pmse.drug242" 0.666464565337288 0.654116243289203 0.658081194214103
"pmse.drug243" 0.991856639346803 0.96232291222128 0.942041958775229
"pmse.drug244" 0.764366581342467 0.749207578369661 0.754914143386539
"pmse.drug245" 0.696224946893998 0.707295096680319 0.727652249678212
"pmse.drug246" 0.696393606617124 0.715908200398751 0.711526658239788
"pmse.drug247" 1.1406375560615 1.06927794295627 1.05580525401642
"pmse.drug248" 0.795497748408138 0.787675024501605 0.802214914091927
"pmse.drug249" 0.827191823790179 0.80709959012715 0.801308372976122
"pmse.drug1" 0.604145628982664 0.682624201035842 0.684706153716946
"pmse.drug2" 0.751982732953507 0.812834436791849 0.795435350876617
"pmse.drug3" 0.946882994662517 0.941079598468909 0.924111888258293
"pmse.drug4" 0.735081694568598 0.729210416224009 0.764053511755557
"pmse.drug5" 0.6320366336123 0.677097740055075 0.664844093958634
"pmse.drug6" 0.791961249765058 0.889235953859467 0.875305858447998
"pmse.drug7" 0.72212067668147 0.736717156678826 0.739871436593622
"pmse.drug8" 0.604280990586024 0.741472958137047 0.742067627940694
"pmse.drug9" 0.893456254674728 0.847045803621739 0.850154028775554
"pmse.drug10" 0.842729485289283 0.845939480672675 0.84297442687873
"pmse.drug11" 0.96923034075033 0.988105329958792 0.953704247187369
"pmse.drug12" 0.808681573728451 0.857924685101781 0.836081693721222
"pmse.drug13" 0.597730402790573 0.626703416365787 0.625393994276498
"pmse.drug14" 0.9183981239137 0.886500126284595 0.890294454688407
"pmse.drug15" 0.855991549425895 0.800933828842767 0.817533441164808
"pmse.drug16" 0.463987282376214 0.537101731760002 0.524494550883326
"pmse.drug17" 0.695488933555027 0.729618372335196 0.703427899093593
"pmse.drug18" 0.82421447216657 0.824710174394236 0.830058900723278
"pmse.drug19" 0.835755038598156 0.828246662669904 0.807742484400129
"pmse.drug20" 0.904210644267729 0.906528224522838 0.904613101131955
"pmse.drug21" 0.883351753727094 0.862411955300442 0.86181659123678
"pmse.drug22" 0.97209658180797 0.908071813755379 0.907535244022757
"pmse.drug23" 0.891992407290963 0.917188870167723 0.916677375419692
"pmse.drug24" 0.744187904293752 0.767985962633565 0.775009723327644
"pmse.drug25" 0.769617233663903 0.729199067953535 0.729143141142593
"pmse.drug26" 0.966274408759287 0.913606118671566 0.912606245892911
"pmse.drug27" 0.812958626514648 0.793495082894527 0.797440946402305
"pmse.drug28" 0.897505269420682 0.93917214043916 0.942273226127999
"pmse.drug29" 0.853898301702625 0.840179443595972 0.863286284702982
"pmse.drug30" 0.926879203508731 0.941062796640298 0.934013693700516
"pmse.drug31" 0.684781482006321 0.726951330054542 0.749742511443545
"pmse.drug32" 0.663721224756725 0.757947998708989 0.723030645953366
"pmse.drug33" 0.953120421826746 0.990774392520824 0.979490046740234
"pmse.drug34" 0.843418768127879 0.847748877724019 0.814723716768016
"pmse.drug35" 0.542440097194859 0.582072242918508 0.572755838375618
"pmse.drug36" 0.794539536354258 0.746265323665612 0.747871505538773
"pmse.drug37" 0.696197240389849 0.757489148972014 0.764410336074799
"pmse.drug38" 0.891852571967712 0.924156570950714 0.911849323337007
"pmse.drug39" 0.796579281042232 0.785070122424089 0.776354618779976
"pmse.drug40" 0.86748236484087 0.900793263724058 0.905457034384812
"pmse.drug41" 0.931082157741822 0.909095445747712 0.879715992799111
"pmse.drug42" 0.862013254357418 0.863040893243339 0.868547452869978
"pmse.drug43" 0.787038018014094 0.786375319433858 0.790783537429904
"pmse.drug44" 0.677924167405502 0.750299851418971 0.733994690222999
"pmse.drug45" 0.66162932797531 0.715858497881526 0.717459115522395
"pmse.drug46" 0.849219894392337 0.881638985964089 0.868328168232871
"pmse.drug47" 0.701837603620438 0.69802773499338 0.694329098679428
"pmse.drug48" 0.902121913425096 0.934953683504055 0.935812473025977
"pmse.drug49" 0.571946051266013 0.592742863138021 0.620425198857079
"pmse.drug50" 0.877804836831866 0.86265490739922 0.86150082090484
"pmse.drug51" 0.620016302204001 0.596615513583586 0.603438927552533
"pmse.drug52" 0.707583689820149 0.711228333872991 0.72542894781803
"pmse.drug53" 0.883681574182258 0.864115990017733 0.879348126757473
"pmse.drug54" 0.578720654163943 0.594909749771177 0.604166214159233
"pmse.drug55" 0.785632118980401 0.799495356354932 0.792948633155426
"pmse.drug56" 0.752527461528177 0.778741939977092 0.774243245637012
"pmse.drug57" 0.742624061214527 0.743623051089201 0.729061967534095
"pmse.drug58" 0.616523660766076 0.597563366844366 0.606668432830906
"pmse.drug59" 0.839230245387125 0.89038607385587 0.886952151007723
"pmse.drug60" 0.65639140667674 0.675645742632207 0.676335564735836
"pmse.drug61" 0.940425749221714 0.981740116831466 0.980960405216746
"pmse.drug62" 0.880903645566019 0.925893964405927 0.919340527753904
"pmse.drug63" 0.880713076301563 0.875784606943469 0.866315193415169
"pmse.drug64" 0.778786681649696 0.818238585190623 0.825031759098262
"pmse.drug65" 0.889799402005855 0.88474294687866 0.872021382511601
"pmse.drug66" 0.835382739414059 0.861638278972149 0.858581952050156
"pmse.drug67" 0.836910525051413 0.81991075779123 0.814380400607703
"pmse.drug68" 0.857291385370518 0.823419015323884 0.830487820127367
"pmse.drug69" 0.725594377769851 0.729745857357961 0.719362565411003
"pmse.drug70" 0.940785135919503 0.922005969761372 0.912162031660132
"pmse.drug71" 0.662084550158997 0.674751359154327 0.669814909372369
"pmse.drug72" 0.910391208739203 0.952875955008027 0.937157573156451
"pmse.drug73" 0.680810308634541 0.649562110728798 0.657647246095287
"pmse.drug74" 0.797580786479683 0.86513253952484 0.852553026940678
"pmse.drug75" 0.791716104647869 0.865141862683381 0.80693372279903
"pmse.drug76" 0.916368340351373 0.956609119340425 0.931525101849723
"pmse.drug77" 0.708205120326075 0.756218030649409 0.745004314385867
"pmse.drug78" 0.893546559197433 0.902226994876134 0.899711002022689
"pmse.drug79" 0.694382851177101 0.737359903872156 0.712133018272537
"pmse.drug80" 0.8555491424333 0.834899826953402 0.834499757725673
"pmse.drug81" 0.528386207918512 0.524601518831408 0.522134340837628
"pmse.drug82" 0.925342126720835 0.925743871941166 0.929094871821872
