"set1.cram.enig" "set1.cram.studentst" "set1.corbest.enig" "set1.corbest.studentst" "set1.msebest.enig" "set1.msebest.studentst" "set1.cover.enig" "set1.cover.studentst" "set2.cram.enig" "set2.cram.studentst" "set2.corbest.enig" "set2.corbest.studentst" "set2.msebest.enig" "set2.msebest.studentst" "set2.cover.enig" "set2.cover.studentst" "set3.cram.enig" "set3.cram.studentst" "set3.corbest.enig" "set3.corbest.studentst" "set3.msebest.enig" "set3.msebest.studentst" "set3.cover.enig" "set3.cover.studentst" "set4.cram.enig" "set4.cram.studentst" "set4.corbest.enig" "set4.corbest.studentst" "set4.msebest.enig" "set4.msebest.studentst" "set4.cover.enig" "set4.cover.studentst" "set5.cram.enig" "set5.cram.studentst" "set5.corbest.enig" "set5.corbest.studentst" "set5.msebest.enig" "set5.msebest.studentst" "set5.cover.enig" "set5.cover.studentst" "set6.cram.enig" "set6.cram.studentst" "set6.corbest.enig" "set6.corbest.studentst" "set6.msebest.enig" "set6.msebest.studentst" "set6.cover.enig" "set6.cover.studentst"
"rep66" 1211.22372330166 1206.3209336622 0.750432928115304 0.75664352898828 1.03466534670147 1.03523114539681 0.109452736318408 0.104477611940299 1210.91102314973 1207.63751361773 0.756611410973546 0.754184959100221 1.03201332327945 1.03343661997299 0.109452736318408 0.119402985074627 1210.90899286814 1209.42625292207 0.756315925117967 0.750220739679887 1.03131733824807 1.03266126724805 0.104477611940299 0.114427860696517 1223.47209276822 1208.01118921038 0.716105367491223 0.75710381875421 1.03379036372121 1.03623794272049 0.0945273631840796 0.114427860696517 1222.64866594654 1208.60085507447 0.716591005064423 0.755953923507313 1.03218027099679 1.03407137504731 0.104477611940299 0.109452736318408 NA NA NA NA NA NA NA NA
"rep67" 1251.27071514267 1246.39689919617 0.610477756229218 0.623785905139212 0.947085517900522 0.946312701671153 0.0995024875621891 0.0945273631840796 1248.01937120061 1247.30446494192 0.610321860208084 0.622035461629007 0.946060560965682 0.945317203735144 0.0995024875621891 0.0945273631840796 1248.78832247491 1250.84193314275 0.611760839928024 0.622558364412134 0.945407971802503 0.944775164688236 0.0995024875621891 0.0945273631840796 1254.30232373961 1249.55782777642 0.568591610005456 0.62219011278538 0.949057443299096 0.946656595206415 0.0995024875621891 0.0945273631840796 1251.22010493879 1249.70036624283 0.57568961829493 0.618559165753027 0.947582994944595 0.945585299867358 0.0995024875621891 0.0945273631840796 NA NA NA NA NA NA NA NA
"rep68" 1142.76564811234 1143.52637337202 0.628877607910587 0.628006147631873 1.02355886426463 1.02471108160033 0.114427860696517 0.114427860696517 1143.78928451577 1140.30331103294 0.628394317995178 0.632954121912201 1.02156971908202 1.0220900836786 0.114427860696517 0.114427860696517 1141.63158570758 1137.89224239 0.621312941246258 0.630530566319904 1.02154612592901 1.02115329198885 0.119402985074627 0.114427860696517 1150.29571835612 1138.60055228503 0.606529657727475 0.631768747711078 1.02258423463058 1.02457649447269 0.114427860696517 0.114427860696517 1153.16226411637 1138.16560459121 0.61688864023317 0.630049715182758 1.01917685085216 1.02378313781888 0.104477611940299 0.119402985074627 NA NA NA NA NA NA NA NA
"rep69" 1259.83767084208 1254.63709521094 0.728825499523977 0.716626811105854 0.874146664557512 0.875830903875335 0.0398009950248756 0.0398009950248756 1261.14087131026 1255.58454309983 0.728485926684671 0.722258744997769 0.87345889566875 0.874573237751936 0.0398009950248756 0.0398009950248756 1260.59853384754 1255.24688555389 0.721900889500686 0.7197496075091 0.873563703845227 0.874282319781694 0.0398009950248756 0.0447761194029851 1267.59073279244 1255.62383507485 0.701816197750937 0.721782016868755 0.873823393604091 0.875354791825519 0.0497512437810945 0.0398009950248756 1267.88300344843 1254.91136595511 0.707536250282613 0.720993129717511 0.872633749190431 0.874888713169034 0.0348258706467662 0.0398009950248756 NA NA NA NA NA NA NA NA
"rep70" 1211.99138746518 1210.83320561782 0.648775393823452 0.645037266255534 0.872554292205476 0.87378640436373 0.109452736318408 0.109452736318408 1216.00377367085 1210.77815262572 0.649101334144163 0.647061977572622 0.871329619940871 0.872161574138977 0.114427860696517 0.119402985074627 1213.87815854726 1213.44233812428 0.647863343564427 0.647681423915816 0.870844453785946 0.871331156113166 0.109452736318408 0.104477611940299 1219.67114315017 1219.11829542986 0.63143639757532 0.632178660633995 0.872473550661934 0.875250930652869 0.0995024875621891 0.104477611940299 1218.87023955646 1214.73438985995 0.621539711069018 0.644722460120439 0.871948466962906 0.872582370489297 0.104477611940299 0.104477611940299 NA NA NA NA NA NA NA NA
"rep71" 1179.63886974063 1174.29997936705 0.650043616562143 0.658573960931846 0.880905622133788 0.880560642513732 0.114427860696517 0.124378109452736 1174.96829659464 1174.10978225901 0.656040545025535 0.662875111708352 0.879313600421068 0.879036784608979 0.114427860696517 0.124378109452736 1178.3881316688 1174.75344689384 0.656835957813873 0.666752292588837 0.878634984948904 0.878009018621365 0.119402985074627 0.124378109452736 1190.37566323026 1176.94049154922 0.612198475977343 0.663418932870335 0.881960276170683 0.879474066673508 0.104477611940299 0.119402985074627 1198.12960278868 1175.77744511433 0.604952678145375 0.662549903005867 0.881198777817592 0.879142580405822 0.104477611940299 0.124378109452736 NA NA NA NA NA NA NA NA
"rep72" 1187.61965963594 1188.22893639188 0.679129774600879 0.685407458091532 0.978694123786856 0.978386924752785 0.0845771144278607 0.0895522388059701 1193.23384524736 1186.70606961374 0.675159688471852 0.687673429693453 0.977895441652291 0.976886078915077 0.0796019900497512 0.0845771144278607 1190.01079117201 1183.05445962468 0.682529617729311 0.687081101620859 0.9762737046641 0.976239299950804 0.0796019900497512 0.0845771144278607 1196.08293485572 1190.24614392534 0.635115201784056 0.685954350691989 0.980716451737366 0.978942834688997 0.0845771144278607 0.0845771144278607 1204.23882833118 1188.40078801091 0.62801466873742 0.686959211168639 0.979610145725319 0.977531943352696 0.0845771144278607 0.0895522388059701 NA NA NA NA NA NA NA NA
"rep73" 1199.83773123344 1189.37357057689 0.684104817603893 0.704436602606041 0.932275022017059 0.931150137846981 0.0696517412935323 0.0746268656716418 1201.46116684384 1192.89106606403 0.680678721470896 0.704921671689214 0.931097370344974 0.929268842232339 0.0597014925373134 0.0646766169154229 1201.65834064273 1191.05322271488 0.67895206445455 0.70325686693169 0.930522091169681 0.928888890960785 0.0646766169154229 0.0696517412935323 1220.46340651495 1190.59734116901 0.617077836966639 0.707083268017214 0.936023795601248 0.930862531089266 0.0447761194029851 0.0646766169154229 1218.58688093984 1189.91207992481 0.620700871664634 0.707946743696143 0.934164779830627 0.928997748778442 0.0497512437810945 0.0746268656716418 NA NA NA NA NA NA NA NA
"rep74" 1336.97533913591 1335.48471800153 0.693248262836545 0.690215947676479 0.852480619620262 0.852934487264471 0.0796019900497512 0.0796019900497512 1335.92828041338 1336.61822077198 0.694795694680769 0.689936757791002 0.851857249810431 0.852333894745209 0.0796019900497512 0.0796019900497512 1335.83184258548 1336.35914722232 0.698042816343829 0.689946173157578 0.851404916976905 0.851970681716098 0.0845771144278607 0.0796019900497512 1336.96188194139 1338.69511914719 0.672594665470849 0.690883699403918 0.852570747255884 0.853064891098389 0.0845771144278607 0.0845771144278607 1336.1492230075 1337.87034775898 0.682941046443636 0.692623499691552 0.85148611775785 0.85244746272707 0.0796019900497512 0.0746268656716418 NA NA NA NA NA NA NA NA
"rep75" 1236.65895594757 1240.44875507239 0.695114458980764 0.703711298952609 0.876578640817408 0.87621726394736 0.0845771144278607 0.0746268656716418 1239.28135663257 1243.52097242793 0.693408863122243 0.701731255921985 0.87537014408428 0.874802717576723 0.0796019900497512 0.0796019900497512 1237.15006682529 1240.72715384714 0.695435631091191 0.704552707145184 0.874494685173272 0.873888115449065 0.0845771144278607 0.0845771144278607 1234.77406898673 1248.97241725711 0.673459735999821 0.68830399147994 0.877635817363535 0.877437173437178 0.0796019900497512 0.0796019900497512 1233.55988242495 1244.88863922741 0.669814702982633 0.699040010468939 0.87642936591749 0.875042433134827 0.0945273631840796 0.0746268656716418 NA NA NA NA NA NA NA NA
"rep76" 1194.41174698908 1196.59113180493 0.683846823799528 0.687467937989996 0.826884695370601 0.826673684572277 0.0696517412935323 0.0746268656716418 1196.4113557675 1198.9061477869 0.681517552752616 0.685463378562522 0.826028333318626 0.825716024727568 0.0746268656716418 0.0696517412935323 1197.13756484909 1198.58613824055 0.678504708882508 0.687466681221792 0.825723286873313 0.824993512652481 0.0696517412935323 0.0746268656716418 1190.78524713181 1276.51565252175 0.657252168704711 0.541252928885124 0.828570546540946 0.834616599391579 0.0746268656716418 0.054726368159204 1195.83295910337 1198.53793139112 0.665557420101207 0.685617213094322 0.825908773766526 0.825974685033118 0.0696517412935323 0.0746268656716418 NA NA NA NA NA NA NA NA
"rep77" 1213.5059090151 1213.01772975133 0.660191107825392 0.652099255131772 0.98814071012157 0.98937096350378 0.0796019900497512 0.0796019900497512 1214.00108047882 1211.33268247485 0.662107651885108 0.653412870286373 0.986763276416431 0.98838109253008 0.0796019900497512 0.0796019900497512 1215.78322711652 1212.11190856225 0.657075174734505 0.651264113414313 0.98670554908347 0.98771183606199 0.0796019900497512 0.0796019900497512 1216.99902453275 1211.10850612972 0.658430371497111 0.648058309372221 0.985988614550553 0.990240001597568 0.0845771144278607 0.0796019900497512 1217.91247788359 1214.285945208 0.647876553828809 0.653441242065224 0.985349343419764 0.988364180758825 0.0845771144278607 0.0845771144278607 NA NA NA NA NA NA NA NA
"rep78" 1171.15261144949 1174.67888619975 0.70692176779371 0.694345376507589 1.03966703745801 1.04202370286031 0.124378109452736 0.129353233830846 1176.10137131002 1171.96178877944 0.705263329489981 0.695383407932839 1.03834015929248 1.04041303079495 0.119402985074627 0.129353233830846 1174.6869339973 1169.37321189713 0.702483403045304 0.694909112218974 1.03791946259571 1.03949375639692 0.124378109452736 0.129353233830846 1184.8683434948 1173.33143884834 0.70191026953361 0.693163734529725 1.03737937580378 1.04328910978238 0.104477611940299 0.124378109452736 1180.55923415671 1175.56319849013 0.700196105300638 0.693786741745515 1.03583087118191 1.04085809093251 0.0995024875621891 0.124378109452736 NA NA NA NA NA NA NA NA
"rep79" 1319.56308686023 1315.76636294639 0.664872698573526 0.676788994586406 0.921793286946965 0.921672173693049 0.0398009950248756 0.0447761194029851 1318.83154556254 1316.86149442505 0.672324791021983 0.678118008926057 0.920598624092255 0.920660490100962 0.0447761194029851 0.0447761194029851 1319.41879638961 1315.27037529774 0.668671299080343 0.679496914397351 0.920503712721466 0.920171276793459 0.0398009950248756 0.0447761194029851 1326.16602546826 1315.79463906401 0.639593241108606 0.674556769519633 0.921593268909725 0.922093967597995 0.0398009950248756 0.0398009950248756 1327.49059665413 1317.11597179472 0.630791564536911 0.68119354246434 0.921318091069104 0.920564210339339 0.0398009950248756 0.0398009950248756 NA NA NA NA NA NA NA NA
"rep80" 1175.42766910779 1174.20587128093 0.713998000712328 0.720809286048055 0.838494420330437 0.838380276092767 0.109452736318408 0.114427860696517 1174.42671171647 1170.26769245641 0.708365414727625 0.720672120792405 0.837652902694686 0.836994042347724 0.114427860696517 0.114427860696517 1177.72135231967 1173.02301172624 0.710582263888322 0.721898789852124 0.836715965988071 0.835851891984297 0.109452736318408 0.114427860696517 1185.03975724357 1171.12293082854 0.688552030296683 0.721427602739545 0.838935751000874 0.839183620469005 0.104477611940299 0.114427860696517 1183.63276461377 1171.47590760041 0.68387489995047 0.718700175599359 0.837946524030223 0.83780582686362 0.0995024875621891 0.114427860696517 NA NA NA NA NA NA NA NA
"rep81" 1283.76831695405 1285.90624652268 0.70693092451029 0.716721321713914 0.914531632321219 0.914022039846993 0.054726368159204 0.054726368159204 1285.77014143281 1286.0349284189 0.70867614494145 0.716306435268206 0.913519831753045 0.913358246620203 0.054726368159204 0.054726368159204 1286.20225003261 1287.90196403493 0.709848357992188 0.713466077873796 0.913073782042935 0.912993063490362 0.054726368159204 0.054726368159204 1286.97919624582 1286.42557843254 0.674570756605236 0.71563499854435 0.915755534431718 0.914115362422448 0.054726368159204 0.054726368159204 1284.25580528618 1285.6452681746 0.671939787436028 0.716230130544444 0.914796877479684 0.913464662881 0.054726368159204 0.054726368159204 NA NA NA NA NA NA NA NA
"rep82" 1173.83025190741 1178.34771082542 0.680581990892388 0.681892844924345 0.679777548391348 0.680120630757073 0.124378109452736 0.134328358208955 1174.23799746442 1176.52324441435 0.67856901604502 0.677508831424973 0.678622949991766 0.679009278666115 0.129353233830846 0.129353233830846 1174.09705759175 1176.52854437389 0.677884004282581 0.676335752932615 0.677865979907816 0.67833546367816 0.124378109452736 0.129353233830846 1161.53169289022 1179.37559954844 0.665121802031135 0.679377860305541 0.680769337564262 0.681056631995145 0.129353233830846 0.119402985074627 1157.99286077253 1176.67815508488 0.662054876224383 0.674160594202862 0.679440477700933 0.678519654271872 0.129353233830846 0.119402985074627 NA NA NA NA NA NA NA NA
"rep83" 1152.36582079785 1155.33599827012 0.6197161768002 0.636384046468476 0.956367807454142 0.954354502212051 0.114427860696517 0.0995024875621891 1152.37024075061 1150.43202398257 0.624447553858485 0.636516603220845 0.954344852767941 0.953372390280665 0.104477611940299 0.104477611940299 1153.58284359064 1154.04925591527 0.624429957622252 0.63894796879101 0.953610239234507 0.952029368695983 0.0995024875621891 0.0995024875621891 1151.05792032257 1156.45426543014 0.583315390592402 0.636375494615095 0.959161830136589 0.955181501165099 0.119402985074627 0.104477611940299 1153.35875964745 1151.69433223019 0.582127105798358 0.632077261486906 0.95780480186827 0.954014030511575 0.109452736318408 0.109452736318408 NA NA NA NA NA NA NA NA
"rep84" 1187.75531037939 1191.84350795075 0.61565780080838 0.62637756521012 0.833974741483956 0.833180161304743 0.129353233830846 0.124378109452736 1185.77242649507 1189.37415383803 0.618287429037823 0.625431126431128 0.832495711753599 0.832028903712609 0.129353233830846 0.124378109452736 1185.03405016769 1186.71798037373 0.61929008500248 0.625632676534455 0.831808312783522 0.831347786511607 0.134328358208955 0.124378109452736 1180.77561993274 1194.2285353948 0.578037239007929 0.627350591153462 0.836521077355162 0.833168178322234 0.134328358208955 0.124378109452736 1181.76586272736 1190.90717448099 0.585632014138109 0.625035337024132 0.834416307488727 0.832322226437843 0.134328358208955 0.124378109452736 NA NA NA NA NA NA NA NA
"rep85" 1207.09941076619 1206.16221741892 0.70352863244873 0.719125839805506 0.757603592599929 0.756298859565498 0.0895522388059701 0.0945273631840796 1208.5522300469 1205.75315780623 0.708577399938898 0.717204302263168 0.755788410979321 0.755273203434198 0.0945273631840796 0.0995024875621891 1204.14753546334 1205.77055866192 0.706830536526702 0.716209143340861 0.755351999708419 0.75458661541893 0.0945273631840796 0.0945273631840796 1198.99612375493 1206.04993862534 0.684783583217843 0.711584488859042 0.758311622643222 0.757596777668484 0.0845771144278607 0.0945273631840796 1196.96943032997 1235.41116695546 0.681677148811701 0.684004022069892 0.757182284452029 0.756475058348678 0.0845771144278607 0.0895522388059701 NA NA NA NA NA NA NA NA
"rep86" 1182.25994709086 1184.80127005835 0.683640023167906 0.673035210726512 0.934402825931287 0.935855701154836 0.0845771144278607 0.0845771144278607 1183.91694617325 1185.33679991972 0.676305481212653 0.672272895987886 0.934164500526104 0.935197153249457 0.0845771144278607 0.0796019900497512 1185.30174642737 1181.5634761627 0.679605310248803 0.67136537998126 0.933267491695238 0.934688716821535 0.0845771144278607 0.0845771144278607 1183.5208934317 1183.20512060329 0.685987688447748 0.676152221469577 0.931859729553119 0.935862287531473 0.0945273631840796 0.0845771144278607 1181.18117285176 1182.31834640818 0.681008784463608 0.675305557151585 0.93155638652879 0.935014447515513 0.0895522388059701 0.0845771144278607 NA NA NA NA NA NA NA NA
"rep87" 1240.91310033414 1241.35717010292 0.686923595354665 0.704487924699545 0.883336419993049 0.882061695295451 0.0597014925373134 0.054726368159204 1240.832185307 1241.40820343967 0.690556691337669 0.699812324287898 0.881985417681628 0.881253604204336 0.0646766169154229 0.054726368159204 1237.01235077508 1239.68465025841 0.689814563345035 0.700668035029286 0.881513331951239 0.88078480690689 0.0597014925373134 0.054726368159204 1238.31176115685 1241.66611082964 0.628830278342366 0.699927127462025 0.886908452504989 0.882114140635016 0.0696517412935323 0.0597014925373134 1234.00801906856 1243.90692142455 0.635087208266143 0.700791182318329 0.885390602981375 0.881955344943626 0.0696517412935323 0.0497512437810945 NA NA NA NA NA NA NA NA
"rep88" 1208.91169755943 1209.3638053976 0.693793540205143 0.694538405136301 0.918985665416495 0.919346611252992 0.0995024875621891 0.104477611940299 1207.79127473455 1208.17017935663 0.703971041412313 0.69330948744689 0.916453057963696 0.918317037124487 0.104477611940299 0.109452736318408 1207.50800117577 1206.0164391382 0.701776428524813 0.692943344371525 0.916161743138099 0.917656850745302 0.104477611940299 0.109452736318408 1208.56419951672 1206.72039134865 0.702866440153704 0.69095396221242 0.915493043292732 0.920364904290904 0.104477611940299 0.104477611940299 1207.47858170093 1205.99307454553 0.70541840160943 0.693046043074883 0.913412316320225 0.918747262859622 0.104477611940299 0.0995024875621891 NA NA NA NA NA NA NA NA
"rep89" 1204.75502500196 1203.93492895373 0.649423552147385 0.656814749104239 0.875867183947435 0.875394590208349 0.124378109452736 0.114427860696517 1205.86545589671 1203.44513667884 0.64939962329442 0.658820643216833 0.87490671743376 0.874213735805689 0.124378109452736 0.119402985074627 1204.85696655434 1201.50161076924 0.649472610339538 0.661934733707687 0.874441144332826 0.873350831091417 0.119402985074627 0.134328358208955 1206.01165418017 1199.6892983697 0.621476444119473 0.655067790403237 0.876793208646898 0.87599129014109 0.119402985074627 0.124378109452736 1208.63233143485 1202.13638705461 0.620465973564476 0.658155276688432 0.87606048177041 0.874399591809295 0.119402985074627 0.124378109452736 NA NA NA NA NA NA NA NA
"rep90" 1158.99120172216 1160.84320013102 0.753129767165321 0.752057559831082 0.812684532685628 0.813449394754419 0.0845771144278607 0.0746268656716418 1162.1387212251 1160.09347964701 0.75290343230284 0.752593395540256 0.811097727577318 0.81186826092167 0.0845771144278607 0.0845771144278607 1162.88768950181 1157.74364953703 0.748179451809983 0.753463880675968 0.810798136177947 0.810830749801724 0.0796019900497512 0.0845771144278607 1160.80943935424 1159.77795788641 0.735689258570796 0.751212510792689 0.812379063506583 0.814802043521495 0.0845771144278607 0.0746268656716418 1161.92723198621 1159.9703059397 0.73637821320538 0.754990325452674 0.810295327278671 0.811776529222627 0.0796019900497512 0.0796019900497512 NA NA NA NA NA NA NA NA
"rep91" 1158.85597512187 1160.02916268594 0.721368399502833 0.723051088198767 0.973623525921925 0.974078642267507 0.0746268656716418 0.0746268656716418 1161.02544663655 1159.06738802617 0.723235203645523 0.726047518860095 0.971754903383854 0.972042602438511 0.0696517412935323 0.0746268656716418 1156.01075134387 1161.93536616791 0.718924627373194 0.720803408089817 0.971605747146784 0.971805297883957 0.0746268656716418 0.0696517412935323 1164.29160758248 1159.0838609234 0.680800089726916 0.720521978543757 0.974562977400412 0.974557867511041 0.0796019900497512 0.0646766169154229 1168.96714767691 1162.46102875063 0.672574952360601 0.728349787526487 0.973192498578602 0.972008051758833 0.0746268656716418 0.0696517412935323 NA NA NA NA NA NA NA NA
"rep92" 1159.61914979118 1157.44113709521 0.588090364723923 0.59053048073929 1.01535658160573 1.01581391716687 0.0746268656716418 0.0845771144278607 1164.78267974553 1155.97613877519 0.589842862525406 0.586201959379166 1.01381704142399 1.01522915047463 0.0746268656716418 0.0746268656716418 1162.62986638421 1159.20969794479 0.586552623709704 0.585347481000655 1.01372515744785 1.01455966823025 0.0796019900497512 0.0845771144278607 1163.39624797819 1157.72282180059 0.580394562416462 0.589958856535397 1.01389559645793 1.01626562881098 0.0746268656716418 0.0845771144278607 1160.46432580176 1159.39124808884 0.576769212286958 0.586420393650075 1.01273019773389 1.01556775271293 0.0696517412935323 0.0796019900497512 NA NA NA NA NA NA NA NA
"rep93" 1189.60959037029 1187.26558383335 0.68535179185869 0.694110545240386 0.947925676863152 0.948110617302938 0.0945273631840796 0.0945273631840796 1186.084613509 1189.42834580736 0.684192904357074 0.694945536971106 0.946601560103741 0.945973292728756 0.0945273631840796 0.0945273631840796 1184.7066818456 1188.36077356197 0.684044341841928 0.694704280021427 0.946026529841226 0.945245774899568 0.0995024875621891 0.0945273631840796 1193.62047344684 1185.42765292493 0.625816854164446 0.695564261766418 0.95129697345945 0.948528064091017 0.0895522388059701 0.0945273631840796 1189.19431054792 1190.1178961725 0.622394667696444 0.695692387636514 0.950095251498808 0.946122901833995 0.0945273631840796 0.0945273631840796 NA NA NA NA NA NA NA NA
"rep94" 1181.19678140487 1186.16805801532 0.70818508953773 0.717041882968423 0.822272336560288 0.821592853357003 0.129353233830846 0.134328358208955 1187.5139328919 1185.39451076881 0.701618074131935 0.711230851184443 0.821826105128384 0.821368024233592 0.134328358208955 0.139303482587065 1183.97405975254 1184.34529543158 0.710675954694498 0.713716142779435 0.820180425953636 0.820375916720806 0.134328358208955 0.134328358208955 1185.72716398365 1185.24268987872 0.652832561139918 0.716697763791823 0.826157351727641 0.821640498446471 0.144278606965174 0.134328358208955 1184.33275544455 1188.16911474082 0.66243444267729 0.716748554558805 0.823685617966939 0.820417030896829 0.139303482587065 0.134328358208955 NA NA NA NA NA NA NA NA
"rep95" 1208.50822994855 1206.3744327605 0.734600441162506 0.73702665277265 0.937308089313186 0.937668926897401 0.0995024875621891 0.0995024875621891 1206.99625583019 1205.56132918988 0.728849092243777 0.738985970411101 0.936604665117339 0.936243330250743 0.104477611940299 0.0995024875621891 1207.32288134502 1207.37915081117 0.73078009170164 0.737967993775282 0.93578154429707 0.935715334502071 0.104477611940299 0.0995024875621891 1212.91750393696 1261.05244143886 0.693518937640248 0.666390261739691 0.937586209908385 0.936384788980063 0.0845771144278607 0.0845771144278607 1213.76962773962 1204.2820840333 0.69817346711056 0.727624801721198 0.935897639909196 0.937349725354873 0.0895522388059701 0.104477611940299 NA NA NA NA NA NA NA NA
"rep96" 1171.77535850373 1167.65583342666 0.727676605496093 0.74076002803798 0.808733764251217 0.808753265567783 0.104477611940299 0.109452736318408 1167.15618418448 1169.34870281397 0.733283725946635 0.739964078921992 0.806230417485438 0.806109403740023 0.114427860696517 0.109452736318408 1174.07788534027 1165.9901323639 0.729975869473879 0.740961844753771 0.805686656767065 0.805080599470355 0.109452736318408 0.109452736318408 1176.27828379678 1164.51539565761 0.701861291723722 0.744919297900047 0.809215892202931 0.809704206573686 0.104477611940299 0.109452736318408 1175.25854241059 1164.96788530008 0.700422327797168 0.73971689915569 0.807568510352142 0.807091370096104 0.0895522388059701 0.104477611940299 NA NA NA NA NA NA NA NA
"rep97" 1297.26714834293 1294.08168334365 0.684994554671428 0.685100458994009 0.969992789265063 0.97032619085861 0.0597014925373134 0.054726368159204 1299.17989324591 1294.44575053862 0.683448787927135 0.683395253823907 0.969099784862745 0.96957142756838 0.054726368159204 0.0597014925373134 1297.33147124922 1295.91747463586 0.682031684718341 0.681327225821598 0.968755870766042 0.969205062559544 0.0597014925373134 0.054726368159204 1300.53753312452 1296.10726208694 0.671369130208129 0.682968988136585 0.969319971744198 0.971001661623465 0.0597014925373134 0.054726368159204 1300.46742360458 1297.47575657086 0.667209111866121 0.685760079220308 0.968558518773112 0.969510736025819 0.0497512437810945 0.054726368159204 NA NA NA NA NA NA NA NA
"rep98" 1185.6205969823 1182.67209909456 0.612826842024374 0.62189348531972 0.997577888163729 0.997742096616478 0.0845771144278607 0.0895522388059701 1179.942627148 1179.22598082932 0.61087622282626 0.617353478212992 0.996350841580356 0.996282478091297 0.0895522388059701 0.0945273631840796 1183.59016153694 1180.51244428163 0.609749951897275 0.618517301009623 0.995618952770143 0.995093317755632 0.0845771144278607 0.0895522388059701 1199.61278315248 1179.73199783659 0.565468991869081 0.619894901618576 0.999325814001319 1.00054877125028 0.0796019900497512 0.0845771144278607 1202.97242763599 1179.76494465375 0.55873752911961 0.614761974525355 0.998616184095159 0.997900150569428 0.0796019900497512 0.0895522388059701 NA NA NA NA NA NA NA NA
"rep99" 1301.61565422323 1301.20111579095 0.677046659778759 0.686382269082031 0.982089928528798 0.982009087048771 0.0646766169154229 0.0597014925373134 1302.52579126988 1302.07180827913 0.674721539558284 0.684151891133135 0.981406756400841 0.981218763029294 0.0597014925373134 0.0646766169154229 1300.94731234898 1301.77860752839 0.677579506441083 0.685628177740548 0.980803051565097 0.980522654775213 0.0646766169154229 0.0597014925373134 1304.0873312687 1300.79481815416 0.624521721730785 0.683377676770426 0.983775967562982 0.982546170538977 0.0597014925373134 0.0646766169154229 1304.82156325153 1302.6587780568 0.62834562311628 0.682296877677239 0.982314804011008 0.981500868275818 0.0597014925373134 0.0646766169154229 NA NA NA NA NA NA NA NA
"rep100" 1192.05187052523 1195.21271036655 0.706321060929884 0.721610616118806 0.993746139273843 0.992181153036413 0.129353233830846 0.124378109452736 1191.86820809686 1200.01985038897 0.709059904308816 0.718745051722928 0.991800996380716 0.990768187817534 0.134328358208955 0.119402985074627 1193.16770481131 1192.61053509183 0.712370027145059 0.719326033999169 0.990514324627814 0.990007812608328 0.129353233830846 0.129353233830846 1188.55680158047 1197.40937026659 0.667247328220085 0.720478231424426 0.996141376714133 0.993227761422058 0.134328358208955 0.129353233830846 1187.16757329828 1197.95935070567 0.664389246997767 0.720729158676389 0.994892066896084 0.991176237612954 0.139303482587065 0.129353233830846 NA NA NA NA NA NA NA NA
