"chifisher" "pfisher" "harmonic"
"ENSG00000110955" 132.240710594666 1.0024684059774e-07 3.85223245086233e-05
"ENSG00000110958" 74.4185558658685 0.0719958009847779 0.109644275416769
"ENSG00000110975" 66.7084571814788 0.202558944256771 0.192612930930251
"ENSG00000110987" 211.428613908744 2.58317990787922e-19 2.12117360324882e-06
"ENSG00000111011" 101.352829438578 0.000372744176179676 0.0378267636906107
"ENSG00000111012" 109.084488632664 5.68678665075722e-05 0.00506768325626984
"ENSG00000111046" 46.162655426815 0.868892027573442 0.135204049868028
"ENSG00000111049" 30.4920591418248 0.977047874260579 0.337919270394693
"ENSG00000111052" 103.634053036873 0.000217126312503884 0.0686364086827528
"ENSG00000111058" 123.77857484155 1.13485842606405e-06 0.0416985959338945
"ENSG00000111077" 256.793457693463 7.92571098986946e-27 7.93521345502348e-12
"ENSG00000111087" 74.1308047193161 0.0751582365802108 0.0284376664937628
"ENSG00000111142" 215.185093177852 6.42638803800489e-20 3.12574581172998e-05
"ENSG00000111144" 96.5932814168625 0.00110428439411905 0.0280627702999257
"ENSG00000111145" 140.892006593104 7.50420586535246e-09 0.00198928535325769
"ENSG00000111181" 112.974582351074 2.10155900263645e-05 0.00114729226412111
"ENSG00000111186" 85.602327589351 0.0106849181063646 0.00443381709562355
"ENSG00000111196" 76.6620361129824 0.0509278687249371 0.0213649949414149
"ENSG00000111199" 122.385310872525 1.67325240493502e-06 0.0047052517646023
"ENSG00000111203" 168.447756007705 1.05184223146831e-12 0.000278585871868891
"ENSG00000111206" 77.148682725489 0.0471236958804535 0.0113925540526567
"ENSG00000111215" 148.555136822006 6.94589155545035e-10 0.000281125713836623
"ENSG00000111218" 62.9623773864608 0.305115153986765 0.17950084915911
"ENSG00000111224" 134.018347275753 5.93676696449236e-08 0.00105783568506693
"ENSG00000111231" 103.581860357774 0.000219857971461187 0.00139336315930362
"ENSG00000111237" 143.761494445773 3.10512067811182e-09 0.0114717310659983
"ENSG00000111241" 119.41747497995 3.78291036152674e-06 0.0025083552730732
"ENSG00000111245" 48.5617859159219 0.806786315936212 0.273021502204344
"ENSG00000111247" 103.726354608076 0.00021237493508072 0.00440400691600909
"ENSG00000111249" 258.066511542044 4.81006599440584e-27 2.89628690785892e-11
"ENSG00000111252" 276.695160160303 2.99712940085455e-30 5.05442205771641e-06
"ENSG00000111254" 57.8678869268645 0.480186711900417 0.177613596892522
"ENSG00000111261" 182.560312862434 8.32030911327794e-15 2.992940506473e-05
"ENSG00000111262" 46.4684983343503 0.86173813245671 0.367296803821494
"ENSG00000111266" 100.784732060461 0.000425607712227015 0.00520451940373345
"ENSG00000111269" 138.864841444633 1.39051143410844e-08 0.000807685500271549
"ENSG00000111271" 67.6880028983049 0.180113098888346 0.158833070234592
"ENSG00000111275" 117.437862020727 6.46077960685087e-06 0.0173599908806953
"ENSG00000111276" 82.8741587272814 0.0177198563326022 0.0121611993054536
"ENSG00000111291" 127.063186359925 4.48542092698018e-07 0.0111178310752186
"ENSG00000111300" 72.539202977389 0.0947669024541291 0.206212488977157
"ENSG00000111305" 108.848861859383 6.03406813504733e-05 0.0783358190806105
"ENSG00000111319" 325.453147929988 7.0273397596619e-39 1.08017850087514e-08
"ENSG00000111321" 387.0744768838 3.63532308767728e-50 8.52403180236705e-13
"ENSG00000111331" 157.163877353977 4.4060989564178e-11 5.92955221553789e-08
"ENSG00000111335" 65.023808131147 0.245448026485882 0.0956135887117674
"ENSG00000111339" 46.3905441767967 0.86358324832064 0.35377594387182
"ENSG00000111341" 106.098782160949 0.00011944907499192 0.0133226127745041
"ENSG00000111344" 76.0064533135153 0.0564625212702242 0.0745994955725807
"ENSG00000111348" 147.026054012011 1.12336321482643e-09 0.000551847862913987
"ENSG00000111358" 86.2950869897112 0.00936063910471272 0.0333669402137705
"ENSG00000111361" 150.1991842353 4.12926904159405e-10 0.00163427379006323
"ENSG00000111364" 173.429522073197 1.94408937122321e-13 0.000331171822509099
"ENSG00000111371" 205.237040422118 2.51072393212031e-18 6.88221267507169e-11
"ENSG00000111404" 48.9154065878721 0.796517849303857 0.229033370070733
"ENSG00000111405" 88.2419730844225 0.00640147101325684 0.0219614707932959
"ENSG00000111412" 57.0890415838131 0.509173744494019 0.0612951842293092
"ENSG00000111424" 123.120543662278 1.36383023303229e-06 0.010875279141626
"ENSG00000111432" 81.3077497514983 0.0234251044238119 0.11593464349633
"ENSG00000111445" 124.08169391594 1.04247555789174e-06 0.00904837923622149
"ENSG00000111450" 152.332203588749 2.09307348741624e-10 1.44996968003984e-08
"ENSG00000111452" 70.8763766280995 0.119420037460835 0.113166902249083
"ENSG00000111481" 116.50372374616 8.29614831391299e-06 0.000879850364057539
"ENSG00000111490" 144.605783297487 2.39023490699888e-09 0.00667212508199644
"ENSG00000111530" 82.7778908428559 0.0180308149436702 0.0377275695858417
"ENSG00000111536" 91.4162128687723 0.00336079593601036 0.0108558789052879
"ENSG00000111537" 52.7643874164402 0.669718970188737 0.254971911330084
"ENSG00000111554" 172.447149202193 2.71697787839777e-13 0.000182757234246601
"ENSG00000111581" 142.494135713322 4.59106060475041e-09 0.00230225968401772
"ENSG00000111596" 87.5320437691369 0.0073629529393144 0.0682151498421958
"ENSG00000111602" 168.81482670724 9.29533488980691e-13 0.000187549902098572
"ENSG00000111605" 335.79586820803 9.51932736126476e-41 2.42874119103502e-11
"ENSG00000111615" 110.002505123872 4.508987266958e-05 0.0258435967794129
"ENSG00000111639" 94.0321008393888 0.00193304519311766 0.0447916017055649
"ENSG00000111640" 89.8088081165989 0.0046750236678992 0.0402059036374943
"ENSG00000111641" 115.648543978289 1.04149728833922e-05 0.0186977003646047
"ENSG00000111642" 246.081663881321 5.1536377763917e-25 1.89476328140791e-05
"ENSG00000111644" 183.539295519464 5.91031482000361e-15 4.53945609589596e-06
"ENSG00000111647" 110.143631563211 4.35026950046411e-05 0.010174935755881
"ENSG00000111652" 170.098999567393 6.02583253454541e-13 6.08405458753958e-08
"ENSG00000111653" 92.207510077833 0.0028488831888328 0.0793812287096763
"ENSG00000111664" 273.625209028822 1.02064558658533e-29 9.87352480267935e-09
"ENSG00000111666" 131.00784377357 1.43766715672258e-07 0.000686547942206231
"ENSG00000111667" 72.0700139637472 0.101272206614905 0.0569320207169072
"ENSG00000111669" 96.8236219701446 0.00104914906781053 0.00216503592339277
"ENSG00000111670" 117.878529292536 5.738670528667e-06 8.59294754510812e-06
"ENSG00000111671" 184.254648938427 4.60116445392474e-15 0.00015246611312815
"ENSG00000111674" 104.862332374017 0.000161486146425977 0.0147049410340518
"ENSG00000111676" 115.461675456176 1.09436483478253e-05 0.000135262963553401
"ENSG00000111678" 117.19880567167 6.88878616120341e-06 0.0213058053181705
"ENSG00000111679" 172.453634095485 2.71098876333571e-13 1.96020887451379e-05
"ENSG00000111684" 56.8576555468532 0.517833818253969 0.0914612013626427
"ENSG00000111696" 186.277234781487 2.26181182850458e-15 0.000388015351168985
"ENSG00000111701" 102.746525170512 0.000268327426199062 0.00104699021528542
"ENSG00000111707" 59.5484700898196 0.419049820055403 0.133935146917519
"ENSG00000111711" 153.201405672927 1.58446240084557e-10 1.34182462761688e-05
"ENSG00000111713" 73.6746856409856 0.0804041635511294 0.103810294521307
"ENSG00000111716" 123.799303557365 1.12829353961659e-06 0.000197701616730145
"ENSG00000111725" 118.873277157613 4.38572456948284e-06 0.0313894123188423
"ENSG00000111726" 83.8669891616773 0.0147826055897285 0.00183719941077544
"ENSG00000111727" 117.680007690523 6.05368417537467e-06 0.00147288386257116
"ENSG00000111731" 130.820746142852 1.51821769617148e-07 0.00574277219207994
"ENSG00000111732" 175.854928031868 8.47639816333614e-14 2.21802681987331e-05
"ENSG00000111737" 127.221685537413 4.28701405109655e-07 0.0166384661671119
"ENSG00000111783" 61.6106556354244 0.348208492412476 0.154851579844331
"ENSG00000111785" 106.118427405151 0.00011887486168747 0.00470119816675659
"ENSG00000111786" 107.340002248239 8.79473395102255e-05 0.0376821645228709
"ENSG00000111790" 79.1479413116953 0.0339400483043729 0.0693469505682717
"ENSG00000111796" 116.504944996291 8.29344574060327e-06 0.00126028414552
"ENSG00000111799" 273.929755770899 9.03959393879044e-30 3.27272215741755e-08
"ENSG00000111801" 105.801103691767 0.000128483580689478 0.0712794438169801
"ENSG00000111802" 85.3292687135341 0.0112522068102171 0.0189696665967321
"ENSG00000111816" 250.172454228099 1.05259945040801e-25 6.04475830810508e-06
"ENSG00000111817" 194.722633767445 1.12730306396619e-16 5.54435748388817e-10
"ENSG00000111832" 103.808817689155 0.00020821450692889 0.000217400990322721
"ENSG00000111834" 80.5371726247367 0.0267891305361901 0.103947440294887
"ENSG00000111837" 93.9120915886442 0.00198355806155171 0.00925994142555277
"ENSG00000111843" 142.718129251608 4.28511184572529e-09 5.64038463828397e-06
"ENSG00000111845" 85.538113115491 0.010815933138216 0.0997992743226465
"ENSG00000111846" 166.539487838826 1.9959269575809e-12 3.4906610341668e-09
"ENSG00000111850" 157.557078937606 3.87695169697562e-11 0.000145047674386511
"ENSG00000111859" 128.186004180859 3.25263424550355e-07 7.76203954379145e-05
"ENSG00000111860" 167.280686380232 1.55693342581917e-12 0.00122951822748292
"ENSG00000111863" 57.0542141794166 0.51047610429648 0.183130245795726
"ENSG00000111875" 167.14220179563 1.63095749570348e-12 0.00418197751592328
"ENSG00000111877" 106.061971686893 0.000120532209440077 0.010486464768359
"ENSG00000111879" 59.4791063907753 0.421522447534283 0.108169937986671
"ENSG00000111880" 223.980816703473 2.39545747158137e-21 1.25279632729477e-05
"ENSG00000111885" 190.019382642828 6.02854597021111e-16 0.00615800843799358
"ENSG00000111886" 174.024902763716 1.58646325338793e-13 0.000242808595399658
"ENSG00000111897" 145.897369524213 1.59896812263586e-09 0.000461386838809172
"ENSG00000111906" 100.072864711596 0.000501992424973933 0.0615660581245923
"ENSG00000111907" 463.471137565003 1.41192665074978e-64 1.01723714302091e-16
"ENSG00000111913" 275.326411995598 5.17795503799514e-30 7.49498046577461e-08
"ENSG00000111961" 222.69952498784 3.87849349023168e-21 9.32108147294284e-08
"ENSG00000111962" 159.407330890988 2.11867304666314e-11 1.3614304850248e-06
"ENSG00000111981" 92.4013515133861 0.0027351102791374 0.0129433795202938
"ENSG00000112029" 182.155850597013 9.58087687357922e-15 2.98206320964635e-05
"ENSG00000112033" 90.7812561485442 0.00383230092251293 0.00749714658638835
"ENSG00000112038" 70.6909031220333 0.122453393235855 0.00327850731519884
"ENSG00000112039" 305.97000578295 2.1503671184072e-35 3.18264213992714e-10
"ENSG00000112041" 108.664757006049 6.31958311575192e-05 0.0565757711964432
"ENSG00000112053" 173.033773504704 2.22496800130419e-13 0.000391348360776257
"ENSG00000112062" 191.297556903292 3.82842176485146e-16 0.000979510979477439
"ENSG00000112077" 147.450209149849 9.83392686734889e-10 1.10583537874186e-09
"ENSG00000112078" 203.040036380926 5.59375980026042e-18 0.000193437179158212
"ENSG00000112079" 142.733790536353 4.26448884201867e-09 1.59155168570658e-06
"ENSG00000112096" 109.775753174971 4.77579928833926e-05 0.00871229919617113
"ENSG00000112110" 56.4608603177312 0.532717629752653 0.0365926012032663
"ENSG00000112115" 48.2888753109707 0.814523939132721 0.0221367036677496
"ENSG00000112116" 64.4762162490714 0.260544109120371 0.00035550579955785
"ENSG00000112118" 305.752976882159 2.3500607898664e-35 1.71380815322219e-09
"ENSG00000112130" 167.050792143923 1.6817196794226e-12 0.00345648585305508
"ENSG00000112137" 349.546231255668 3.00207805298664e-43 1.29597145973524e-06
"ENSG00000112139" 103.922090822087 0.00020262694159681 0.0264053008235538
"ENSG00000112144" 104.518528616411 0.000175500322819857 0.0130223896398779
"ENSG00000112146" 70.598301362754 0.123989921065392 0.129847643774153
"ENSG00000112149" 172.328443536349 2.82895717126425e-13 3.70361213850228e-05
"ENSG00000112159" 241.540883721484 2.97851068205838e-24 1.43455551903657e-05
"ENSG00000112164" 62.7082275799372 0.312990426104572 0.112467779676634
"ENSG00000112167" 65.4231498212469 0.234793313270941 0.135376913027463
"ENSG00000112175" 63.6525240098218 0.284289625880182 0.000403644143415864
"ENSG00000112182" 219.235595798786 1.42054724375323e-20 2.66454421149337e-05
"ENSG00000112183" 131.925129693106 1.09963376313161e-07 0.0259987863375647
"ENSG00000112186" 318.998940048372 1.01513423664051e-37 2.26287940454998e-10
"ENSG00000112195" 346.335698638288 1.15645978748856e-42 3.14942639630756e-13
"ENSG00000112200" 165.04170459274 3.29174665769912e-12 0.00190231329953348
"ENSG00000112208" 150.84736965226 3.36081707291591e-10 0.0121410056233635
"ENSG00000112210" 192.774684722874 2.26193320662553e-16 1.20498326366084e-05
"ENSG00000112212" 133.814820711947 6.30525050208953e-08 0.0123099984896518
"ENSG00000112214" 41.8882867905667 0.945078241595982 0.406055456371731
"ENSG00000112218" 163.342356611686 5.79143586877558e-12 1.20439653872366e-06
"ENSG00000112232" 54.0088612153995 0.62442219018716 0.0661981458603655
"ENSG00000112234" 57.8191676028495 0.48199081504542 0.176599939458754
"ENSG00000112237" 65.6013756250659 0.230135470125477 0.149886328147381
"ENSG00000112238" 59.7339808563975 0.412462175149181 0.167380604095814
"ENSG00000112242" 205.740886883841 2.08843603767878e-18 0.000488946575940887
"ENSG00000112245" 90.8254028137493 0.00379762359967029 0.0782905243308563
"ENSG00000112246" 91.0253011793426 0.0036442278953127 0.0475403603185029
"ENSG00000112249" 70.8667678853628 0.119575744193363 0.108973902323003
"ENSG00000112273" 50.5953118795986 0.744257162064416 0.343770981829604
"ENSG00000112276" 104.459641044509 0.000178015019448857 0.0132289744059668
"ENSG00000112280" 74.3622955284812 0.072605329121868 0.0047997951825161
"ENSG00000112282" 100.743927491386 0.000429668350292176 0.0313073115356595
"ENSG00000112290" 154.124674622799 1.17774346959756e-10 0.00213785152671268
"ENSG00000112293" 129.031526179683 2.55011207074465e-07 4.97180431913518e-05
"ENSG00000112294" 145.862231610068 1.61659744720939e-09 9.90610916719531e-08
"ENSG00000112297" 126.24904472593 5.65521017389018e-07 0.00133884329156824
"ENSG00000112299" 103.289026847041 0.000235806076331463 0.0431015043926992
"ENSG00000112303" 181.357240180743 1.26533219211696e-14 1.80137528625857e-05
"ENSG00000112304" 71.1991331312958 0.114280537687011 0.117541437787509
"ENSG00000112305" 80.8098867583945 0.0255527336821155 0.0337325634387201
"ENSG00000112306" 187.532823329684 1.45312057962415e-15 0.000146278182772626
"ENSG00000112308" 118.443519373923 4.92704329258394e-06 0.00341189181912084
"ENSG00000112309" 59.1492313215497 0.433348862794806 0.213302501006721
"ENSG00000112312" 116.611233949008 8.06148684512245e-06 0.00654413173419738
"ENSG00000112319" 124.180176826069 1.01407585960578e-06 0.00393366484270908
"ENSG00000112320" 259.68751622791 2.54428412616615e-27 6.51466282313788e-05
"ENSG00000112333" 63.1257873566257 0.300109525756641 0.151082226004141
"ENSG00000112335" 73.0734687570173 0.0877712195466285 0.0644355319687444
"ENSG00000112337" 55.6624275324123 0.562718703962935 0.286739684367209
"ENSG00000112339" 100.524372963304 0.000452159666084999 0.0220542727226486
"ENSG00000112343" 123.080146811246 1.37927204331944e-06 0.0466348399302276
"ENSG00000112357" 79.1096636135487 0.0341586749231818 0.029371791460605
"ENSG00000112365" 195.820907845341 7.60329409015615e-17 0.000221719369971967
"ENSG00000112367" 42.5826842429323 0.935630180338554 0.231487739490161
"ENSG00000112378" 433.956358086464 5.7909670806962e-59 7.49693273532373e-17
"ENSG00000112379" 278.666424492921 1.36211982308969e-30 2.55696469638688e-05
"ENSG00000112394" 213.89030042407 1.03904184000394e-19 0.000676610063224045
"ENSG00000112406" 209.433525376363 5.38932570996011e-19 8.2802310953274e-06
"ENSG00000112414" 233.795877932654 5.80421650403948e-23 3.27324103845873e-08
"ENSG00000112419" 168.244348337984 1.12635671714579e-12 3.04528214504679e-06
"ENSG00000112425" 241.239102682073 3.3457014730713e-24 4.58642340539703e-06
"ENSG00000112473" 186.172274643062 2.34690480806495e-15 1.73143484556175e-05
"ENSG00000112486" 120.306394403967 2.96778280746972e-06 0.0154951525370136
"ENSG00000112499" 76.5655659409047 0.051712210513057 0.173769299415964
"ENSG00000112511" 221.804962160136 5.42676297139531e-21 4.12939479168e-06
"ENSG00000112514" 116.927309116384 7.40839658148896e-06 0.00172991784520655
"ENSG00000112530" 73.8671307066666 0.0781554360833979 0.088876554340379
"ENSG00000112531" 73.0400561987309 0.0881961487962972 0.194938738249798
"ENSG00000112539" 40.7174932985886 0.958676738321407 0.447073961323537
"ENSG00000112541" 91.2830567325789 0.00345494827138737 0.0621786659364617
"ENSG00000112559" 89.8001798462738 0.00468321700756322 0.00282470579380431
"ENSG00000112561" 191.237751370145 3.91073282814661e-16 5.19377111072368e-05
"ENSG00000112562" 69.5667334437243 0.142120755669771 0.00992690712623246
"ENSG00000112576" 252.23799611214 4.70680638685442e-26 8.60647474521574e-07
"ENSG00000112578" 245.711985279904 5.94695316571378e-25 4.12369590712572e-05
"ENSG00000112584" 68.2678024252585 0.167686255834577 0.22435114600927
"ENSG00000112592" 226.359239694555 9.76999857619589e-22 3.24468362022576e-05
"ENSG00000112619" 54.5420877513272 0.604653152708115 0.202413728425071
"ENSG00000112624" 229.102043581993 3.46024708177046e-22 8.98993070223342e-06
"ENSG00000112640" 143.042294426786 3.87763455326434e-09 0.00204465710530185
"ENSG00000112651" 129.667368694946 2.12210875476073e-07 0.0054726711535421
"ENSG00000112655" 108.359598063287 6.82179558377276e-05 0.0052772549829265
"ENSG00000112658" 261.330406169729 1.33282436641863e-27 3.65752740871282e-05
"ENSG00000112659" 245.012200171415 7.79697217410995e-25 3.61923757281131e-06
"ENSG00000112667" 84.8641174591566 0.0122819425966845 0.0120427145573735
"ENSG00000112679" 154.474376575428 1.05231343362604e-10 0.00500846245994006
"ENSG00000112685" 117.717070633337 5.99362106081982e-06 0.0203157013170228
"ENSG00000112695" 81.6123562009633 0.0222022131867917 0.105849940517698
"ENSG00000112697" 149.517130023984 5.12556507726353e-10 9.91496669362862e-08
"ENSG00000112699" 65.4127072557486 0.235068092488975 0.0386328786566233
"ENSG00000112701" 84.3903134466396 0.0134180082920544 0.0745515006710463
"ENSG00000112706" 107.639630614678 8.16402440042405e-05 0.0404516557832148
"ENSG00000112715" 117.116899164954 7.04168725145203e-06 0.000255357494001277
"ENSG00000112739" 186.141010432887 2.37286074151186e-15 0.000158665095457542
"ENSG00000112742" 85.9506977011078 0.00999900401403061 0.0212325932446847
"ENSG00000112759" 164.146243570308 4.43478699562407e-12 2.49395889472086e-05
"ENSG00000112761" 56.9897742991333 0.512886908375344 0.217269620140237
"ENSG00000112763" 95.0224493345243 0.00156003441560595 0.0170471910285753
"ENSG00000112769" 148.92768326905 6.17549053833905e-10 2.52816577479727e-06
"ENSG00000112773" 98.0968822630457 0.000788478355019398 0.00961019795912503
"ENSG00000112782" 99.9438640924235 0.000517165427156169 0.026060085644651
"ENSG00000112787" 164.364127252661 4.12484490116132e-12 0.000135897722530997
"ENSG00000112796" 269.6027415294 5.0569100126623e-29 8.89506037066924e-05
"ENSG00000112799" 296.50503577948 1.02035512596926e-33 3.28767373452799e-10
"ENSG00000112812" 219.577772224356 1.2499501046486e-20 0.000143179160165988
"ENSG00000112818" 75.0085141673254 0.0658550739538995 0.0846748710549286
"ENSG00000112837" 86.3277346607321 0.00930209713334612 0.0135771683986826
"ENSG00000112851" 64.5404565228535 0.258744273597109 0.157021818431098
"ENSG00000112852" 108.155515558483 7.17893485858766e-05 0.0414180616947755
"ENSG00000112855" 104.346156892468 0.000182959112188128 0.00371381075417104
"ENSG00000112874" 203.752621688027 4.31531778129679e-18 2.99752037664925e-08
"ENSG00000112877" 67.6435249837293 0.181092659968653 0.0354555959759459
"ENSG00000112893" 77.0880337480069 0.0475841567328904 0.131401982974186
"ENSG00000112902" 138.830105476129 1.40521722325685e-08 0.00065817149323511
"ENSG00000112936" 66.956980007542 0.196690661328384 0.00948253465707103
"ENSG00000112941" 111.034513645116 3.46621069200076e-05 0.00660348460209566
"ENSG00000112964" 102.814796387134 0.000264010113240691 0.00910393557204744
"ENSG00000112972" 89.2155659811933 0.00527040941020601 0.0442166829609378
"ENSG00000112977" 122.605042640342 1.57421781544953e-06 0.00219710328480953
"ENSG00000112981" 86.9401606135195 0.00826415316554833 0.0595023063379612
"ENSG00000112983" 64.1562243317601 0.269622484227491 0.139877254420501
"ENSG00000112984" 129.856245145072 2.0091518980995e-07 0.000128949755742083
"ENSG00000112992" 259.14068994579 3.15442682653303e-27 0.00013192381524808
"ENSG00000112996" 84.2937321682907 0.0136609382970052 0.0433497312734521
"ENSG00000113013" 68.0588913353538 0.172090739455475 0.00782668846073169
"ENSG00000113048" 172.23062618476 2.92466388992934e-13 3.31118614773109e-05
"ENSG00000113070" 113.725598869572 1.72794557345837e-05 1.29664330042349e-06
"ENSG00000113073" 76.7792400597613 0.0499885742239714 0.118317481303177
"ENSG00000113083" 155.204443577388 8.31485333240864e-11 2.11073372080565e-05
"ENSG00000113088" 151.428300677147 2.79327667613028e-10 2.60871922919434e-06
"ENSG00000113100" 74.9115140219962 0.0668337383476225 0.000196390718856577
"ENSG00000113108" 67.4510183866543 0.185375686468468 0.0266877871065016
"ENSG00000113119" 148.410165336062 7.27070219689405e-10 0.00118215531693412
"ENSG00000113140" 161.89410792491 9.35185533280542e-12 0.00116997019795435
"ENSG00000113141" 80.3683355987242 0.0275807541436722 0.0582281604789466
"ENSG00000113161" 47.0717191764277 0.846962025506267 0.269983567850041
"ENSG00000113163" 96.7660385556401 0.00106268285754387 0.106971593782823
"ENSG00000113194" 129.301047312429 2.35923249524979e-07 0.000906401851237071
"ENSG00000113196" 77.501733430671 0.0445181792744794 0.0565223323954103
"ENSG00000113205" 84.9024362997865 0.0121939891653429 0.148004051931694
"ENSG00000113209" 86.5692126142022 0.00887937668552649 0.0371381211823773
"ENSG00000113211" 66.6881151317933 0.203044507820975 0.166983249052329
"ENSG00000113212" 139.041486172082 1.31804120435813e-08 0.0105778518332582
"ENSG00000113231" 59.7350647800938 0.41242379449621 0.209284115968326
"ENSG00000113240" 74.445353499422 0.0717069617649256 0.0408345531040785
"ENSG00000113248" 97.2109778002415 0.000962262870965801 0.0278636843324284
"ENSG00000113249" 77.1107975229097 0.0474108805980174 0.133928660069458
"ENSG00000113262" 70.3096363005177 0.128874857341879 0.164216184236126
"ENSG00000113263" 212.720878434112 1.6022216273909e-19 4.05604328879765e-05
"ENSG00000113269" 102.501712922895 0.000284371534823868 0.00130673456736348
"ENSG00000113272" 141.123754720879 6.99083050887672e-09 0.00252199560587465
"ENSG00000113273" 134.104085556578 5.78795418164347e-08 0.00736405040517738
"ENSG00000113282" 65.4354685064672 0.234469432570232 0.0607079247198493
"ENSG00000113296" 169.529709326788 7.30386051515906e-13 0.00301477239001969
"ENSG00000113300" 75.0720648999814 0.0652203792492943 0.020984169011199
"ENSG00000113302" 70.1184774299773 0.132189768705794 0.18133052396979
"ENSG00000113303" 80.1522801397046 0.028623764822134 0.0161592083463987
"ENSG00000113312" 101.252098228779 0.000381635608746005 0.0381880292091175
"ENSG00000113318" 82.2466027587583 0.0198364876008877 0.0113230382801626
"ENSG00000113319" 112.520713064102 2.36417249048848e-05 0.0182664961132906
"ENSG00000113327" 112.15256334231 2.60031345453576e-05 0.0295936466383719
"ENSG00000113328" 148.545698635654 6.96659455252545e-10 1.1148262276311e-06
"ENSG00000113356" 172.834024336043 2.38167227525594e-13 8.30934005347234e-05
"ENSG00000113360" 68.7696025242903 0.157440609898949 0.114193465886089
"ENSG00000113361" 191.483535414985 3.58330425340372e-16 0.000256679578209504
"ENSG00000113368" 282.531820929969 2.89009179497735e-31 1.2603571568288e-10
"ENSG00000113369" 208.157930299089 8.6134128911548e-19 0.000434322111439131
"ENSG00000113384" 113.84237161054 1.6759771390747e-05 0.00951747732735529
"ENSG00000113387" 89.6692112088518 0.00480923018682395 0.0999956813093072
"ENSG00000113389" 169.760588981238 6.75600423052043e-13 0.00250793041177272
"ENSG00000113391" 91.9291391093466 0.00302002907793918 0.0152653856904185
"ENSG00000113396" 57.6337128045502 0.488870662657895 0.285528404375989
"ENSG00000113407" 54.0791477084254 0.621826310954605 0.23762557898474
"ENSG00000113430" 93.7387431784502 0.00205871570534211 0.0495661001553244
"ENSG00000113441" 134.537100350218 5.09065080257578e-08 0.00331183073204543
"ENSG00000113448" 78.2249427556328 0.0395646856202695 0.0528230862615528
"ENSG00000113456" 130.325645459079 1.75336549591631e-07 0.0118049611989431
"ENSG00000113460" 66.3963689649035 0.210095628569858 0.115332997960664
"ENSG00000113492" 59.1472682549629 0.433419562603213 0.282880702724572
"ENSG00000113494" 108.620250403772 6.39053913910733e-05 0.0337225931942323
"ENSG00000113504" 85.2944322350056 0.011326517844436 0.0685371044086523
"ENSG00000113520" 89.5834972097386 0.00489339493011813 0.099742163964829
"ENSG00000113522" 99.1664975287656 0.000618268129684882 0.0228354927671552
"ENSG00000113525" 44.7900922504546 0.898163896972547 0.371802914095119
"ENSG00000113532" 317.441599627784 1.93032383370881e-37 8.02633157454061e-12
"ENSG00000113552" 166.935004369806 1.74827388520127e-12 4.42159807094736e-05
"ENSG00000113555" 90.780018738859 0.00383327714373619 0.101774355920161
"ENSG00000113558" 200.294676432827 1.51530254583193e-17 1.73193849650472e-06
"ENSG00000113569" 84.7519632595704 0.0125426872056773 0.0736651845063273
"ENSG00000113578" 140.778327412041 7.76944301113736e-09 1.62532606948358e-05
"ENSG00000113580" 76.0398199607036 0.056169047215539 0.0107467047281874
"ENSG00000113583" 113.032581541482 2.07011188747137e-05 0.000312676954085857
"ENSG00000113593" 189.712840787599 6.72087977251519e-16 0.000203594311618059
"ENSG00000113594" 224.151495358855 2.2463737675172e-21 1.52349780433557e-09
"ENSG00000113595" 116.544360585043 8.20667941738283e-06 0.00218110553605922
"ENSG00000113597" 67.061560704353 0.194256554393604 0.202270695703686
"ENSG00000113600" 48.8383933397825 0.79877714128665 0.281029254129632
"ENSG00000113615" 121.225166399583 2.30596507364704e-06 0.00761073370126286
"ENSG00000113621" 149.184137769062 5.69485927259448e-10 7.45231298071941e-05
"ENSG00000113638" 193.967738013031 1.4770221588106e-16 1.62778150582029e-05
"ENSG00000113643" 197.056782315039 4.87630987445079e-17 7.13112010947155e-09
"ENSG00000113645" 466.748884224131 3.33688138757311e-65 1.07444243854268e-10
"ENSG00000113648" 73.0204207642581 0.0884466392689414 0.0996536375379183
"ENSG00000113649" 170.735818548053 4.8575563144583e-13 1.21265961064034e-07
"ENSG00000113657" 144.318005248392 2.61347706803016e-09 7.37120565682045e-05
"ENSG00000113658" 113.049810499123 2.06085865154114e-05 0.00195847178442824
"ENSG00000113712" 145.424566990912 1.85293605262485e-09 0.000204178630169364
"ENSG00000113716" 166.120611530214 2.29618163491837e-12 0.00072699377423582
"ENSG00000113719" 187.25322066135 1.60375397448494e-15 0.00178684891596862
"ENSG00000113721" 115.832029008865 9.92007812852503e-06 0.00414207165236726
"ENSG00000113722" 63.4722296020714 0.289649794006928 0.152356575957296
"ENSG00000113732" 256.701971074037 8.21510969206734e-27 4.74132566153862e-12
"ENSG00000113734" 98.3762813640517 0.00074015872726296 0.0128712281616125
"ENSG00000113739" 194.630360773851 1.16518199764327e-16 3.68726510503333e-06
"ENSG00000113742" 128.136724900689 3.29897571447857e-07 0.0251836792865441
"ENSG00000113749" 187.034211158772 1.73249693986961e-15 1.61130813535846e-05
"ENSG00000113758" 118.072624575347 5.44614889584909e-06 0.0149344686818806
"ENSG00000113761" 206.991549073753 1.32127423563207e-18 6.27539779955232e-05
"ENSG00000113763" 77.1166091066186 0.0473667296959307 0.0870077357254171
"ENSG00000113790" 170.029487477173 6.16913130344923e-13 0.000184493506649093
