"set1.cram.nig" "set1.cram.studentst" "set1.cram.nigig" "set1.corbest.nig" "set1.corbest.studentst" "set1.corbest.nigig" "set1.msebest.nig" "set1.msebest.studentst" "set1.msebest.nigig" "set1.cover.nig" "set1.cover.studentst" "set1.cover.nigig" "set2.cram.nig" "set2.cram.studentst" "set2.cram.nigig" "set2.corbest.nig" "set2.corbest.studentst" "set2.corbest.nigig" "set2.msebest.nig" "set2.msebest.studentst" "set2.msebest.nigig" "set2.cover.nig" "set2.cover.studentst" "set2.cover.nigig" "set3.cram.nig" "set3.cram.studentst" "set3.cram.nigig" "set3.corbest.nig" "set3.corbest.studentst" "set3.corbest.nigig" "set3.msebest.nig" "set3.msebest.studentst" "set3.msebest.nigig" "set3.cover.nig" "set3.cover.studentst" "set3.cover.nigig" "set4.cram.nig" "set4.cram.studentst" "set4.cram.nigig" "set4.corbest.nig" "set4.corbest.studentst" "set4.corbest.nigig" "set4.msebest.nig" "set4.msebest.studentst" "set4.msebest.nigig" "set4.cover.nig" "set4.cover.studentst" "set4.cover.nigig" "set5.cram.nig" "set5.cram.studentst" "set5.cram.nigig" "set5.corbest.nig" "set5.corbest.studentst" "set5.corbest.nigig" "set5.msebest.nig" "set5.msebest.studentst" "set5.msebest.nigig" "set5.cover.nig" "set5.cover.studentst" "set5.cover.nigig" "set6.cram.nig" "set6.cram.studentst" "set6.cram.nigig" "set6.corbest.nig" "set6.corbest.studentst" "set6.corbest.nigig" "set6.msebest.nig" "set6.msebest.studentst" "set6.msebest.nigig" "set6.cover.nig" "set6.cover.studentst" "set6.cover.nigig"
"rep43" 35.120093180721 42.5916767447267 29.6372482073988 0.72582604843164 0.714717348503633 0.720909341431724 0.588276709960272 0.608085394744951 0.596862182701808 0.960199004975124 0.965174129353234 0.955223880597015 34.3377071351387 90.5804588439123 27.9481024112611 0.725116844697962 0.712598332777296 0.724395526580372 0.58916520993131 0.611623141439114 0.59042312851309 0.950248756218905 0.960199004975124 0.955223880597015 44.9931360312918 67.93541176192 34.8205966206683 0.71968338666901 0.712651013932567 0.724461831523522 0.598952935606469 0.611739300037648 0.590297904632785 0.950248756218905 0.970149253731343 0.960199004975124 37.5078443350629 102.101509309609 37.4467749931204 0.723195942293831 0.696912620394191 0.721030747856836 0.592918910257067 0.639192439775424 0.596483787854378 0.950248756218905 0.950248756218905 0.940298507462687 101.783721394372 105.098979900327 48.3741316155832 0.721111746877987 0.693149065632433 0.729117213056944 0.596412892783957 0.645574310775227 0.58205296200571 0.950248756218905 0.955223880597015 0.940298507462687 38.7689530620907 102.118768209721 30.7034531048913 0.723472503024323 0.690392934300678 0.722281905967982 0.592126515775551 0.650800324132047 0.594219060755108 0.955223880597015 0.940298507462687 0.955223880597015
"rep44" 11.9866450435966 18.3956086102217 11.3142486250641 0.744545015734357 0.740176128749233 0.743476467627586 0.406773975903225 0.413223230212194 0.407967601558541 0.970149253731343 0.975124378109453 0.975124378109453 6.55537795180994 25.433526187213 7.69336028992784 0.744465491278771 0.728776617425339 0.747349433123426 0.405992859546721 0.426985474315016 0.402118204599434 0.965174129353234 0.970149253731343 0.975124378109453 7.5342356543544 30.7045655714093 8.3410108663351 0.746260258478724 0.723545920373335 0.743173385991563 0.403498388541358 0.434301843203628 0.407696659239531 0.975124378109453 0.970149253731343 0.975124378109453 44.9540169633997 153.273835667096 15.3137972300299 0.737688807031202 0.709875872353107 0.741492011053271 0.421802180760755 0.465439125017099 0.41139764651398 0.975124378109453 0.960199004975124 0.975124378109453 8.95273567787136 124.438332844413 8.6575533049924 0.741586893658422 0.7139046824329 0.746227768053048 0.410176272933826 0.454932787282546 0.403709796263161 0.970149253731343 0.955223880597015 0.975124378109453 679.10457236757 78.0835882877615 8.51662159340227 0.679810957508925 0.709702272522251 0.742680910390395 0.509372481515835 0.454143613670281 0.408356230092465 0.970149253731343 0.955223880597015 0.970149253731343
"rep45" 9.17805479914202 15.2279042485253 9.00530005853728 0.714295239383515 0.712665048475104 0.715631848655694 0.432626553614449 0.434780710020886 0.430949577540388 0.955223880597015 0.960199004975124 0.960199004975124 8.37952289274613 25.5942820807236 8.69272699993529 0.715021042090296 0.709676370615025 0.712869884822959 0.431687192384108 0.438441961488776 0.434419665886947 0.950248756218905 0.960199004975124 0.960199004975124 9.01523345797184 32.7535808981629 8.71622562850538 0.712844920756286 0.704943947723805 0.711746629156575 0.434548695560127 0.44475286559984 0.435941494215984 0.955223880597015 0.960199004975124 0.960199004975124 9.54017870601964 53.1808052809715 9.9802614020108 0.715282635378749 0.704156355814225 0.715354272531276 0.431468708423096 0.445325548639531 0.43141903392075 0.955223880597015 0.960199004975124 0.955223880597015 9.93193835088491 58.5595860668304 18.551107374349 0.715921038925071 0.699342221768398 0.707759712908429 0.430534134055661 0.451307172277836 0.440894863095703 0.955223880597015 0.960199004975124 0.950248756218905 9.87686947468669 55.7271986840808 10.0613409239485 0.717341780780562 0.696487282941467 0.716814009127115 0.428757252724695 0.455132270911592 0.429416670553884 0.955223880597015 0.960199004975124 0.960199004975124
"rep46" 68.2465208378313 73.3241300086718 64.9066050529208 0.648131443545432 0.641173022013079 0.647714880377336 0.551509460747456 0.560195501518545 0.551841116111588 0.900497512437811 0.91044776119403 0.915422885572139 752.583959202462 73.1854443296087 64.7637049728664 0.527119382899338 0.637502282703927 0.64437323252076 0.716286456416003 0.563974611567439 0.555607333621584 0.835820895522388 0.900497512437811 0.91044776119403 63.4987254476744 315.133241366143 63.8459084289455 0.65000372837755 0.572818335662715 0.646134275807951 0.548683815501531 0.648734542191317 0.553436607922277 0.900497512437811 0.875621890547264 0.915422885572139 72.9269492210274 121.634929683619 70.0577149489909 0.647137146414022 0.629301282742437 0.644928688538319 0.553543392215012 0.577020055373424 0.555312311462609 0.91044776119403 0.890547263681592 0.900497512437811 62.2164043447957 104.563747609194 67.6404093554606 0.647794466721313 0.627445671812167 0.646373227134097 0.55163377634647 0.576709144042841 0.553185522086305 0.91044776119403 0.915422885572139 0.91044776119403 69.0088645539078 109.241246323897 70.2897128132585 0.641723862023745 0.628130397085411 0.647865388299316 0.55890138366184 0.575356132624097 0.551314721824452 0.91044776119403 0.900497512437811 0.90547263681592
"rep47" 72.8852007461405 79.709969329373 71.6073249892979 0.685220595411153 0.673571023008691 0.684182027536706 0.533887637794401 0.549820422064075 0.535324708175401 0.960199004975124 0.965174129353234 0.965174129353234 68.2843805731976 80.1247407067081 110.762803638173 0.685875659383698 0.675319661935883 0.680492238316915 0.533203017019184 0.54789790846222 0.541141936520507 0.955223880597015 0.965174129353234 0.950248756218905 70.8700534170958 91.537113874006 74.4067129268235 0.686574614240546 0.671478665500725 0.681673656568487 0.532486564848729 0.554129713056246 0.539534949975655 0.955223880597015 0.960199004975124 0.955223880597015 87.2528706570237 112.227743434188 82.653463804514 0.681825931910837 0.661693963576528 0.682756250022735 0.538890950999968 0.566001983266993 0.537289390086619 0.955223880597015 0.960199004975124 0.945273631840796 74.1883077890431 113.743603331036 71.8880217262732 0.68197018087523 0.657678759569267 0.684880100092126 0.538486431614071 0.571119531091456 0.534561545524231 0.955223880597015 0.960199004975124 0.955223880597015 77.8046270363841 117.520064359517 75.3495461172444 0.685335640373389 0.653709869557447 0.684616236786591 0.533968857630021 0.5778205084682 0.535195370842995 0.950248756218905 0.965174129353234 0.960199004975124
"rep48" 59.7479738780295 81.5623150731324 68.4311605378216 0.682211242678029 0.677306233359072 0.676288834563534 0.634079001706703 0.643149602486067 0.643425780605733 0.955223880597015 0.950248756218905 0.955223880597015 58.7354520698007 82.6949241278996 60.170248354277 0.681914230929812 0.677876649491248 0.680108769196495 0.634061655303981 0.640647135430328 0.636956977534696 0.955223880597015 0.955223880597015 0.955223880597015 61.3930632212814 99.9702954149528 62.2306568736928 0.680189198536235 0.673855983589042 0.679756226593612 0.636910037812688 0.647198076507671 0.637643011305665 0.955223880597015 0.955223880597015 0.955223880597015 83.3887787927985 219.624617953788 66.3793705563203 0.680199563144372 0.657204907253076 0.676334817466327 0.640969389024118 0.686666964033992 0.644097589316443 0.950248756218905 0.935323383084577 0.945273631840796 124.669574432347 173.72471812065 61.9531431649674 0.682196561170175 0.661566364011301 0.675410470648299 0.63536719915832 0.671363605006792 0.644516975979188 0.945273631840796 0.925373134328358 0.955223880597015 89.5691578053626 165.529481746527 66.1772958266731 0.673535241309526 0.660378616128135 0.677594793627167 0.64750398256212 0.671735404541492 0.641091913600366 0.940298507462687 0.940298507462687 0.955223880597015
"rep49" 24.5878734526652 33.0698860618512 23.6727908736452 0.754146052992153 0.755323418393461 0.752210654106121 0.424023439458854 0.42282495426907 0.426757722271434 0.985074626865672 0.985074626865672 0.975124378109453 24.8389812792364 35.7858914498062 24.8873110509664 0.74813216271401 0.752683324048932 0.752247610747172 0.432651817549971 0.4259664816105 0.426555229964631 0.990049751243781 0.980099502487562 0.985074626865672 22.666245547549 45.0958303562214 22.3744945842097 0.752785629106999 0.747630301325089 0.75413424798125 0.425810531363525 0.43349631951768 0.423795897629669 0.980099502487562 0.980099502487562 0.980099502487562 65.562818448714 80.8743966708159 32.5528275159921 0.736657836273092 0.744961568534564 0.747010592739424 0.449568159136906 0.440444213024999 0.43448084608759 0.985074626865672 0.975124378109453 0.980099502487562 23.8393197587436 66.9147877397189 26.5167361053997 0.753984511852029 0.747578984755051 0.751738971752699 0.424269967240678 0.435807939848516 0.427312450205121 0.975124378109453 0.975124378109453 0.985074626865672 97.3486332396072 78.1636138067823 23.4537267043904 0.734778071540203 0.74428394724285 0.754578684411029 0.452975418547855 0.438316669135734 0.42312028163458 0.965174129353234 0.970149253731343 0.980099502487562
"rep50" 28.6410975247966 35.6710002900331 29.6181466001135 0.687940450935092 0.692414107233876 0.690317915706584 0.512172617542577 0.506865754472097 0.509108112259546 0.940298507462687 0.945273631840796 0.940298507462687 28.1642233218631 38.878374674971 28.7594991674371 0.693549446767598 0.691146647149014 0.693832627017066 0.504502508386965 0.5077265176682 0.504114957582939 0.930348258706468 0.940298507462687 0.950248756218905 29.8955236377432 45.4943308745248 27.6251804178522 0.691020939030308 0.692275981200451 0.689159877789663 0.507862462015486 0.506161966491489 0.510360340210799 0.940298507462687 0.945273631840796 0.940298507462687 35.1875248697215 73.7263172867033 30.6083487607989 0.69041886652952 0.691960737554222 0.688472134902826 0.509196228631068 0.509827856630328 0.511810319324109 0.945273631840796 0.935323383084577 0.945273631840796 42.3214585086233 103.19209553219 26.7785731778285 0.690730247398491 0.669760700353242 0.688782981943464 0.508311559391284 0.536596080645893 0.510866789014589 0.935323383084577 0.925373134328358 0.940298507462687 28.8656686496767 72.7145582725557 29.1253593442495 0.693144915065627 0.695313922257912 0.693633536622341 0.505024766222971 0.502974450198297 0.50433998789202 0.935323383084577 0.950248756218905 0.930348258706468
"rep51" 197.390545713167 188.113629244735 192.312158143336 0.661046795683716 0.667657572498846 0.662529709007572 0.640835298179066 0.631574560688125 0.638527376318736 0.915422885572139 0.915422885572139 0.91044776119403 191.197703312228 174.854590288029 194.888194435661 0.663163669116366 0.670838277197166 0.663109195306662 0.637922953910174 0.625904829513096 0.638117516250263 0.90547263681592 0.915422885572139 0.91044776119403 195.250019999218 178.045363194735 203.571857089785 0.664813580654467 0.668572009371018 0.658692333287243 0.636000354357257 0.629835017338976 0.645697283763169 0.915422885572139 0.91044776119403 0.90547263681592 206.897512423286 392.665572212977 186.755763228942 0.665326419921201 0.656193540996863 0.666104184657499 0.634715650721229 0.681575236429238 0.633286526714055 0.90547263681592 0.900497512437811 0.915422885572139 207.465369761199 271.091038470338 193.454911172096 0.66618089591714 0.658737943402909 0.663290678501066 0.634584811567097 0.657271056141357 0.637557414767061 0.915422885572139 0.90547263681592 0.915422885572139 223.005101754154 246.095100252055 195.806175188756 0.653574758769158 0.664561008122686 0.664415671507292 0.652092152149458 0.64386923502012 0.636404567907295 0.915422885572139 0.915422885572139 0.91044776119403
"rep52" 35.1170017800539 36.6398451187635 30.3638890975169 0.74687169678932 0.740700372838685 0.745538137077353 0.492434629604214 0.502917493839497 0.49436949431851 0.970149253731343 0.970149253731343 0.970149253731343 30.129661079731 49.5918426935571 33.2081683527718 0.747956377082694 0.738356419306899 0.748634702354661 0.490085819089042 0.505997428109509 0.488956866933685 0.975124378109453 0.970149253731343 0.970149253731343 28.9798043286709 54.5244290307085 32.0180052224952 0.750056505859227 0.735281876783227 0.748065002373248 0.486637213672101 0.511378318702103 0.489989672974114 0.980099502487562 0.975124378109453 0.970149253731343 71.1005131758622 155.891890729972 39.4466323267402 0.748730716884822 0.712728832268812 0.747234599966583 0.493643417663718 0.555850981264901 0.491983083401712 0.970149253731343 0.970149253731343 0.975124378109453 28.831870162735 115.843163604055 40.8348688101388 0.749495259869085 0.719823340558295 0.748045333561619 0.487560278508792 0.5399780640768 0.489988560635279 0.975124378109453 0.975124378109453 0.975124378109453 41.04971188666 258.660133703247 26.5922377610188 0.750179992822716 0.694253571835079 0.748960262775366 0.486781203816193 0.576371849495084 0.488439115924725 0.970149253731343 0.955223880597015 0.975124378109453
"rep53" 15.8367750537081 27.1709873006314 15.661383825277 0.722441956408447 0.720620321219203 0.719773105515935 0.487967905566117 0.491807775810171 0.491702726836587 0.970149253731343 0.975124378109453 0.965174129353234 14.8788457941218 27.7316457096779 16.6784783432901 0.722602916554212 0.718773285993197 0.715676794757085 0.487309540012747 0.493032617916965 0.497463316092089 0.985074626865672 0.975124378109453 0.965174129353234 15.0515136601341 34.7177714319389 15.2878071468843 0.716832556470289 0.723792045939106 0.720659365206851 0.49582492959014 0.485540929847754 0.490178451314609 0.960199004975124 0.970149253731343 0.960199004975124 27.1536591020016 112.894441892823 18.0772762478929 0.719968636015328 0.713668524488947 0.721043823997602 0.493662442990239 0.509643132193055 0.490401934494194 0.970149253731343 0.975124378109453 0.975124378109453 17.1330315253209 94.2844473757103 14.4719199400338 0.716217553868069 0.724325652853029 0.719594938899612 0.496666773415123 0.49010681607186 0.491735655663226 0.975124378109453 0.970149253731343 0.965174129353234 14.9278119914609 75.1153851279995 15.1420513688811 0.716661611269795 0.713892946730819 0.720551752249858 0.496045855401625 0.504253465939533 0.490313719199124 0.970149253731343 0.970149253731343 0.960199004975124
"rep54" 21.7515294086388 45.9764829357594 22.2144764865351 0.711160446595694 0.724957007924679 0.714765968114701 0.393835104697136 0.378468070665598 0.389754857421499 0.955223880597015 0.960199004975124 0.960199004975124 22.6051743827709 85.6790302356338 21.1161095969827 0.714067248606235 0.722130508255841 0.713564283240607 0.390483018619598 0.381261540838856 0.391059723441626 0.960199004975124 0.945273631840796 0.960199004975124 21.1259602567817 97.2140350059143 21.2009266341173 0.713589198281985 0.720629762566827 0.714408871153809 0.3910799199687 0.383131474243197 0.390156479695691 0.960199004975124 0.945273631840796 0.965174129353234 23.3152367031235 152.748248531926 23.8365020113713 0.709551823668837 0.719672499398646 0.71341142855275 0.395809127500588 0.38421536908537 0.391320990205077 0.965174129353234 0.950248756218905 0.960199004975124 26.7326758541087 179.506340367242 24.878860398879 0.71582988880536 0.712243837291933 0.719619257022328 0.388477123963324 0.392693864288955 0.38417673898914 0.960199004975124 0.930348258706468 0.960199004975124 20.6688825581236 172.440786570465 21.9061946526526 0.712038887018056 0.710149658185053 0.712522709399239 0.392799221932568 0.395030159050034 0.392296803239257 0.960199004975124 0.930348258706468 0.965174129353234
"rep55" 36.3459067468006 39.4568203359662 34.2620192266811 0.63279392997719 0.63078596287904 0.636269539469313 0.562510760195142 0.565649515711764 0.558479816808767 0.890547263681592 0.900497512437811 0.895522388059702 37.1713011088786 51.9724371649817 37.9582806556931 0.635355831380586 0.619609394382223 0.637327433559676 0.5586677370346 0.576751792135404 0.556366832822722 0.900497512437811 0.900497512437811 0.90547263681592 36.8816900049911 1709.10667622965 39.4924806410151 0.635272406122969 0.535980572202805 0.638392440365378 0.558388844776173 0.719960681521141 0.554775563999913 0.895522388059702 0.572139303482587 0.895522388059702 61.4648074286874 97.6260590296047 41.3404390160843 0.620710402385501 0.620328254172908 0.639583574415401 0.576685512909318 0.584468801954786 0.555209406740406 0.900497512437811 0.880597014925373 0.895522388059702 39.0660385760282 80.151028171088 38.2813831820572 0.633849918216874 0.61211748196326 0.641137167460298 0.56089026669741 0.588743086944075 0.552317666644547 0.900497512437811 0.875621890547264 0.895522388059702 48.2162432987585 267.178345506136 37.6997912137895 0.633079755963284 0.601002273437851 0.637274768397158 0.56097418126516 0.597833755309828 0.556107570370336 0.895522388059702 0.870646766169154 0.91044776119403
"rep56" 71.889738441314 76.4981862759555 79.1028152844815 0.744401323539918 0.751347881173099 0.745203016686776 0.443528737498704 0.433209196780304 0.44227924435994 0.990049751243781 0.985074626865672 0.985074626865672 76.121606902444 89.8565223883354 75.5143451915039 0.744861266348786 0.748756178141596 0.746475812640118 0.443292100438042 0.43719932437754 0.440594965060245 0.990049751243781 0.990049751243781 0.990049751243781 77.9387301624102 103.246969686993 77.9981370121003 0.745171142577598 0.740990160890444 0.744262637485752 0.443069926238948 0.449713786475459 0.444415698244935 0.985074626865672 0.990049751243781 0.985074626865672 93.789054545971 146.676616223107 1033.52349357487 0.738286448464069 0.73957239195718 0.659644064668247 0.452782435270936 0.451161170875686 0.604469077402725 0.985074626865672 0.985074626865672 0.940298507462687 77.1858326724693 511.056400325068 81.1532508006123 0.746277364654125 0.722818774335259 0.743698978467102 0.440679319286842 0.479126590847462 0.44461749705921 0.985074626865672 0.965174129353234 0.985074626865672 72.9722287696104 155.243291079143 79.7244627803604 0.750173085500527 0.737125446452415 0.747497759381943 0.43552072725989 0.454222362393399 0.439314293880981 0.990049751243781 0.980099502487562 0.985074626865672
"rep57" 38.7451740803537 49.0661071974454 34.3723051694749 0.679108356472478 0.68319842350802 0.684281838456793 0.465435693424573 0.461071822051026 0.459554155578659 0.91044776119403 0.91044776119403 0.930348258706468 34.3746139407188 60.9382783521939 33.6161381882945 0.680787182570938 0.686926507286217 0.679097475557731 0.463315694355689 0.456155825504993 0.465277975929844 0.935323383084577 0.925373134328358 0.930348258706468 38.0162058582716 81.5909530816255 35.2044947985419 0.677617220477657 0.686305812831745 0.680236890623324 0.466995185333099 0.456777829701541 0.463922058732451 0.920398009950249 0.915422885572139 0.930348258706468 33.5540391364089 102.626540168589 36.8376176074219 0.680547591597218 0.680701109118491 0.680413174682461 0.463996016862575 0.464829589640715 0.464062262301808 0.930348258706468 0.925373134328358 0.925373134328358 33.9391627255035 122.969285913598 36.6944495875572 0.681002975727412 0.677948082237473 0.679377274314491 0.46310256628015 0.466724812452593 0.464971672482956 0.930348258706468 0.920398009950249 0.930348258706468 35.8698929956449 111.288877761878 35.4360532367104 0.677801223945015 0.676298226115071 0.678036115308257 0.466797613743473 0.468565781522466 0.466502339053936 0.915422885572139 0.930348258706468 0.930348258706468
"rep58" 97.1453094767316 108.829046868908 100.728810366996 0.653289587210473 0.654846701833388 0.653894116845224 0.642308562931365 0.640276156860738 0.641421412138199 0.900497512437811 0.915422885572139 0.90547263681592 102.088489329319 133.102154665061 99.6276735282056 0.651721526825236 0.644672852985156 0.655472121118176 0.644783618542137 0.655091297204206 0.63917649672504 0.90547263681592 0.90547263681592 0.90547263681592 93.4537915377711 131.322163853805 92.4809942068925 0.656544141505055 0.646672398588507 0.650771060051341 0.637698298318482 0.652611527073676 0.646392458785494 0.90547263681592 0.900497512437811 0.90547263681592 172.108215735592 184.210021015948 105.235025869118 0.64105592299833 0.638920133648994 0.654272746594788 0.660154603460586 0.664823349676375 0.640970255352112 0.90547263681592 0.91044776119403 0.90547263681592 99.8478557723961 189.470956041175 107.849530907419 0.653093335494444 0.632434516961061 0.651539977447739 0.64271177653891 0.672920083049763 0.644883516136662 0.90547263681592 0.90547263681592 0.91044776119403 90.3834183010939 183.08026043605 101.027029405038 0.655264470071994 0.637930028761538 0.65068788674693 0.639518441341382 0.664563653623798 0.646451077812487 0.915422885572139 0.890547263681592 0.900497512437811
"rep59" 161.284117374329 167.183682974918 167.114615779672 0.673462532739716 0.670245966433393 0.673415634111911 0.536336471897222 0.540157293065879 0.536390949607068 0.940298507462687 0.935323383084577 0.935323383084577 163.639617271016 165.739132229381 162.209766670721 0.673841402220364 0.663773346574896 0.671962614253249 0.536544182747941 0.550126206408851 0.539318106002568 0.945273631840796 0.930348258706468 0.940298507462687 159.067546765578 186.716894819411 164.786932581773 0.675098381228854 0.661275302149392 0.678299466994519 0.535413158964259 0.55507849191064 0.530957268277149 0.940298507462687 0.925373134328358 0.940298507462687 217.00521582074 226.507044571955 189.587365139799 0.672019469067874 0.65516207335477 0.671340781678026 0.537789748711935 0.559372534256469 0.538969803192889 0.940298507462687 0.915422885572139 0.915422885572139 164.397572007867 201.511109921591 162.846483508108 0.669702307502891 0.657656200054112 0.673319221738661 0.542228184738401 0.556983868204199 0.537009150271862 0.945273631840796 0.925373134328358 0.935323383084577 159.994453408305 205.365312944816 157.85809983326 0.679754438553652 0.654251332270383 0.672743394486798 0.528297627843256 0.561869773838232 0.538688855745038 0.950248756218905 0.920398009950249 0.940298507462687
"rep60" 64.8450596967347 73.3863627444422 68.0394575158267 0.701727525340751 0.701229755074774 0.696414256207612 0.460495480291363 0.461602624573828 0.467051074902867 0.960199004975124 0.945273631840796 0.960199004975124 64.9576252325414 77.0621557499287 70.9326081641368 0.701348267625705 0.704355530930196 0.696469510961779 0.460718492073988 0.456962391166722 0.466899223629925 0.950248756218905 0.970149253731343 0.955223880597015 66.187445563469 75.9717030969833 63.7201138016334 0.70173909417925 0.708062933452449 0.70292292260492 0.460225387530066 0.45214602911303 0.458712482500462 0.955223880597015 0.955223880597015 0.960199004975124 66.1559346896259 122.204662939743 69.3942273448922 0.700562058308922 0.699256410690883 0.697484862246667 0.461899062816087 0.46870735606612 0.465804014910015 0.955223880597015 0.960199004975124 0.955223880597015 77.2201123944969 134.184721842094 66.1280295688806 0.698693248279265 0.709384301071654 0.701394566200745 0.464086505420213 0.453202124372101 0.460698895952247 0.945273631840796 0.960199004975124 0.955223880597015 67.6916714995914 107.952400261018 76.0604947537416 0.703968580521787 0.70656065950491 0.697056839859307 0.45742214958596 0.455424737958502 0.46622452068518 0.955223880597015 0.965174129353234 0.955223880597015
"rep61" 11.8709917505555 17.5919452113935 12.3807349367193 0.714121448370639 0.719031939789551 0.719478623383037 0.391888677165543 0.386640252004721 0.385713827766515 0.975124378109453 0.970149253731343 0.965174129353234 10.155127590834 20.7657251331734 11.2705651581964 0.717965624157664 0.719012114532941 0.717190018554326 0.387413493583004 0.386189328334059 0.388294388268691 0.965174129353234 0.965174129353234 0.965174129353234 10.2741208806925 23.9021873394192 10.7261839606552 0.717800626486911 0.729049033259281 0.71716570292294 0.38767935456794 0.374563504531201 0.388447061548766 0.970149253731343 0.965174129353234 0.975124378109453 15.5740739872523 114.879975402518 63.5555312994152 0.718584114149613 0.709682712440357 0.70330481932932 0.387134361158821 0.408794784806125 0.404145395709775 0.975124378109453 0.965174129353234 0.960199004975124 14.4787218490081 66.0197688046296 10.4687727990909 0.716317017130345 0.717921580251811 0.719315445643527 0.389265202539912 0.392829075616928 0.385828088174651 0.965174129353234 0.965174129353234 0.970149253731343 19.0735531118653 62.3324116111941 10.9858790208559 0.715508486590495 0.718579843672504 0.715536280025732 0.390285451243306 0.388719984969847 0.390285891270319 0.960199004975124 0.965174129353234 0.965174129353234
"rep62" 11.9844768276303 24.524457874834 9.71489425550587 0.679546133912109 0.674908686450616 0.679397895049587 0.552304731827486 0.559097684623331 0.552498029929558 0.940298507462687 0.925373134328358 0.940298507462687 8.84596194002363 33.7159961173712 8.23120450352466 0.684291104016199 0.669388309310467 0.682207802933984 0.545411582496584 0.565932910105143 0.54827044331418 0.940298507462687 0.915422885572139 0.940298507462687 8.81565539772389 36.5423150176158 7.79105583403883 0.684914943504598 0.668156653313652 0.682823242248387 0.544386393354668 0.567822761117632 0.547314152374991 0.945273631840796 0.920398009950249 0.940298507462687 21.3476227740275 108.720156746227 13.5169190133637 0.680248292653078 0.655154887876169 0.682332743012955 0.553213698014524 0.58986905481633 0.549066516043784 0.945273631840796 0.920398009950249 0.940298507462687 11.7116505214212 108.415103363981 63.1930455761411 0.677976923119385 0.653714689030675 0.663649280365854 0.554553720052539 0.587376301742805 0.573916323037842 0.945273631840796 0.90547263681592 0.930348258706468 39.1791522483715 79.9124702855063 7.95825968228758 0.676597201283044 0.660459663290894 0.681363396413732 0.556068515133336 0.578182790193495 0.549356602593605 0.925373134328358 0.915422885572139 0.940298507462687
"rep63" 70.9136656652536 79.8425194286754 65.656402748989 0.677693428037699 0.679541341239969 0.67422662022145 0.49505810418137 0.493699922803176 0.499140162088481 0.960199004975124 0.960199004975124 0.960199004975124 59.2751405775198 75.2530334957897 60.7092224690029 0.677151809011271 0.683250333699787 0.677807678737385 0.495462001933889 0.48784540073637 0.494676159262876 0.960199004975124 0.960199004975124 0.955223880597015 55.4825949097411 86.8953568291739 55.601333755285 0.678859461929865 0.68303279031432 0.679495182873748 0.493560531649122 0.488251087335621 0.492731473181179 0.960199004975124 0.970149253731343 0.955223880597015 142.571418599423 228.570479900783 73.5811122830565 0.671371867722076 0.670297588374599 0.679112638450297 0.507105229924394 0.522831053239134 0.493577083581722 0.945273631840796 0.940298507462687 0.950248756218905 654.48539365339 342.011058661046 64.1839037997336 0.572631587452283 0.673535857121213 0.677135595983472 0.638721014081111 0.503712667683851 0.495414583585683 0.91044776119403 0.91044776119403 0.960199004975124 63.5373013235845 131.688038088592 59.70068136899 0.675063890785059 0.685922870427548 0.678805966947519 0.498124214591002 0.487604820333941 0.493573534534317 0.955223880597015 0.950248756218905 0.960199004975124
"rep64" 98.1928143793289 102.292427913864 98.1626297087423 0.696411005347476 0.702273570645411 0.697566904776858 0.542066989852651 0.533590040097465 0.540356762261614 0.960199004975124 0.960199004975124 0.960199004975124 98.820470691019 108.373707553461 97.1805838163826 0.694085160217402 0.69793730443216 0.697427203285349 0.545853140501687 0.539849195683068 0.540857138335543 0.965174129353234 0.965174129353234 0.960199004975124 95.8243031713244 92.6526954561759 99.8644101405808 0.69923955466646 0.703366145133185 0.698257231717083 0.538420099638893 0.532108908404639 0.540001766788015 0.965174129353234 0.965174129353234 0.965174129353234 122.007150965237 149.126478572301 124.636990444511 0.688346393357393 0.69868807421117 0.700206834886733 0.55398979042247 0.545865749069562 0.536635889570191 0.965174129353234 0.940298507462687 0.965174129353234 105.460334778882 167.25048102115 357.737550870314 0.697383657286272 0.692358130018229 0.663749367078136 0.540750723275962 0.551736674209956 0.595313160324029 0.950248756218905 0.950248756218905 0.955223880597015 95.0234508521754 133.760090943852 98.4696702165646 0.698215642148624 0.707869714752131 0.695721940382678 0.539599826257717 0.527105283581106 0.543604721952027 0.965174129353234 0.955223880597015 0.960199004975124
