"set1.cram.nig.advi" "set1.cram.enig.advi" "set1.cram.dnig.advi" "set1.cram.enig.vb" "set1.corbest.nig.advi" "set1.corbest.enig.advi" "set1.corbest.dnig.advi" "set1.corbest.enig.vb" "set1.msebest.nig.advi" "set1.msebest.enig.advi" "set1.msebest.dnig.advi" "set1.msebest.enig.vb" "set2.cram.nig.advi" "set2.cram.enig.advi" "set2.cram.dnig.advi" "set2.cram.enig.vb" "set2.corbest.nig.advi" "set2.corbest.enig.advi" "set2.corbest.dnig.advi" "set2.corbest.enig.vb" "set2.msebest.nig.advi" "set2.msebest.enig.advi" "set2.msebest.dnig.advi" "set2.msebest.enig.vb" "set3.cram.nig.advi" "set3.cram.enig.advi" "set3.cram.dnig.advi" "set3.cram.enig.vb" "set3.corbest.nig.advi" "set3.corbest.enig.advi" "set3.corbest.dnig.advi" "set3.corbest.enig.vb" "set3.msebest.nig.advi" "set3.msebest.enig.advi" "set3.msebest.dnig.advi" "set3.msebest.enig.vb" "set4.cram.nig.advi" "set4.cram.enig.advi" "set4.cram.dnig.advi" "set4.cram.enig.vb" "set4.corbest.nig.advi" "set4.corbest.enig.advi" "set4.corbest.dnig.advi" "set4.corbest.enig.vb" "set4.msebest.nig.advi" "set4.msebest.enig.advi" "set4.msebest.dnig.advi" "set4.msebest.enig.vb" "set5.cram.nig.advi" "set5.cram.enig.advi" "set5.cram.dnig.advi" "set5.cram.enig.vb" "set5.corbest.nig.advi" "set5.corbest.enig.advi" "set5.corbest.dnig.advi" "set5.corbest.enig.vb" "set5.msebest.nig.advi" "set5.msebest.enig.advi" "set5.msebest.dnig.advi" "set5.msebest.enig.vb" "set6.cram.nig.advi" "set6.cram.enig.advi" "set6.cram.dnig.advi" "set6.cram.enig.vb" "set6.corbest.nig.advi" "set6.corbest.enig.advi" "set6.corbest.dnig.advi" "set6.corbest.enig.vb" "set6.msebest.nig.advi" "set6.msebest.enig.advi" "set6.msebest.dnig.advi" "set6.msebest.enig.vb"
"rep77" NA NA NA 1.81083169491036 NA NA NA 0.995445155979474 NA NA NA 2.94618716748138e-05 NA NA NA 2.00674382000304 NA NA NA 0.994839287701345 NA NA NA 3.44089961888786e-05 NA NA NA 2.30352161872366 NA NA NA 0.99442209400979 NA NA NA 3.79197507944742e-05 NA NA NA 12.3222876010888 NA NA NA 0.959808970478822 NA NA NA 0.000271157825378629 NA NA NA 12.0243535189313 NA NA NA 0.962211737220496 NA NA NA 0.000263688477699668 NA NA NA 13.8124651747881 NA NA NA 0.957477947345879 NA NA NA 0.000305034018407074
"rep78" NA NA NA 2.04919178085416 NA NA NA 0.995180610389711 NA NA NA 3.97689782602897e-05 NA NA NA 2.58358904815431 NA NA NA 0.994029753950903 NA NA NA 5.03544077200592e-05 NA NA NA 2.45886294959441 NA NA NA 0.994322964716172 NA NA NA 4.8623614966486e-05 NA NA NA 17.6068799819117 NA NA NA 0.951396837644704 NA NA NA 0.000438329916493403 NA NA NA 17.555667105857 NA NA NA 0.951438060612649 NA NA NA 0.000440608610606516 NA NA NA 17.3294314002336 NA NA NA 0.952897129374419 NA NA NA 0.000430258582758151
"rep79" NA NA NA 1.51917451126773 NA NA NA 0.992586296221041 NA NA NA 1.61325791733743e-05 NA NA NA 1.66509060764292 NA NA NA 0.99182605248617 NA NA NA 1.82958570250275e-05 NA NA NA 1.74543090392804 NA NA NA 0.991583071416746 NA NA NA 1.91679151009883e-05 NA NA NA 10.5233132326742 NA NA NA 0.944897356408179 NA NA NA 0.000133164122019598 NA NA NA 10.1563643657678 NA NA NA 0.946770837979318 NA NA NA 0.000128867998753472 NA NA NA 10.9167809725139 NA NA NA 0.944348720010551 NA NA NA 0.00013672566145757
"rep80" NA NA NA 2.18959680499015 NA NA NA 0.994412892027062 NA NA NA 4.73470186231176e-05 NA NA NA 2.58002776087612 NA NA NA 0.99311953012259 NA NA NA 5.95132589990427e-05 NA NA NA 2.21677465850895 NA NA NA 0.994457607630429 NA NA NA 4.85248913898489e-05 NA NA NA 17.1509001084852 NA NA NA 0.951970785209941 NA NA NA 0.00044427264567481 NA NA NA 16.5057006211286 NA NA NA 0.954307618132829 NA NA NA 0.000424797000120099 NA NA NA 17.1923141883765 NA NA NA 0.952691002797014 NA NA NA 0.00044343843132001
"rep81" NA NA NA 1.12951515913159 NA NA NA 0.996284968818836 NA NA NA 1.15588019298177e-05 NA NA NA 1.15897006459612 NA NA NA 0.996306965365867 NA NA NA 1.17964430213353e-05 NA NA NA 1.24830225798633 NA NA NA 0.995509766510802 NA NA NA 1.45446837342325e-05 NA NA NA 8.02604269972437 NA NA NA 0.962913514970876 NA NA NA 0.000122226274333999 NA NA NA 8.10562302552709 NA NA NA 0.963521294719851 NA NA NA 0.000122439680941272 NA NA NA 8.74822207353798 NA NA NA 0.960414718718609 NA NA NA 0.000135293490302062
"rep82" NA NA NA 1.41085029561888 NA NA NA 0.997720906218168 NA NA NA 1.82463053456688e-05 NA NA NA 1.39376507785294 NA NA NA 0.997674398033942 NA NA NA 1.94114204631381e-05 NA NA NA 1.42921211734554 NA NA NA 0.997462048911634 NA NA NA 2.16272935957503e-05 NA NA NA 7.85688348991026 NA NA NA 0.9778856036345 NA NA NA 0.000181446682326042 NA NA NA 8.72982244471537 NA NA NA 0.976064338955113 NA NA NA 0.000204945740089061 NA NA NA 8.38521384303614 NA NA NA 0.977350960979075 NA NA NA 0.000197895422416656
"rep83" NA NA NA 2.14310937074402 NA NA NA 0.994932882077229 NA NA NA 4.58851721164612e-05 NA NA NA 1.83297041240377 NA NA NA 0.995795196715043 NA NA NA 3.92345428552858e-05 NA NA NA 2.23127834871195 NA NA NA 0.994751612369862 NA NA NA 4.99372030166541e-05 NA NA NA 14.7987561162963 NA NA NA 0.956956999968872 NA NA NA 0.00041314584055297 NA NA NA 16.264318644564 NA NA NA 0.954525780274861 NA NA NA 0.000451301044379593 NA NA NA 15.9129809725468 NA NA NA 0.955987519996299 NA NA NA 0.000442794323280385
"rep84" NA NA NA 2.01527535357987 NA NA NA 0.995592078604678 NA NA NA 3.27396307806042e-05 NA NA NA 2.27588132292461 NA NA NA 0.994865812637959 NA NA NA 3.93778349703045e-05 NA NA NA 1.83836520713365 NA NA NA 0.996155722554722 NA NA NA 2.99363020668433e-05 NA NA NA 13.6291429777663 NA NA NA 0.959885951513417 NA NA NA 0.000320088098978176 NA NA NA 13.7901799617012 NA NA NA 0.959805095784178 NA NA NA 0.000325684800099256 NA NA NA 14.7011603738261 NA NA NA 0.957440561819994 NA NA NA 0.000351396331169287
"rep85" NA NA NA 1.65014000996477 NA NA NA 0.995996052717126 NA NA NA 2.52861069248754e-05 NA NA NA 1.58154483630796 NA NA NA 0.996119404718393 NA NA NA 2.52345018118727e-05 NA NA NA 1.57159555758041 NA NA NA 0.996280665252834 NA NA NA 2.45208806346656e-05 NA NA NA 9.30767991552545 NA NA NA 0.970893349991162 NA NA NA 0.000196478773672238 NA NA NA 8.76741408446691 NA NA NA 0.972948251660453 NA NA NA 0.000183912385264001 NA NA NA 9.84350699710684 NA NA NA 0.96942347846199 NA NA NA 0.000210451895378219
"rep86" NA NA NA 1.70961737124253 NA NA NA 0.995800290108572 NA NA NA 3.18097291100858e-05 NA NA NA 1.84977190853697 NA NA NA 0.995654852997814 NA NA NA 3.35912571707848e-05 NA NA NA 1.71404970813471 NA NA NA 0.996077965311252 NA NA NA 3.06710336268942e-05 NA NA NA 13.0345110983024 NA NA NA 0.960790998117607 NA NA NA 0.000319289385334692 NA NA NA 12.8537175879299 NA NA NA 0.961700883985839 NA NA NA 0.00031371467911248 NA NA NA 12.2271295041195 NA NA NA 0.963860634204375 NA NA NA 0.000297206375101935
"rep87" NA NA NA 1.36351466523715 NA NA NA 0.995706681455812 NA NA NA 2.11571415288777e-05 NA NA NA 1.5379324862736 NA NA NA 0.995641599981687 NA NA NA 2.1994142009659e-05 NA NA NA 1.51132529859738 NA NA NA 0.995532171302364 NA NA NA 2.2896828885733e-05 NA NA NA 11.4936567989156 NA NA NA 0.956963903534539 NA NA NA 0.000230820419674871 NA NA NA 11.9109468814331 NA NA NA 0.955298764091223 NA NA NA 0.000240641765827184 NA NA NA 10.6991977646209 NA NA NA 0.959964465518026 NA NA NA 0.00021682351419267
"rep88" NA NA NA 2.46984436526887 NA NA NA 0.993357356241347 NA NA NA 4.22810207374706e-05 NA NA NA 2.21597160301951 NA NA NA 0.994425114919197 NA NA NA 3.6461124176803e-05 NA NA NA 2.35645601544671 NA NA NA 0.994197387037675 NA NA NA 3.8556359542988e-05 NA NA NA 14.6984211058087 NA NA NA 0.952500890690961 NA NA NA 0.000323762040126815 NA NA NA 16.1391019700266 NA NA NA 0.949764082536708 NA NA NA 0.000351378955644506 NA NA NA 14.6905197781939 NA NA NA 0.954457606842398 NA NA NA 0.000320960391096737
"rep89" NA NA NA 1.80769225647626 NA NA NA 0.995757151240718 NA NA NA 2.87873339028067e-05 NA NA NA 2.12754165657431 NA NA NA 0.994422922010312 NA NA NA 3.89674981296235e-05 NA NA NA 2.0526780902867 NA NA NA 0.995028175169179 NA NA NA 3.51866185768648e-05 NA NA NA 12.4897461118837 NA NA NA 0.960523602204792 NA NA NA 0.000281188367959614 NA NA NA 14.345131631476 NA NA NA 0.95640532831535 NA NA NA 0.000321816583649202 NA NA NA 13.6181568298536 NA NA NA 0.958873762011198 NA NA NA 0.000306334557993549
"rep90" NA NA NA 1.77670814317715 NA NA NA 0.996625656991004 NA NA NA 3.01913828031091e-05 NA NA NA 1.93327191277076 NA NA NA 0.996337179989704 NA NA NA 3.39019930323521e-05 NA NA NA 2.23754834221468 NA NA NA 0.995484703796936 NA NA NA 4.27208127045066e-05 NA NA NA 13.1798522118178 NA NA NA 0.962814542266089 NA NA NA 0.000344629241496776 NA NA NA 15.2587738565588 NA NA NA 0.958928921811466 NA NA NA 0.000399333888340105 NA NA NA 14.2416835061031 NA NA NA 0.962440785939825 NA NA NA 0.000372108390039372
"rep91" NA NA NA 2.60478023674526 NA NA NA 0.9935006758025 NA NA NA 6.01220816367291e-05 NA NA NA 2.44217111609379 NA NA NA 0.994027198450318 NA NA NA 5.68015188570547e-05 NA NA NA 2.63033564469423 NA NA NA 0.993663131111048 NA NA NA 6.11210103407743e-05 NA NA NA 24.2914829439935 NA NA NA 0.93341501568178 NA NA NA 0.000679210634077312 NA NA NA 25.7909862171564 NA NA NA 0.93104988997202 NA NA NA 0.00072312671400605 NA NA NA 24.9537160509402 NA NA NA 0.934066507347379 NA NA NA 0.00069858157247598
"rep92" NA NA NA 3.25887755436782 NA NA NA 0.990866869545961 NA NA NA 8.14862207511062e-05 NA NA NA 3.59313334654382 NA NA NA 0.990224589028891 NA NA NA 8.99923407779851e-05 NA NA NA 3.09759343849442 NA NA NA 0.991798471259419 NA NA NA 7.65361273807175e-05 NA NA NA 17.7144770143083 NA NA NA 0.949331283440093 NA NA NA 0.000490649890651726 NA NA NA 19.3602353327878 NA NA NA 0.945662666223599 NA NA NA 0.000536085921171758 NA NA NA 16.2365422545172 NA NA NA 0.954368249913441 NA NA NA 0.000450676023834953
"rep93" NA NA NA 2.54313529222916 NA NA NA 0.992790497817048 NA NA NA 5.31733390122454e-05 NA NA NA 3.01256263294741 NA NA NA 0.991387110221644 NA NA NA 6.57710416387107e-05 NA NA NA 2.84159787334776 NA NA NA 0.992425126072684 NA NA NA 5.87313918642731e-05 NA NA NA 21.418060113885 NA NA NA 0.935092731136168 NA NA NA 0.000527975159567524 NA NA NA 22.4762565059449 NA NA NA 0.933028715594681 NA NA NA 0.000559711602278615 NA NA NA 23.6949084904253 NA NA NA 0.931510081559231 NA NA NA 0.000584098104302656
"rep94" NA NA NA 2.42650171560133 NA NA NA 0.993848565754399 NA NA NA 4.65036499538865e-05 NA NA NA 2.56722405380921 NA NA NA 0.993734225015311 NA NA NA 4.85578844386635e-05 NA NA NA 2.33166066894192 NA NA NA 0.994619466311888 NA NA NA 4.2138930937267e-05 NA NA NA 16.4638593890117 NA NA NA 0.950915836187859 NA NA NA 0.000401470439664103 NA NA NA 16.5105829142195 NA NA NA 0.951700815277704 NA NA NA 0.000400415513460015 NA NA NA 16.9728723744562 NA NA NA 0.950835041644265 NA NA NA 0.000411630704944891
"rep95" NA NA NA 3.06624081193263 NA NA NA 0.991220698570851 NA NA NA 5.54246253685053e-05 NA NA NA 3.2859630988748 NA NA NA 0.990544665081536 NA NA NA 6.16612474309183e-05 NA NA NA 3.2348897708282 NA NA NA 0.990960396534005 NA NA NA 5.9854815817985e-05 NA NA NA 19.5570393243258 NA NA NA 0.93754840472164 NA NA NA 0.000427203339560464 NA NA NA 21.5111352245371 NA NA NA 0.933321251996854 NA NA NA 0.000474012015509379 NA NA NA 20.5904660207776 NA NA NA 0.937200364059743 NA NA NA 0.000450752840700716
"rep96" NA NA NA 3.16443190656346 NA NA NA 0.992561001235398 NA NA NA 6.46541519641145e-05 NA NA NA 3.32956821194758 NA NA NA 0.99214029406173 NA NA NA 7.04269849601851e-05 NA NA NA 3.3031012665401 NA NA NA 0.992342815474643 NA NA NA 6.97885486176025e-05 NA NA NA 18.2294943855432 NA NA NA 0.952330618466338 NA NA NA 0.000464202701336403 NA NA NA 16.7712530679646 NA NA NA 0.955857915569568 NA NA NA 0.000425539346097837 NA NA NA 17.526838705779 NA NA NA 0.953549160988562 NA NA NA 0.000451382274299928
"rep97" NA NA NA 1.65311012016911 NA NA NA 0.99309449310687 NA NA NA 1.98413519200454e-05 NA NA NA 1.69569368742037 NA NA NA 0.993339301044607 NA NA NA 1.97652780635592e-05 NA NA NA 1.63874508220846 NA NA NA 0.993507108000613 NA NA NA 1.96033577931691e-05 NA NA NA 10.0989111597897 NA NA NA 0.951682422789438 NA NA NA 0.000149464806057409 NA NA NA 10.791681306312 NA NA NA 0.94950802460057 NA NA NA 0.00016015041399033 NA NA NA 9.21414333992337 NA NA NA 0.95734832739302 NA NA NA 0.000136057803678031
"rep98" NA NA NA 2.65049499014414 NA NA NA 0.992565678047712 NA NA NA 5.80593659745141e-05 NA NA NA 2.98092528336108 NA NA NA 0.991862768100068 NA NA NA 6.63497986897126e-05 NA NA NA 3.03338544086895 NA NA NA 0.99177009604597 NA NA NA 6.88079616077035e-05 NA NA NA 25.6101585731671 NA NA NA 0.924779783124034 NA NA NA 0.000649498903351387 NA NA NA 27.200106584241 NA NA NA 0.924329649774705 NA NA NA 0.000685814671356745 NA NA NA 28.6498874352912 NA NA NA 0.922058747035565 NA NA NA 0.000726786939951589
"rep99" NA NA NA 1.34245811091113 NA NA NA 0.994136620982798 NA NA NA 1.54283882275005e-05 NA NA NA 1.50614898759324 NA NA NA 0.993481011925661 NA NA NA 1.76205972392978e-05 NA NA NA 1.43421698588336 NA NA NA 0.99398332905424 NA NA NA 1.65211158721755e-05 NA NA NA 12.7635610721461 NA NA NA 0.936743508889935 NA NA NA 0.000184267103759982 NA NA NA 12.7872286580709 NA NA NA 0.93720507060983 NA NA NA 0.000186230942047811 NA NA NA 12.7482932006699 NA NA NA 0.938053947733757 NA NA NA 0.000185683575295196
"rep100" NA NA NA 1.80831964517886 NA NA NA 0.996079049730416 NA NA NA 2.75353409553882e-05 NA NA NA 2.12873165568073 NA NA NA 0.995104776144148 NA NA NA 3.59130969564075e-05 NA NA NA 2.1449570960097 NA NA NA 0.995232495442417 NA NA NA 3.5724670932184e-05 NA NA NA 13.6208096959723 NA NA NA 0.957099096539086 NA NA NA 0.000315535685915673 NA NA NA 14.0141379732607 NA NA NA 0.957705141517428 NA NA NA 0.000325614647291284 NA NA NA 14.4542332167615 NA NA NA 0.957491317986467 NA NA NA 0.000335841409482401
