"semnig1" "semnig2" "ridge1" "lasso1" "xtune1" "ebridge1" "dss.semnig1" "dss.semnig2" "dss.semnig3" "dss.lasso1" "dss.ridge1" "dss.ridge2" "dss.ridge3"
"pmse.drug21" 0.859764786678156 0.859573097918932 0.855169171067427 0.86322074255902 0.854152334006382 0.856437465281064 0.854731948831146 0.867388655594851 0.896704137605275 0.894899462816318 0.851419319121418 0.875641880817973 0.895572081611963
"pmse.drug22" 0.892768778711214 0.893379754021715 0.888688192109205 0.908804049554336 0.892706117675898 0.884005362779602 0.900267991729986 0.909705169357508 0.921539369075374 0.938593511444826 0.894151983568679 0.91633377965427 0.936744269454078
"pmse.drug23" 0.897278593887208 0.897900959450039 0.891613960696223 0.858063191158203 0.901307809997804 0.900468888819996 0.883225433272053 0.871461234106641 0.890758622612604 0.868394242680458 0.878047973283715 0.871751365175057 0.894547777188251
"pmse.drug24" 0.832100176942976 0.832059141558573 0.825714190763189 0.829337471085066 0.826006075947373 0.826874745313707 0.82903058681978 0.829833054161635 0.92942268822161 0.8998755976543 0.825284613461468 0.838917227870699 0.912094870999963
"pmse.drug25" 0.660366110748743 0.660412032523822 0.650348131137668 0.662387682051918 0.662683572527869 0.651307284308181 0.663498305147081 0.663681769319577 0.695866243389 0.696477862594553 0.654006324403934 0.667228912411552 0.697084332667773
"pmse.drug26" 0.730408555947904 0.731131088904067 0.749875385641243 0.736480826446151 0.732473050122026 0.736778358892815 0.729178061746824 0.75828753823519 0.916895422779732 0.932887215354271 0.748248245851889 0.782204597949444 0.913175891412522
"pmse.drug27" 0.783122658822979 0.783900967920284 0.789558051963883 0.821755275195557 0.801621921304657 0.785970484269462 0.791673247334292 0.78585351769113 0.910086956665732 0.897368134620347 0.800133180891778 0.794725009823273 0.909616062232163
"pmse.drug28" 0.672261619580702 0.672157107541016 0.694225807557909 0.723096160660554 0.674333805839102 0.68907293276737 0.668877782893577 0.716759302032728 0.889466588893393 0.782458603394026 0.696738867965096 0.715182592238369 0.818914027403922
"pmse.drug29" 0.949306185430838 0.949782551917188 0.94293306721402 0.976402565871308 0.932946165829561 0.936359874089345 0.953539072877277 0.972468135593528 0.986453921293205 0.984458805049538 0.949459550011152 0.974708448974196 0.973744310990315
"pmse.drug30" 0.907921394457291 0.907652412689992 0.900647842017497 0.895182925819673 0.917033751693311 0.912888353540732 0.906508375063528 0.885604124990429 0.905485084128369 0.904712315131398 0.898380463329681 0.881276650865565 0.906044007097619
"pmse.drug31" 0.959341026491353 0.959773910232858 0.945571983632331 1.00260641093788 0.944766778236729 0.945446466953333 0.956388693105316 0.987023070040354 0.961100739586456 0.964188372265274 0.944669659372547 0.971700432724464 0.962720864990432
"pmse.drug32" 0.925417554135584 0.925433559651018 0.929019842103887 0.882344052013962 0.926042364932634 0.928350193441037 0.92232958148686 0.891647421444265 0.873790320639493 0.877647453543177 0.928629134652088 0.88960943288523 0.885026771489851
"pmse.drug33" 0.774335783450701 0.774198457187445 0.776651834996705 0.761636778879784 0.777530918968269 0.781787900773686 0.768705196114602 0.788309689371952 0.874908302339938 0.912822105635149 0.772556829269968 0.796674572789536 0.893882030245129
"pmse.drug34" 0.884865269644621 0.88540987086866 0.904710767596679 0.851522464164514 0.893906248724699 0.895298227222794 0.88451746715062 0.866476354850477 0.96523029437239 0.962747357547612 0.901832694254011 0.892494972829333 0.963918470650683
"pmse.drug35" 0.735234187168517 0.734431998037747 0.729834810610034 0.740310460329294 0.75450894026193 0.74471576715781 0.734138766787917 0.722738155027957 0.81038030045638 0.790901431322012 0.727664695257374 0.718346624665693 0.792223521882108
"pmse.drug36" 0.712206635775285 0.712329381794795 0.713284340756561 0.681230910007545 0.717324323380968 0.713849379015081 0.699036209917841 0.697197684171965 0.798665330966665 0.791691934810669 0.701728588062318 0.701013741542581 0.805978953343381
"pmse.drug37" 0.796688378253107 0.796483250608846 0.784384752877155 0.759616743758097 0.785189702787956 0.794894974865048 0.798490376972458 0.755486787679115 0.780764372574156 0.798663054679133 0.784026599260305 0.759009497427195 0.800054413568678
"pmse.drug38" 0.972279372349156 0.972236751124199 0.904742201843192 0.895747808993942 0.9531878660815 0.916627773392629 0.959049762277227 0.887570475475046 0.854566194852495 0.855562580592564 0.894343840266505 0.861440068196341 0.846102665177004
"pmse.drug39" 0.868567729969431 0.868934779469892 0.874338246959485 0.873587319913731 0.864650532328854 0.868526535809925 0.867841281692727 0.889323559172476 0.97926095157416 0.970640154808368 0.87395747016721 0.89330895357101 0.975151562599795
"pmse.drug40" 0.968895088434586 0.96915748917371 0.944166495432858 0.941117565903753 0.947130703879941 0.945726349654165 0.966349181256798 0.938134604019383 0.973770541900427 0.970852020996917 0.941456859063718 0.943501020526049 0.966828023503044
"pmse.drug41" 0.760457208424517 0.760453312547448 0.760262928678391 0.802740427510551 0.763478164577278 0.762576117012069 0.760510917167399 0.801324691122411 0.832939724504038 0.83844666910415 0.760600033134655 0.809220096810573 0.834431894267255
"pmse.drug42" 0.901685472518451 0.901345400828961 0.902735457083666 0.943702250227493 0.916414676560385 0.905499136759676 0.899605835551781 0.958546470697849 0.964693019467771 0.962541675806905 0.901966088735965 0.957851558088202 0.959946878444535
"pmse.drug43" 0.843673491781592 0.843600680950512 0.879136918603067 0.936561042640197 0.848052883336554 0.872747703626302 0.850433139508087 0.944288036339744 0.925263166564939 0.926832910975676 0.883980897663269 0.942708421739557 0.931648511957606
"pmse.drug44" 0.787012538155877 0.786445056475387 0.801184824978613 0.811504476208686 0.793040170927976 0.803013543780595 0.78990653518588 0.808598220123322 0.866982019824071 0.874766055966616 0.800116670821634 0.825745279331378 0.869339518163898
"pmse.drug45" 0.609724345555828 0.610552110304535 0.614271866046853 0.587365634193355 0.615921075369354 0.608156215931267 0.603998460280873 0.617457132184146 0.862693727950549 0.8882398155475 0.610263217718229 0.621779968829206 0.862457647464911
"pmse.drug46" 0.83397010372301 0.833782986746759 0.83063030529629 0.863566797057936 0.833029728405714 0.834227137857829 0.838019958880338 0.862784268644223 0.920908720415456 0.931554919790008 0.833913646579107 0.868931673152975 0.928274807898622
"pmse.drug47" 0.925051474230881 0.925377432408409 0.920015579706126 1.00325639243772 0.903336343229226 0.915344598374142 0.922774822747118 0.996597159721602 0.996597159721602 1.00325639243772 0.920758708767957 0.994770292281253 0.996740365123755
"pmse.drug48" 0.760044862801371 0.759797987105587 0.721815276755145 0.737760853139571 0.744421008959415 0.731356072477842 0.75001797153086 0.731800430245074 0.751410342509973 0.755147952371287 0.71091081091459 0.719585848996328 0.75179408306354
"pmse.drug49" 0.761992087675844 0.762019482056778 0.775759599567846 0.806641410807267 0.758421662765026 0.77450524153501 0.76609894354339 0.805795004951158 0.881322698950133 0.90162609453801 0.778730812145116 0.817706906451932 0.884321904722491
"pmse.drug50" 0.693974597284364 0.692955213748981 0.703725545558532 0.711533453014775 0.741348415346965 0.730359994512266 0.686782226195078 0.708093634893342 0.802376984492787 0.811483499747226 0.698049930236384 0.705280554675872 0.826952719030378
"pmse.drug51" 0.713036728881969 0.712831119884432 0.723129473579028 0.84134843890347 0.711491575345676 0.721607682443508 0.709808737889005 0.829630680051194 0.832381940792034 0.851597570799286 0.726002697196511 0.843915617128094 0.84799094422647
"pmse.drug52" 0.671080708458467 0.670650609767292 0.662857195864313 0.68719320477699 0.673965626166651 0.668494414451325 0.669062723181567 0.684228737090549 0.805397225945574 0.811337160063946 0.661449728663116 0.687357591978293 0.812851359875353
"pmse.drug53" 0.671682242717821 0.671271524101435 0.687690129439893 0.733695279046263 0.689588925321113 0.683987012334983 0.671144456988585 0.734326992438694 0.848983229805271 0.824669519525202 0.691645177859301 0.741209936860291 0.851659566313262
"pmse.drug54" 0.724238037850124 0.725423883257741 0.732022343759644 0.726483954734747 0.722751781334249 0.717718271803585 0.719346242562306 0.725769897421475 0.905920545206657 0.904168677629765 0.729567171449069 0.733551836309813 0.90829559271428
"pmse.drug55" 0.529587974437287 0.530717739457559 0.530958632145868 0.515488531543847 0.525457258461872 0.527556837697955 0.532597742017687 0.526599867339256 0.735114086784186 0.766380834975329 0.534832047767163 0.528489978875143 0.741314428748306
"pmse.drug56" 0.826865560350359 0.827430908835053 0.824361659843723 0.846518151393013 0.813744413445844 0.818246961759072 0.832829625113282 0.84698622628827 0.890190397084033 0.876471970114129 0.82881587611543 0.848536510251112 0.86834261485935
"pmse.drug57" 0.811971145336997 0.81189562454754 0.811709063306147 0.824900131688699 0.81055329447876 0.813927553969701 0.808472445289728 0.833846209674553 0.912081976401884 0.932191954210217 0.812260007743044 0.844612509287024 0.923586645272417
"pmse.drug58" 0.822285730086857 0.82150763498806 0.80329041673916 0.847428527970388 0.829523094382228 0.816052578127079 0.815134207155889 0.818129837290171 0.865598985698412 0.858164456852974 0.796836198793009 0.80386585636969 0.861432562096159
"pmse.drug59" 0.740330631514787 0.739447973152761 0.751279538585075 0.710145346738624 0.764456823746754 0.769856381494819 0.738059679331258 0.690697047566558 0.800354539986299 0.80822461908026 0.748752395666942 0.68572302383614 0.795446980868687
"pmse.drug60" 0.810334904228966 0.810111987490606 0.824594066300424 0.876700757732152 0.810935646856441 0.822017785658883 0.812894326366762 0.886027456961055 0.971570962443581 0.970198004383869 0.825377781940229 0.900710915187241 0.976805101687852
"pmse.drug61" 0.745327372818952 0.744097492349378 0.75308464353331 0.803147901326254 0.765089050677112 0.767375190608368 0.739838381241874 0.746113523289247 0.858094176194885 0.913141561684989 0.747906861582399 0.750760013069536 0.848884642417824
"pmse.drug62" 0.984221847623668 0.984900402829013 0.949060961082409 1.02137655183359 0.95964052118864 0.946099582541498 0.981992366539449 1.00362269546046 0.985087029678428 0.980033327033678 0.949457005616489 0.975603443365219 0.980819981955251
"pmse.drug63" 0.985028858765165 0.984464179586467 0.981878959953429 0.990890099538946 0.9856783808919 0.993832349400302 0.983961413361764 0.983808129636928 0.966801437415207 0.97202221051519 0.982586608129463 0.982245903592882 0.970671664949453
"pmse.drug64" 0.921964442300194 0.922483892997563 0.921558850541964 0.922383033551409 0.918138555189013 0.918068088375181 0.924845822533444 0.918244460595027 0.951296622358972 0.945559211183263 0.921781569649143 0.921454980506926 0.94589010315239
"pmse.drug65" 0.921861118587697 0.921686182659832 0.918157460553333 0.929547980254173 0.931405537057041 0.927259267369738 0.924307541008961 0.883789372288681 0.905776981055386 0.911622187057756 0.920176338384206 0.878454133541543 0.911528250215166
"pmse.drug66" 0.985848329000124 0.985137696553103 0.97402044065854 0.954932712637213 0.98496070169665 0.989784678025157 0.989200361631436 0.950283263187574 0.972339891031243 0.978438266540268 0.977634538636481 0.947002791066875 0.975755056047738
"pmse.drug67" 0.995512664657215 0.995826936432787 0.930139363694116 0.91490508555061 0.944235207112983 0.932700647198683 0.987973015033701 0.9019404885051 0.899799068730972 0.899436693467456 0.929714517344115 0.894738519626371 0.905176697520906
"pmse.drug68" 0.932434960453222 0.93223289512809 0.905481321592389 0.896332003475625 0.914007209654266 0.912193742953381 0.933870307519035 0.888683478367905 0.90276638054333 0.892970931509522 0.906057063784223 0.891627584936309 0.895157520211746
"pmse.drug69" 0.8754804679398 0.874978647221085 0.870833109105335 0.886432950780012 0.873367900365772 0.874153639082598 0.881073509403429 0.875441688154736 0.977907266953139 0.969335009779243 0.875624326591563 0.882799321494479 0.975938595982047
"pmse.drug70" 0.775565264907567 0.774794766613899 0.781332011738705 0.786878112105584 0.772831624736559 0.786006198511749 0.770855969911832 0.809518461539909 0.8147425481196 0.808933259085473 0.778686028631709 0.826762637332711 0.822982139923648
"pmse.drug71" 0.772265099426837 0.771971066938015 0.788802007691612 0.755497007376634 0.774133059198336 0.792103079067142 0.770195329678096 0.791895752383036 0.926936192414917 0.935020428267878 0.786822940864988 0.804987228356461 0.928507481809469
"pmse.drug72" 0.701718094056162 0.702289968381688 0.704034424924736 0.684973489129821 0.710252291040632 0.698784853323239 0.698558818331858 0.686429082393988 0.703279531727197 0.701992933529866 0.701006594192256 0.681715677630461 0.710265035532842
"pmse.drug73" 0.73178352837941 0.732502092582912 0.752393330542719 0.77345463906888 0.736257760840206 0.735100032228986 0.731363902946777 0.782219950512345 0.885533153729602 0.908900154357725 0.747665475174427 0.800313202803584 0.892673961436311
"pmse.drug74" 0.840650783395674 0.840836120498576 0.835323603125376 0.910570991021967 0.844490655006644 0.830192441624874 0.849312695553504 0.881619625327561 0.896990862751184 0.87125307120766 0.83932618167429 0.868764983202928 0.876731958954475
"pmse.drug75" 1.02450203633977 1.0244527079446 0.999531919105254 1.06433681997669 1.03629469780354 1.0071648647746 1.02682317131907 1.01881513694604 0.957583353389498 0.965059254340051 1.00057503988001 0.996471490311084 0.958948772382288
"pmse.drug76" 0.700317087304559 0.699434498380982 0.692912990318192 0.710114469115529 0.693414187295061 0.700569467625928 0.696302304470772 0.696203435663221 0.78676263333822 0.768019309154849 0.688643318293161 0.698153178874121 0.753522251519717
"pmse.drug77" 0.938298941427813 0.938494630530867 0.919369852488885 0.936623349268128 0.914186135176844 0.917548325987331 0.930639074740637 0.938054435470892 0.924117277916103 0.928132575135211 0.918228227738751 0.935698692452125 0.933866384402599
"pmse.drug78" 0.778481769589508 0.779618994397881 0.792155882369023 0.735350525174214 0.792374825229802 0.7929274498023 0.776557905117925 0.754506938536913 0.774980237864205 0.793549783651449 0.786779644356698 0.762861452657323 0.786493602017504
"pmse.drug79" 0.872964090030964 0.873001076707662 0.86731430214879 0.877617330133246 0.867067296959755 0.868031610752239 0.879837757989924 0.886498279900775 0.920410870578552 0.933460428494447 0.87234825032917 0.892884959248918 0.923978405160691
"pmse.drug80" 0.682784352276805 0.682555281406147 0.684563322650335 0.708306112953187 0.676723321623863 0.68466842931774 0.685310663827782 0.70223285244568 0.749750354650476 0.74193423250967 0.685136958034678 0.702469703326315 0.735530295243933
"pmse.drug81" 0.833290598024016 0.833962239178522 0.878506153411906 0.851643126768272 0.879465128786636 0.866630131549019 0.836453162955091 0.852006152183791 0.879527445477946 0.873517382511312 0.882740302334881 0.869987828891928 0.897857820539133
"pmse.drug82" 0.616384776563083 0.615752036990738 0.61205398355668 0.634439688421138 0.615136377530222 0.621086819537987 0.620394006134523 0.626466985070474 0.693035944588808 0.796851332133222 0.615686467079226 0.626088410985451 0.705508449628295
"pmse.drug83" 0.893921544856692 0.894075238457314 0.887449137420272 0.919139134692968 0.885143348007912 0.884317881707395 0.895123720954656 0.923058585849595 0.955337690592068 0.959842380048414 0.887123448372181 0.928077923955367 0.9670889278355
"pmse.drug84" 0.892186574410935 0.891758603067373 0.883192580936641 0.832453933649139 0.902684717410724 0.896474891755941 0.885786777391039 0.832338894186418 0.851414325076474 0.866163843169648 0.877175639032653 0.836226372414129 0.85923721536113
"pmse.drug85" 0.872007741477988 0.8728081312746 0.86887229142214 0.863753877804879 0.841341939941795 0.861368445510329 0.866332869224767 0.848981108623359 0.849876679903274 0.856146500059142 0.854304954607111 0.859595999778202 0.861019214171009
"pmse.drug86" 0.63688205080032 0.637021158628378 0.622535800874174 0.678110393207991 0.640335562071568 0.622363274238824 0.637135396764698 0.684025963539499 0.733784697303822 0.744055508215639 0.626126798302123 0.677227923867627 0.732867425714565
"pmse.drug87" 0.875361731015746 0.875845697519527 0.879152489673531 1.00323314087197 0.87598314793996 0.872223964319008 0.875793336590453 1.00200125723119 0.999097881740617 0.996968509680528 0.879143136202114 0.992743799074645 0.993001486832394
"pmse.drug88" 0.621982618008366 0.622097335544632 0.625123382684385 0.579379426335547 0.623430383607235 0.622499364205198 0.616274444506043 0.582864972564491 0.703412302612293 0.718545411099679 0.619457373736892 0.603263782362424 0.718726725382287
"pmse.drug89" 0.84774948409562 0.847417442564271 0.842691586825796 0.868975418499802 0.841309453297839 0.84432889793597 0.849668866041702 0.860367801188941 0.88862340487406 0.901049343716293 0.846147812995932 0.851869142871052 0.895922071972793
"pmse.drug90" 1.06010440978245 1.05976249959144 1.01956667041867 1.02473840926905 1.04287327367042 1.02988436656758 1.06397738087429 1.00890020385555 1.00133532490082 1.00286113938711 1.01881986147599 0.990492361506791 0.99764019404284
"pmse.drug91" 0.934120957215955 0.93337627764744 0.91882159212825 0.903457885422774 0.926159355996407 0.924408383946478 0.92177029931293 0.903479087325575 0.921844262940265 0.917809622885466 0.909917785926411 0.919554317866428 0.937101772379724
"pmse.drug92" 0.797152654810407 0.796693776918738 0.79255929194665 0.893032516220747 0.787233081644458 0.801122441929078 0.799518668562535 0.89870300605317 0.925486054354535 0.93976586716979 0.793153370108759 0.898476641530375 0.925341132779005
"pmse.drug93" 0.882904983982456 0.883204232122305 0.879724983171123 0.905356223432796 0.881819119346781 0.866510417344535 0.880425031331331 0.91000894720805 0.977362924287716 0.991192885125032 0.878481248908846 0.912582898382796 0.964218708712218
"pmse.drug94" 0.831802470784493 0.831260905635215 0.839056208685995 0.908786736075892 0.843809509662754 0.839071418585851 0.829829029635156 0.902250504832637 0.938163969174247 0.942701874683535 0.840305934644606 0.897639855041285 0.943115050281527
"pmse.drug95" 0.42345657059525 0.422906645462957 0.425461166419096 0.452453879920801 0.424388600412946 0.427712732312911 0.421140476881885 0.456054920815608 0.551041752294691 0.590206321241459 0.424832047271785 0.467476626916618 0.555100630184346
"pmse.drug96" 0.833029897949461 0.832335168414465 0.8339199526546 0.815122057799101 0.852313622264665 0.843539547793835 0.831331862893318 0.823943028018145 0.933882537367254 0.946516267817574 0.832011448087045 0.824109756976391 0.93304283213344
"pmse.drug97" 0.72055924486353 0.720838890568118 0.709718617910492 0.739201254645621 0.720272484543043 0.70566709630472 0.720683634475588 0.732819799592762 0.778871911145998 0.763643160332204 0.710192553781908 0.717495655064034 0.763887024549006
"pmse.drug98" 0.804423226354707 0.804135158738592 0.810392966382779 0.804850505338255 0.806479000859368 0.826306554085299 0.810147699977851 0.801596186537856 0.851481590308453 0.842256536298365 0.820127162658377 0.802319549179326 0.845696296475663
"pmse.drug99" 0.72570003386785 0.725768102734475 0.740042542361759 0.729059911325848 0.740608557650095 0.734138723484089 0.724416694805139 0.740909094420362 0.86222000876439 0.859986407826137 0.741523214433759 0.763915476200035 0.859171506723672
"pmse.drug100" 0.837185008505817 0.83668427397407 0.815245771912203 0.852985762593104 0.8322638284661 0.824189812997713 0.834625431608531 0.856184645386892 0.916635572227133 0.903633367166648 0.815253321165095 0.85346586599745 0.934946674036096
"pmse.drug101" 0.690377821541531 0.690692758775813 0.699983574123039 0.707177778636356 0.694433840799258 0.693179654363713 0.680658367306053 0.709916202164016 0.860222450016522 0.850133357088654 0.69309300656361 0.717568324993832 0.857577171771611
"pmse.drug102" 0.871850127058163 0.872447480811928 0.880601786332511 0.944687793360087 0.868187905047654 0.870739794842442 0.877957552022402 0.940838777587297 0.962128189480551 0.961228808319989 0.887158545702935 0.935396240222319 0.959152563594565
"pmse.drug103" 0.895217170787043 0.895467721584783 0.880419763888454 0.895149259173933 0.879723861480707 0.878477334191468 0.893166324464081 0.888302639167517 0.94051900270795 0.940390868885879 0.878487077179981 0.885116185092313 0.93398203610119
"pmse.drug104" 0.813542071064442 0.813512716787035 0.810838497738801 0.82322796898667 0.807053895993481 0.806863774554508 0.812259610145207 0.816917043421692 0.889503919814019 0.868377452207304 0.803664612788657 0.821483309719113 0.870099865857395
"pmse.drug105" 0.849691981708816 0.850590876106432 0.867561263684067 0.871456463318926 0.860618012599599 0.856204889974759 0.853548106326451 0.869601087251212 0.917951717328473 0.929566750717352 0.869084970839454 0.892220509744052 0.930215080107959
"pmse.drug106" 0.767180875771489 0.767184256549385 0.779604711829893 0.810634530185635 0.768761647798485 0.776674751095053 0.774283378231776 0.804527704775525 0.808920774284472 0.805410148484375 0.780747306971888 0.790073905156013 0.804227495973587
"pmse.drug107" 0.814329423479121 0.814471003872401 0.900868463424985 0.929049047931892 0.848958582585786 0.889771065646565 0.811715923715701 0.949959049768121 0.894833610193662 0.891792828199558 0.900918132870442 0.959233907842361 0.924702067800728
"pmse.drug108" 0.560147413819587 0.55970338585305 0.550786085261706 0.555927840060959 0.555063776329137 0.555064594517383 0.556800237038291 0.549151949120703 0.62559669850206 0.639899219631273 0.549097950668789 0.546525448099635 0.630607538331948
"pmse.drug109" 0.878796534213476 0.879509152654238 0.846315039664003 0.858703598610172 0.881234593099495 0.843585351460915 0.868775859256252 0.859467476080696 0.848570886877596 0.8448245466278 0.843454272989204 0.851113988036589 0.849404362319098
"pmse.drug110" 0.534054274346655 0.533827033568099 0.539209735259633 0.546425585254551 0.532435463130248 0.539049803820789 0.533973898130967 0.550256512895863 0.633828084553423 0.636621835180805 0.544009180358493 0.57451406399329 0.629321343778434
"pmse.drug111" 0.938598940192077 0.939193405003239 0.919618956753723 0.943456215513904 0.925822318286045 0.915054937608803 0.937944122009049 0.942888535393372 0.962700872914732 0.933018846709937 0.917064047517359 0.928874213282191 0.931146370566194
"pmse.drug112" 0.62669757744135 0.627089763808072 0.633638903688056 0.642412606419109 0.627137723993495 0.628830914721065 0.622637377463908 0.642778796599288 0.814971336858406 0.799926210543417 0.627673450776068 0.650681999915345 0.799398737708692
"pmse.drug113" 0.764699628454443 0.765368871605472 0.764830103721747 0.729712723119028 0.773630813613645 0.756349219634614 0.761597026406252 0.723908292685405 0.797666486629193 0.816023997028732 0.76230487873452 0.7485508124048 0.811300764533571
"pmse.drug114" 0.716100224142121 0.715468014852206 0.719940831733535 0.699287169251564 0.725552830195733 0.727502242744213 0.712618436574922 0.732016611077536 0.738448973596226 0.721673296527745 0.711814671665836 0.751120631070683 0.757367583681
"pmse.drug115" 0.712809691064571 0.712871838824165 0.703597464228894 0.694840006301187 0.726322492965034 0.705154674049967 0.711345646329639 0.678943417569312 0.88014036832369 0.845079407417858 0.703517726025381 0.686684836706246 0.86726718483354
"pmse.drug116" 0.702713300181555 0.703793742601512 0.745209404753513 0.769154451340228 0.701560831335693 0.727275385551147 0.700480962998514 0.774625639546871 0.841078327694297 0.886776796553603 0.746727549727791 0.793183119713917 0.885580907839893
"pmse.drug117" 0.938537925780378 0.938088484486465 0.918722387292431 0.955470551039824 0.920432553209135 0.92656385099333 0.936237504732755 0.948560069732839 0.955326430387989 0.944837914550231 0.916203638872924 0.938480735164801 0.944535536276566
"pmse.drug118" 0.617884564158001 0.618799072915932 0.652191717992288 0.610369535682862 0.631478319677984 0.646501435395837 0.613572869160165 0.627102691789201 0.636323933940977 0.666360225679006 0.643508510321404 0.667488722790252 0.674629110333379
"pmse.drug119" 0.869212473056133 0.86914455339249 0.869109036908906 0.908235241761861 0.868845262930851 0.867882599769247 0.874336949300538 0.890647726109636 0.916988499327513 0.923565898630132 0.875290985381902 0.893676844579116 0.925724464832589
"pmse.drug120" 0.978788526218788 0.978512451586511 0.970639025881257 0.990680751159186 0.982531475965696 0.982618002027297 0.974046443873514 0.968055679250442 0.946953821102293 0.942442974189823 0.965286567515912 0.963244499065436 0.946282677636668
"pmse.drug121" 0.753676624755582 0.754406160089858 0.752008689203411 0.770608973807888 0.76823849042273 0.742779658375875 0.749502890260055 0.770849832919375 0.81758502365242 0.820845620714504 0.746812714896667 0.770947246434413 0.821867901299981
"pmse.drug122" 0.493892328575442 0.493940962877356 0.492841379436633 0.545488540944414 0.495374871753857 0.492192789720605 0.491025748674579 0.537756101910698 0.631780184712948 0.644472796470927 0.489351180003146 0.536123868986007 0.635471155650456
"pmse.drug123" 0.913298101775675 0.911346524028295 0.896305775996919 0.944444860016274 0.913622557619259 0.9084129082335 0.929108717083429 0.942421798842944 0.942421798842944 0.944444860016274 0.910892877941073 0.949668815853732 0.949668815853732
"pmse.drug124" 0.850361453988597 0.850509670002857 0.851213843446303 0.812071526290408 0.855690815794932 0.852623216446779 0.84053480398724 0.833777430457818 0.939244433211721 0.937757200825848 0.843627449228561 0.844649739930956 0.939027479800777
"pmse.drug125" 0.970594008767092 0.97003480356134 0.963285272676015 0.933864345270219 0.978109249704288 0.97119420214089 0.971423411516395 0.935078136910371 0.992935197953243 0.982019587995222 0.963656421939249 0.943694329789798 0.986317428378067
"pmse.drug126" 0.954863561489541 0.954349918864929 0.936656530040363 0.941643941867744 0.942419704483991 0.945501617954693 0.957794274541065 0.945290922080811 0.949493490524533 0.947931897213922 0.938090410201183 0.936438610594175 0.955723358643291
"pmse.drug127" 0.945097217383675 0.944608971635597 0.919865297257193 0.94245446354686 0.922872329192372 0.922188918683841 0.945679326279529 0.943582364303838 0.949717768622655 0.94426524604572 0.922398653511285 0.943372649871634 0.943981191225723
"pmse.drug128" 0.747352728537432 0.746579495841995 0.72734265461168 0.796231096015856 0.755690128008751 0.730107165852902 0.74664878225845 0.757860105022435 0.929402931595773 0.883099340570052 0.727579253944317 0.738813291117726 0.894886405561832
"pmse.drug129" 0.767559296482511 0.767403949799169 0.759663519485098 0.794511605991163 0.789523081708549 0.762236368474754 0.768560203770285 0.764144250483218 0.811832775834675 0.803701567266114 0.759605561317448 0.753642967873603 0.816585696219876
"pmse.drug130" 0.879014143994148 0.877886653524391 0.867952144254838 0.915165529853542 0.895486192987235 0.884422234588974 0.884016671829745 0.882968907565178 0.862367520095867 0.847539325014913 0.873843285616212 0.875094007279371 0.858675386478844
"pmse.drug131" 0.866616808738861 0.866660087739058 0.870379349190697 0.884542165008722 0.878617072523231 0.876401869044351 0.87317672191951 0.85275675302986 0.896136865435712 0.861039218464513 0.87644358379528 0.854007915029985 0.895726282011203
"pmse.drug132" 0.492157566196654 0.492393939724598 0.50289487451949 0.505894083825085 0.490933369708105 0.498166726871941 0.493686963398474 0.512808718102027 0.657976265983004 0.70941341831198 0.503273127304346 0.52338743988095 0.664575503547888
"pmse.drug133" 0.84819834690616 0.848931079010869 0.840275376995562 0.80950341816068 0.842412348688722 0.834776220250002 0.847847027116944 0.810959878301041 0.903487839790541 0.881836271088404 0.84106315237694 0.822092631241931 0.896487903375472
"pmse.drug134" 0.889636145735313 0.888369467594403 0.873850164546655 0.895447404206496 0.898612575294932 0.890020717613129 0.897781511622498 0.891559888311789 0.917661930409801 0.92024646634685 0.877530321842865 0.88617324019195 0.930299447666582
"pmse.drug135" 0.817489697620742 0.817421535952916 0.821091243209416 0.845209228467035 0.822705402248304 0.819738346102157 0.823963843778654 0.843297182283368 0.86232313954692 0.8620537520334 0.823736545996665 0.850256817368299 0.872191655524488
"pmse.drug136" 0.760161500089137 0.760241174015404 0.763956092156131 0.793684423010152 0.776754400373034 0.766564659925018 0.768039856336249 0.777291149323992 0.876359671187635 0.875263629642752 0.767395730537759 0.778181802951362 0.87732562413849
"pmse.drug137" 0.566661789526219 0.566376267357769 0.563294231975587 0.579571790999832 0.567798989915864 0.565929216344421 0.568139418392313 0.57108050794952 0.659748029493828 0.631959831211099 0.562049334556412 0.56750293218475 0.640612909990208
"pmse.drug138" 1.00021084430007 0.999440253574165 0.99596488139239 1.00442317431691 1.01307506549605 1.00345804145829 0.993710883281296 0.961111153237009 0.980644652529606 1.02325123811962 0.984870514066649 0.943040620302671 0.967993955357345
"pmse.drug139" 0.888662248716246 0.888461431642464 0.883736496790074 0.89751088425926 0.890928123637298 0.888821883978529 0.883813724287183 0.8734547722942 0.930601100677794 0.93245742204846 0.879848426644756 0.873804840802109 0.936295979929275
"pmse.drug140" 0.768773460795222 0.768750037989143 0.773797868131048 0.702192702516961 0.786716506966406 0.780476047788673 0.761713286488047 0.718532403370247 0.924428815227197 0.924268710686529 0.766733728672437 0.710979203634689 0.931167708824309
"pmse.drug141" 0.806806418876594 0.806629224745072 0.805255061569321 0.84143968183968 0.804078521803959 0.803873912875866 0.811732465297919 0.826153661018567 0.879236129940251 0.868015228058108 0.810185205381114 0.81708450009583 0.875496870791371
