"EBridge1" "EBridge2" "lasso1" "ridge1" "bSEM" "null"
"pmse.drug28" 0.871841114853807 0.873010882866517 0.898895472774549 0.871870500501714 0.971219346311016 0.979166666666667
"pmse.drug29" 0.901579503922122 0.906360728754074 0.907242862607799 0.900634427300023 1.02782661539646 0.979166666666667
"pmse.drug30" 0.800926312989288 0.800926312989288 0.731903656511828 0.802902216530746 1.02159268080702 0.979166666666667
"pmse.drug31" 0.932991387394309 0.937692986004559 0.912828279003905 0.929366024519037 1.04651880008389 0.979166666666667
"pmse.drug32" 0.999666514660834 0.999666514660834 0.958033124692564 0.998591556990282 1.0126006251383 0.979166666666667
"pmse.drug33" 0.845686524244812 0.845686524244812 0.7950620277788 0.844445985811329 0.949623986248159 0.979166666666667
"pmse.drug34" 0.877678430581216 0.878042085585149 0.876664120611847 0.877417282124461 1.0690144384721 0.979166666666667
"pmse.drug35" 0.978599932421743 0.978599932421743 0.931107519237728 0.978810184605966 0.982619785040467 0.979166666666667
"pmse.drug36" 0.82717613826682 0.82717613826682 0.874209718976321 0.82418880882953 0.979227164674564 0.979166666666667
"pmse.drug37" 0.758610655264988 0.761813461593278 0.790983257491962 0.754102961569686 1.01358625341481 0.979166666666667
"pmse.drug38" 0.762466540153194 0.762466540153195 0.756980005905167 0.761590270324889 0.894950067909342 0.979166666666667
"pmse.drug39" 0.99572562657331 0.998961781759518 0.98944561914927 0.979166666666667 1.02838472900305 0.979166666666667
"pmse.drug40" 0.859090112476071 0.859090112476071 0.92779599968306 0.858743618991989 0.992160495765586 0.979166666666667
"pmse.drug41" 0.944624528392383 0.961388336895933 0.965809318433988 0.949333973186229 1.04297300249641 0.979166666666667
"pmse.drug42" 0.844991752711085 0.844991752711085 0.833176248111441 0.840741270878249 1.00136718534421 0.979166666666667
"pmse.drug43" 0.928906000030894 0.928906000030894 0.93778545990036 0.908078144236173 0.958469077405611 0.979166666666667
"pmse.drug44" 1.02154827663674 1.02248113205263 1.07016845001782 1.01833825681555 0.966073863185386 0.979166666666666
"pmse.drug45" 0.763167120587649 0.763167120587649 0.728807543329162 0.764656715254875 1.04654350843361 0.979166666666667
"pmse.drug46" 0.915141230855374 0.920479050039266 0.953674205832882 0.915347955409008 1.05631992685382 0.979166666666667
"pmse.drug47" 0.866336615391665 0.855043162873734 0.851924074011069 0.866029168188036 0.965748537045488 0.979166666666667
"pmse.drug48" 0.798700801883854 0.790664566737715 0.806674794506977 0.802986100603384 0.991303337816857 0.979166666666667
"pmse.drug49" 0.91663725218799 0.91663725218799 0.940934297664218 0.919400963421191 1.03275177970115 0.979166666666667
"pmse.drug50" 0.684332770856045 0.687989468137508 0.756440029170071 0.683677744946249 0.962372930382844 0.979166666666667
"pmse.drug51" 0.946060549225614 0.947830430259904 0.97468837502125 0.951331458427994 0.958980214080411 0.979166666666667
"pmse.drug52" 0.744979865996304 0.744979865996304 0.683516647435057 0.749065416662521 0.940309723278325 0.979166666666667
"pmse.drug53" 1.04392365290462 1.04797689959204 1.06660762819082 1.03752734446087 1.0057714713571 0.979166666666667
"pmse.drug54" 0.898841368211586 0.898841368211586 0.932965754356915 0.901355825576624 0.916163470493361 0.979166666666667
"pmse.drug55" 0.808680344806669 0.80868034480667 0.750051467465587 0.804483546277037 0.999026797337683 0.979166666666667
"pmse.drug56" 0.935788815187701 0.935788815187701 0.959644365809658 0.935291471266045 1.01552860875442 0.979166666666666
"pmse.drug57" 0.803044862055479 0.803044862055479 0.833930121530383 0.803014849010341 0.965707935128819 0.979166666666667
"pmse.drug58" 1.13825383590372 1.13821615589272 1.10796443488303 1.13853571566338 0.959693651064929 0.979166666666667
"pmse.drug59" 1.01181900170896 1.00818391250732 1.03184886740656 1.00973251411624 1.05950913449918 0.979166666666667
"pmse.drug60" 0.777476289859656 0.776354992879363 0.731882414410875 0.767031615958002 1.01642986377166 0.979166666666666
"pmse.drug61" 0.850403882024613 0.841767011324766 0.872837601882291 0.850579901911872 1.00821828294558 0.979166666666667
"pmse.drug62" 0.857912098556636 0.857912098556636 0.853522247007504 0.858691234662752 0.904605796490795 0.979166666666667
"pmse.drug63" 0.853887484318811 0.853887484318811 0.828530427578464 0.853957302283229 0.988972609828147 0.979166666666667
"pmse.drug64" 0.975160527388415 0.975160527388415 0.985624374423479 0.973985709838899 1.0391884351405 0.979166666666667
"pmse.drug65" 0.777329574987693 0.777329574987693 0.754940309124877 0.777606930374224 0.95894033952933 0.979166666666667
"pmse.drug66" 0.898491663511229 0.898491663511229 0.909217285275066 0.897615882915081 1.08060681332885 0.979166666666667
"pmse.drug67" 0.965127523450228 0.965127523450228 0.915279924186266 0.962984469866697 1.01637543753449 0.979166666666666
"pmse.drug68" 0.987336839672182 0.987336839672182 0.98194615170488 0.987136535850633 0.99942222722054 0.979166666666667
"pmse.drug69" 0.969059057641287 0.963974181798633 0.97334673770506 0.968231456233441 0.989676768073637 0.979166666666667
"pmse.drug70" 0.958027602962198 0.958027602962198 0.932938058610436 0.961701532431651 1.05855074762963 0.979166666666667
"pmse.drug71" 0.691172573982575 0.691172573982575 0.716771606012983 0.700018424184341 1.02248589525851 0.979166666666667
"pmse.drug72" 0.693109616464611 0.693109616464611 0.624641584500074 0.696572748672102 0.890817460527445 0.979166666666667
"pmse.drug73" 0.80619271969655 0.80619271969655 0.756568756170614 0.804132037319297 0.950672559662175 0.979166666666667
"pmse.drug74" 0.589844061156062 0.589844061156062 0.583971968834687 0.589647744595288 0.993794211896774 0.979166666666667
"pmse.drug75" 1.02086373358563 1.02086373358563 1.07476873848857 1.02779341050273 1.04968603647693 0.979166666666667
"pmse.drug76" 0.978187704623944 0.974273800931295 0.887997214124823 0.978338473132874 0.991499309418865 0.979166666666667
"pmse.drug77" 0.722761999888953 0.722761999888953 0.748020250839766 0.718521360447483 0.939050838981807 0.979166666666667
"pmse.drug78" 0.807296769342532 0.807296769342532 0.820638312239718 0.805618748906815 0.958361543540873 0.979166666666667
"pmse.drug79" 0.787059387519088 0.787059387519088 0.826662491139023 0.788714945632329 0.971327659645398 0.979166666666667
"pmse.drug80" 0.95079587572556 0.95079587572556 0.945378188726732 0.954124594356836 1.02823176978834 0.979166666666667
"pmse.drug81" 0.85326536595538 0.851107775385474 0.8783166965935 0.849469421969454 1.02121684744029 0.979166666666667
"pmse.drug82" 0.823085187268368 0.818072772795182 0.75431459896451 0.823451114628357 1.06110325065344 0.979166666666667
"pmse.drug83" 0.695093489770381 0.695093489770381 0.673256857200177 0.695016032038021 1.14482844628437 0.979166666666667
"pmse.drug84" 0.550306614057813 0.552899092813746 0.557405636178241 0.549760604844766 1.18083378681764 0.979166666666667
"pmse.drug85" 0.823359029836432 0.824307925364405 0.840038495579048 0.821715080889185 1.10053972762012 0.979166666666667
"pmse.drug86" 0.966363299847437 0.970400528845857 1.00139671818802 0.96472320031937 1.04301989081756 0.979166666666667
"pmse.drug87" 1.01858046064721 1.01858046064721 1.02244573948275 1.02078678195481 1.06445913585415 0.979166666666667
"pmse.drug88" 1.01352807412374 1.01539112601678 1.01327776652434 1.01462605553512 0.897138997075863 0.979166666666667
"pmse.drug89" 0.970202543105373 0.970202543105372 0.976174465859382 0.969011167345997 0.984775263296135 0.979166666666667
"pmse.drug90" 0.443290509578954 0.451600139625289 0.490979281309807 0.445987189329346 0.907195046074 0.979166666666667
"pmse.drug91" 0.741636516189722 0.741636516189722 0.678001415346593 0.738505409068874 1.01157760904864 0.979166666666667
"pmse.drug92" 0.804125895898609 0.804125895898608 0.812514490382815 0.804865012365739 0.932728238305561 0.979166666666667
"pmse.drug93" 1.01871812532155 1.00604733666558 0.968403460668796 1.01632459651336 1.09791776903452 0.979166666666667
"pmse.drug94" 1.01681512377622 1.01681512377622 1.04455028407921 1.01224131832768 1.00684117735715 0.979166666666667
"pmse.drug95" 0.814890684029267 0.814890684029267 0.817158366798914 0.800548358110948 0.949738082920949 0.979166666666667
"pmse.drug96" 0.738080670665435 0.733046195491987 0.757708754991427 0.738185191893528 1.14924135070298 0.979166666666667
"pmse.drug97" 0.912991283188096 0.913275006297088 0.944956040828946 0.91164135434576 1.08049661566251 0.979166666666667
"pmse.drug98" 0.817961745263627 0.817961745263627 0.824351309684085 0.817516316649699 0.917868929866283 0.979166666666667
"pmse.drug99" 0.87152904900643 0.87152904900643 0.876979434357142 0.874262621085671 0.891852510717996 0.979166666666667
"pmse.drug100" 0.735054497655708 0.735054497655708 0.717225459080834 0.734948215639134 0.997217090636117 0.979166666666667
"pmse.drug101" 0.874621099082421 0.870111292752954 0.855573344044555 0.875950200275499 1.0382445461935 0.979166666666667
"pmse.drug102" 0.916564302796538 0.916564302796538 0.961601031138948 0.924099881843799 0.987052209690242 0.979166666666667
"pmse.drug103" 0.950612908963407 0.962240606929185 0.932207921145619 0.959240076705423 1.08056146420225 0.979166666666666
"pmse.drug104" 0.63921537338621 0.636136453221237 0.721957892293753 0.640529903280215 1.03494952504183 0.979166666666667
"pmse.drug105" 0.945279273770816 0.942302883739694 0.955674177804017 0.943737405453907 0.99225714456508 0.979166666666667
"pmse.drug106" 0.584989107584302 0.593016187330102 0.614463368493926 0.583716885989744 0.966646161725326 0.979166666666667
"pmse.drug107" 0.874923795176646 0.877305835836596 0.936353528047121 0.875268679412647 0.981865750725604 0.979166666666667
"pmse.drug108" 0.76010362079897 0.765300213365504 0.840129171108463 0.760014618291875 0.997504959679504 0.979166666666667
"pmse.drug109" 0.928396288687003 0.925921217090728 0.896100650921296 0.935823521597058 0.943169934195469 0.979166666666667
"pmse.drug110" 0.880830340562958 0.874206781786933 0.80185058021084 0.880860356405609 0.952031377834833 0.979166666666667
"pmse.drug111" 0.945072619212062 0.956603292139741 0.9005489384608 0.945347479444993 1.07921903789699 0.979166666666667
"pmse.drug112" 0.860523655452153 0.860523655452153 0.843927007115627 0.843431181256878 0.963443554047868 0.979166666666667
"pmse.drug113" 0.997005270847828 0.997005270847828 1.02825270996342 0.997702762712729 0.970553483323703 0.979166666666667
"pmse.drug114" 0.7341912114028 0.7341912114028 0.734689557699365 0.731512293514335 0.975222703712448 0.979166666666667
"pmse.drug115" 1.01210674902857 1.01210674902857 1.05873286857642 1.0203557740975 1.08331293686052 0.979166666666667
"pmse.drug116" 0.741047859331301 0.742647837289318 0.777833809664176 0.732311287230891 0.995693102673929 0.979166666666667
"pmse.drug117" 0.817881939670697 0.817881939670697 0.865206063189624 0.81538486381044 1.0649081340747 0.979166666666667
"pmse.drug118" 0.820579934368229 0.821872962984264 0.785686180328373 0.820025454979927 0.969301082319289 0.979166666666667
"pmse.drug119" 0.955346073961965 0.955346073961965 0.935199505983435 0.959903128972299 0.984119108966207 0.979166666666667
"pmse.drug120" 1.0031511904498 1.0031511904498 0.985854471162856 1.00291096825188 0.983537763512726 0.979166666666667
"pmse.drug121" 0.686408670317676 0.698258730610847 0.724222473373159 0.686022370407393 1.00481994608524 0.979166666666667
"pmse.drug122" 0.412156576532097 0.419308628437165 0.388988105318647 0.42016873790391 1.11958451157077 0.979166666666667
"pmse.drug123" 0.98733400086789 0.980547824144406 0.97583131319539 1.00926037377122 1.00817511271242 0.979166666666667
"pmse.drug124" 0.905837276853527 0.908584163789836 0.916815299967475 0.903939489289408 1.12023650900642 0.979166666666667
"pmse.drug125" 0.744393891825782 0.744393891825782 0.671240307145027 0.751415840206013 0.900195641285711 0.979166666666667
"pmse.drug126" 1.03211267854927 1.03665698397109 1.0036204850661 1.0317836734813 0.938569693802546 0.979166666666667
"pmse.drug127" 0.955868158664191 0.960411794234425 1.00062544438263 0.952582646018734 1.01397167926777 0.979166666666667
"pmse.drug128" 0.684270659474738 0.685162194997369 0.756708557831412 0.681332565086729 1.07672651945556 0.979166666666666
"pmse.drug129" 0.864995531944175 0.864995531944175 0.832954294111279 0.863122213135471 0.962484193011364 0.979166666666667
"pmse.drug130" 0.550775094022473 0.558986681016584 0.547648837020055 0.545097243359359 1.15866753370893 0.979166666666667
"pmse.drug131" 0.819421791795027 0.819421791795027 0.817380677067668 0.820456963671801 0.981657438392234 0.979166666666667
"pmse.drug132" 0.938853673340984 0.938853673340984 0.964624146818244 0.939997049832757 0.950021793592471 0.979166666666666
"pmse.drug133" 0.841599384769715 0.844704868935849 0.877078414370443 0.845020224048098 0.991325693623414 0.979166666666667
"pmse.drug134" 0.793299826900892 0.793299826900892 0.727338545737633 0.790469521957682 0.983538062582107 0.979166666666667
"pmse.drug135" 0.716619418267607 0.716619418267607 0.70740999505788 0.724339158865082 0.974892788739798 0.979166666666667
"pmse.drug136" 0.627811122634955 0.627811122634956 0.606139351689126 0.634624349168232 1.14820853369886 0.979166666666667
"pmse.drug137" 0.783373931398161 0.783373931398161 0.822702152565483 0.790386941530578 0.967220070281234 0.979166666666666
"pmse.drug138" 0.913972721824195 0.913972721824195 0.906007059876192 0.921849503857258 0.997552671823 0.979166666666666
"pmse.drug139" 0.597621510371657 0.597621510371656 0.600426106435092 0.597296163671149 1.08264916308317 0.979166666666667
"pmse.drug140" 0.87824695984901 0.882314292834471 0.883499368902111 0.875870785336466 1.06108817828451 0.979166666666667
"pmse.drug141" 0.842755925161627 0.830701188789215 0.867510273913958 0.843320823680841 1.04851734456503 0.979166666666667
"pmse.drug142" 0.90361113962631 0.90361113962631 0.943599173630583 0.923160139846713 0.95727657559733 0.979166666666667
"pmse.drug143" 0.658346257368029 0.65651339316172 0.663873526405369 0.658823065579914 0.958467227335444 0.979166666666667
"pmse.drug144" 0.655026780820986 0.655026780820986 0.626252843286839 0.639170490110584 0.956109358225378 0.979166666666666
"pmse.drug145" 0.557659306461705 0.557569430549913 0.564821043275832 0.58114112333555 1.06313547476184 0.979166666666667
"pmse.drug146" 0.747522780647739 0.747522780647739 0.699850447464009 0.748767280566635 0.935636007683698 0.979166666666667
"pmse.drug147" 0.823395073035698 0.823395073035698 0.845649425324959 0.816510944459279 0.972131660481937 0.979166666666667
"pmse.drug148" 0.872543505324375 0.872543505324375 0.842505091241064 0.870133660412392 0.984808783228378 0.979166666666667
"pmse.drug149" 0.794700359427431 0.794700359427431 0.754371570327271 0.793491365280001 1.10145215764308 0.979166666666667
"pmse.drug150" 0.833143130451497 0.836305077719194 0.810093403574666 0.831887315362465 0.986327026754121 0.979166666666667
"pmse.drug151" 0.856913196957981 0.856913196957981 0.852778362310917 0.857162787287153 0.92765414882255 0.979166666666667
"pmse.drug152" 0.869755021084993 0.869755021084993 0.867629301677204 0.871734050900849 0.932826153043458 0.979166666666667
"pmse.drug153" 0.984221191693373 0.984221191693373 0.984474187235255 0.984211286329701 1.04104106390137 0.979166666666667
"pmse.drug154" 0.775180359257539 0.775180359257539 0.758106540237651 0.77450213270302 0.972987308549777 0.979166666666667
"pmse.drug155" 0.685193011553562 0.685193011553562 0.677259805957451 0.687102523515584 0.937218980349175 0.979166666666667
"pmse.drug156" 0.73031684365041 0.73031684365041 0.693690102821843 0.718714405520691 1.02632773243928 0.979166666666667
"pmse.drug157" 0.800929546078456 0.801672024766854 0.83966114158274 0.801715606104719 1.11302433586432 0.979166666666667
"pmse.drug158" 0.770084336184729 0.770084336184729 0.762031755071908 0.770124458568937 0.968582456899182 0.979166666666667
"pmse.drug159" 0.980530922998208 0.980530922998208 1.01483589171381 0.982999529413475 0.973646667204923 0.979166666666667
"pmse.drug160" 0.991135213605067 0.991135213605067 0.965192379637197 0.991742919371391 1.02961210743952 0.979166666666667
"pmse.drug161" 0.875891978371088 0.875281528718036 0.9209955832293 0.877191848070783 1.04807231320383 0.979166666666667
"pmse.drug162" 0.922193091066518 0.923871008743102 0.861380833526962 0.919633862138828 1.09649952217716 0.979166666666667
"pmse.drug163" 0.80600241392695 0.805753169766418 0.734154468394151 0.807436112535476 1.08266923001188 0.979166666666667
"pmse.drug164" 0.93532987240214 0.935329872402141 0.893316916376685 0.928995849354133 1.05143198696186 0.979166666666667
"pmse.drug165" 0.872023042809818 0.872023042809818 0.858572934211784 0.86945491463579 1.02709614377727 0.979166666666667
"pmse.drug166" 0.834677206361026 0.834677206361026 0.811990827235078 0.833240419158813 0.983937554928683 0.979166666666667
"pmse.drug167" 0.757284409715602 0.757284409715602 0.741790944056117 0.759081237065404 1.02330084859654 0.979166666666667
"pmse.drug168" 0.891239088200663 0.891239088200663 0.875124448065602 0.880983212287132 0.96851358998275 0.979166666666667
"pmse.drug1" 0.788001113848929 0.78524688114873 0.762937336917599 0.786636354374382 0.93888910927167 0.979166666666667
"pmse.drug2" 0.677527971885686 0.677527971885686 0.668218927169672 0.672628193403997 1.09997846537905 0.979166666666667
"pmse.drug3" 0.619224522504519 0.617669624245758 0.631910831351886 0.617411722686976 1.06414937886508 0.979166666666667
"pmse.drug4" 0.726446202876922 0.726446202876922 0.777126861599004 0.72452020331134 0.959589886114663 0.979166666666667
"pmse.drug5" 0.692008486526343 0.684593590363964 0.728801550353307 0.696879779076147 0.921917020696875 0.979166666666667
"pmse.drug6" 0.840182754567238 0.840182754567238 0.829724785597569 0.840489789559222 0.990557623641292 0.979166666666667
"pmse.drug7" 0.659705354884701 0.659705354884701 0.68720350482349 0.659660395967011 0.989712009333393 0.979166666666667
"pmse.drug8" 0.956052710067381 0.956052710067381 0.965658314018745 0.956070653663429 0.992777752130522 0.979166666666667
"pmse.drug9" 0.79657765081943 0.79657765081943 0.783704916215283 0.79902311185827 1.0213476906953 0.979166666666667
"pmse.drug10" 0.744447409570227 0.743524887730235 0.741874664595541 0.744350074208356 1.11479076459158 0.979166666666667
"pmse.drug11" 0.810532818062031 0.810532818062031 0.835980975059706 0.801277174933121 1.1598663903345 0.979166666666667
"pmse.drug12" 0.73175959745385 0.732926052568667 0.773718687044935 0.732421801433958 0.904579934633695 0.979166666666667
"pmse.drug13" 0.842141346789265 0.842141346789265 0.86261657010303 0.837045077837099 1.05136121866215 0.979166666666666
"pmse.drug14" 0.785757451276019 0.785757451276019 0.820376456660488 0.780170349193318 0.897342948498729 0.979166666666667
"pmse.drug15" 0.778619803203229 0.778619803203229 0.767387416182705 0.779024587669541 1.03307988129217 0.979166666666667
"pmse.drug16" 0.901241581094368 0.901241581094368 0.920578866695789 0.896218233308762 0.991215843311052 0.979166666666667
"pmse.drug17" 0.752572686668501 0.752572686668501 0.785904894613032 0.749351924734161 0.881060489474525 0.979166666666667
"pmse.drug18" 0.549319649682861 0.547951350155735 0.523418733896909 0.548148804108779 1.01854921172084 0.979166666666667
"pmse.drug19" 0.769326480892603 0.769326480892603 0.720609115551647 0.768199712454219 0.953849289437489 0.979166666666667
"pmse.drug20" 0.873275440220064 0.87579366878989 0.898126816310044 0.874906401906328 1.11987540098385 0.979166666666667
"pmse.drug21" 0.931773214677928 0.931888970012577 0.991721049547215 0.932749288114536 0.989462565303956 0.979166666666667
"pmse.drug22" 0.718913997725385 0.718913997725385 0.70966767762662 0.728243357265591 0.968890641520332 0.979166666666667
"pmse.drug23" 0.912865890067153 0.912865890067153 0.935152000542378 0.916090460798921 0.886435432117738 0.979166666666667
"pmse.drug24" 0.791352069626241 0.791352069626242 0.858597750587573 0.787924207400459 0.990930283812609 0.979166666666667
"pmse.drug25" 0.624111795425223 0.624111795425223 0.602750365510848 0.625072772523495 1.01304163448253 0.979166666666667
"pmse.drug26" 0.80217613388325 0.80217613388325 0.814625008301469 0.799025236817378 1.0682059416071 0.979166666666667
"pmse.drug27" 0.708138892927595 0.708138892927595 0.717436545988191 0.710487968568802 1.05602596454826 0.979166666666666
"pmse.drug28" 0.765998873764904 0.762893618946819 0.731132423887194 0.765068625314015 1.04087274493265 0.979166666666667
"pmse.drug29" 0.910989110149762 0.909626656799503 0.854571252599619 0.90741998450388 0.901493657675417 0.979166666666667
"pmse.drug30" 0.678822417999051 0.678822417999051 0.66359633258405 0.680824152104287 1.02527897798878 0.979166666666667
"pmse.drug31" 0.909999485951671 0.912034726019744 0.904494200383631 0.924329260699934 1.04166415974281 0.979166666666667
"pmse.drug32" 0.746162972216471 0.746162972216471 0.738350625413257 0.749039023247383 1.02061494989179 0.979166666666667
"pmse.drug33" 0.738781615294852 0.738781615294851 0.735972985004622 0.754290215349873 0.984710706748729 0.979166666666667
"pmse.drug34" 0.800332253374463 0.803071264317256 0.833966772529193 0.803055608906452 0.976408552893159 0.979166666666666
"pmse.drug35" 0.794617153617152 0.794617153617152 0.818192993484332 0.795135454285879 0.982367472282491 0.979166666666667
"pmse.drug36" 0.761595344261961 0.761595344261961 0.82103222552363 0.761131451052042 1.00262780130753 0.979166666666667
"pmse.drug37" 0.771295528391213 0.77157459991562 0.821342592709343 0.772328237695031 1.14931955127912 0.979166666666667
"pmse.drug38" 0.805556517504713 0.805556517504713 0.812107844395686 0.804214453232121 1.01541510070937 0.979166666666667
"pmse.drug39" 0.981297453707691 0.980969249892518 0.970743970087233 0.979166666666667 1.09220098681596 0.979166666666667
"pmse.drug40" 0.92543473513406 0.92543473513406 0.951877281453477 0.93445655656815 0.922944461600351 0.979166666666667
"pmse.drug41" 0.945334234689794 0.944767003989094 0.966635371721694 0.94103198486223 0.984504930278845 0.979166666666667
"pmse.drug42" 0.838745968852793 0.838745968852793 0.875483211423331 0.834132755174113 1.04647899681808 0.979166666666667
"pmse.drug43" 0.947117641013754 0.947117641013754 0.979166666666667 0.945831055590285 1.02094277279109 0.979166666666667
"pmse.drug44" 0.926441089806689 0.923732059782536 0.968308400297097 0.921453899674127 1.02014995169992 0.979166666666666
"pmse.drug45" 0.59954791284641 0.59954791284641 0.632623906492747 0.597341061322066 1.03130630060563 0.979166666666667
"pmse.drug46" 0.952053006572589 0.955351573153489 0.937995263729163 0.957797424288175 0.901529816327855 0.979166666666667
"pmse.drug47" 0.706023790018973 0.70606120221598 0.748441214128708 0.705452360004373 1.12022364024684 0.979166666666667
"pmse.drug48" 0.60314302501582 0.606155376668969 0.594642045655129 0.605033215627064 1.16057109584057 0.979166666666667
"pmse.drug49" 0.970547622298271 0.970547622298271 0.944302066614502 0.97059483403137 0.968663404188677 0.979166666666667
"pmse.drug50" 0.580009305751073 0.57620938832027 0.638842222006041 0.579062741725955 1.21991395255648 0.979166666666667
"pmse.drug51" 0.941365853716471 0.938901696444378 0.901701010663394 0.937982450892656 1.05204270413787 0.979166666666666
"pmse.drug52" 0.684816729620277 0.684816729620276 0.682520158495971 0.676834155805744 0.935727693759289 0.979166666666667
"pmse.drug53" 0.959731380495905 0.960559935923482 1.01493630977472 0.960319731096309 1.03313073590527 0.979166666666667
"pmse.drug54" 0.784016810530327 0.784016810530327 0.812921170258579 0.783086332736701 0.961421633545471 0.979166666666667
"pmse.drug55" 0.664862907943213 0.664862907943213 0.651408124653973 0.653346095877576 1.01241077402586 0.979166666666667
"pmse.drug56" 0.931099846080154 0.931099846080154 0.92944355483158 0.931611274077804 1.05578642376155 0.979166666666667
"pmse.drug57" 0.616832561118821 0.616832561118821 0.690018919611446 0.618401512569396 0.959849452887666 0.979166666666667
"pmse.drug58" 0.808951108960254 0.80936371975905 0.793694937526957 0.811810631496616 1.03646720382622 0.979166666666667
"pmse.drug59" 0.94592462749784 0.945497204208263 0.958446120163233 0.959976172143908 0.897217418959913 0.979166666666667
"pmse.drug60" 0.787769392009453 0.789390244719059 0.782139374619778 0.787599448531799 1.01599854757543 0.979166666666667
"pmse.drug61" 0.535043527200481 0.536376521058543 0.562378739716281 0.530948541475153 1.08164016067976 0.979166666666667
"pmse.drug62" 0.909509389354549 0.909509389354549 0.948337268334775 0.914117518766764 1.02005061439734 0.979166666666667
"pmse.drug63" 0.67604363425438 0.67604363425438 0.728120000157526 0.671450636372505 0.977299192040401 0.979166666666667
"pmse.drug64" 0.979350050833344 0.979350050833344 0.985708589674614 0.979320368095914 1.01934800723013 0.979166666666667
"pmse.drug65" 0.862565972336733 0.862565972336734 0.81746783599265 0.857123778442277 1.11351935962096 0.979166666666667
"pmse.drug66" 0.719341726867546 0.719341726867546 0.754071995070036 0.71951951623276 0.970081633293667 0.979166666666667
"pmse.drug67" 0.921515422688461 0.921515422688461 0.917345353900316 0.92246311802735 1.0941857143878 0.979166666666667
"pmse.drug68" 0.955382495668106 0.955382495668106 0.993726484230888 0.94946418900807 0.953230141239783 0.979166666666667
"pmse.drug69" 0.796765998461235 0.790170191516517 0.852435432886988 0.79662988584314 1.0333976915077 0.979166666666667
"pmse.drug70" 0.944540836753482 0.944540836753482 0.919645599387987 0.942669091758281 1.02926217825787 0.979166666666667
"pmse.drug71" 0.683160427787986 0.683160427787986 0.709135167209779 0.684405730446388 0.997975655915239 0.979166666666667
"pmse.drug72" 0.627483451772051 0.627483451772052 0.652909748442463 0.626971693206967 0.983482663308891 0.979166666666667
"pmse.drug73" 0.843585817983047 0.843585817983046 0.844940215467293 0.84364179236339 0.980759732773732 0.979166666666667
"pmse.drug74" 0.731644565242905 0.731644565242905 0.712151244954519 0.731606439944797 0.896428283035124 0.979166666666667
"pmse.drug75" 0.827436535214483 0.827436535214483 0.813203130352827 0.829934726426289 0.967543684749708 0.979166666666667
"pmse.drug76" 0.727479801304783 0.720491893071277 0.700848444343037 0.724362581550563 1.03965308468738 0.979166666666667
"pmse.drug77" 0.766537776197231 0.766537776197231 0.787757133920169 0.774248270451436 1.04343396365064 0.979166666666667
"pmse.drug78" 0.753646395240545 0.753646395240545 0.721577010444395 0.754225171385399 0.9563669528768 0.979166666666667
"pmse.drug79" 0.716404607235294 0.716404607235294 0.743649857775559 0.714013228013906 0.992065422062757 0.979166666666667
"pmse.drug80" 0.86023062475555 0.86023062475555 0.834124500134781 0.856315169991497 0.958070017393385 0.979166666666667
"pmse.drug81" 0.773516593209459 0.771198230182007 0.790955685054897 0.773302371650325 1.03578319004093 0.979166666666667
"pmse.drug82" 0.831806265343521 0.828130529586256 0.851706178724801 0.831960727119043 0.907852741046097 0.979166666666667
"pmse.drug83" 0.735324718959181 0.735324718959181 0.765779101038088 0.738003668731582 0.942593025343604 0.979166666666667
"pmse.drug84" 0.631992082618711 0.635515723313582 0.6398604012672 0.632316643041902 0.905065173872904 0.979166666666667
"pmse.drug85" 0.807871010612501 0.802778259890202 0.818619307323844 0.810359197668811 0.970750790977073 0.979166666666667
"pmse.drug86" 0.869472344658606 0.868299174017196 0.846072014489282 0.85642293601965 1.06235243643598 0.979166666666667
"pmse.drug87" 0.913883319919604 0.913883319919604 0.934147768673164 0.923467490731023 0.944676212536343 0.979166666666667
"pmse.drug88" 0.979461192146254 0.980121206970171 0.953123173326088 0.977904652247168 1.0746590157197 0.979166666666667
"pmse.drug89" 0.711111085928886 0.711111085928886 0.672420787274463 0.711587973459333 0.944031047775206 0.979166666666667
"pmse.drug90" 0.474341844541164 0.470462876207634 0.505379667123605 0.474484085057514 0.916577670912071 0.979166666666667
"pmse.drug91" 0.586536601737929 0.586536601737929 0.57696104965158 0.590595173390803 1.05607749745731 0.979166666666667
"pmse.drug92" 0.603993855010205 0.603993855010205 0.627923886151037 0.610702298265162 1.07067372868175 0.979166666666666
"pmse.drug93" 0.907800831718478 0.907047049557685 0.931160582021969 0.912962261180578 1.09446871486109 0.979166666666666
"pmse.drug94" 0.993885125835406 0.993885125835406 0.987278916398509 0.99382974192292 0.983866257338078 0.979166666666667
"pmse.drug95" 0.8000377209212 0.8000377209212 0.787537238064013 0.800151026102691 0.940460300872028 0.979166666666667
"pmse.drug96" 0.454687110022773 0.450881682772867 0.4048406599203 0.455353740709124 1.0402079472416 0.979166666666667
"pmse.drug97" 0.511828615533177 0.511563979463398 0.5562385875142 0.512263006723329 0.987304184052153 0.979166666666667
"pmse.drug98" 0.848039029621345 0.848039029621345 0.880463250030663 0.847926679377353 1.00901186601066 0.979166666666667
"pmse.drug99" 0.785848926080765 0.785848926080765 0.829653931450684 0.784665818573351 0.925246492477017 0.979166666666667
